UnivSize,MA_h,Threshold,Hold_h,TopN,Sharpe,Sortino,Ann_Ret,MaxDD,Total_Ret,Win_Rate,Trades
40,104,-0.8,26,5,-0.11525367639826352,-0.1689507885700789,-0.28884554633870574,-0.9561416109913352,-0.92011857298296,0.4941610325752919,1627
80,208,-0.4,13,3,-0.12014385533790414,-0.18235359829092168,-0.44093242404726773,-0.9993805400229346,-0.9865823912580098,0.4929546932581834,9226
20,104,-0.8,26,5,-0.1208467430158947,-0.181426217635456,-0.18619617307978942,-0.9394399450108636,-0.7829377402450874,0.48743718592964824,995
80,208,-0.2,13,5,-0.12264702118612784,-0.1808894481579438,-0.43306887395513294,-0.9994809725177652,-0.9851184206009513,0.4892419062939875,9946
20,208,-0.8,52,10,-0.125100435852226,-0.20047562140291336,-0.21333686244082262,-0.9674246461638616,-0.831201824267408,0.46815834767641995,581
20,208,-0.8,52,5,-0.125100435852226,-0.20047562140291336,-0.21333686244082262,-0.9674246461638616,-0.831201824267408,0.46815834767641995,581
40,208,-0.8,52,5,-0.129121754892785,-0.19394313471141086,-0.3435669987447354,-0.9962445002538456,-0.9558804163719308,0.4739583333333333,960
80,156,-0.6,13,5,-0.1313878242812053,-0.19108630511214297,-0.4061890974374761,-0.9960079708810835,-0.9790200286228488,0.48823358512492737,6884
40,104,-0.4,13,10,-0.1320658075548237,-0.19827483142347826,-0.45091989690681256,-0.9972115051839783,-0.988260945746679,0.47691582914572866,6368
20,208,-0.6,26,5,-0.13333803736013977,-0.19400261445552455,-0.3407993085866642,-0.9929555045563698,-0.9544824579138468,0.47637362637362635,1820
40,208,-0.6,26,3,-0.13745377222490734,-0.19835205295734237,-0.4856169868676131,-0.9996628119384418,-0.992764806756634,0.48758389261744967,2980
60,156,-0.2,13,3,-0.13842610602194388,-0.19496863511942972,-0.4910497202953552,-0.999597599393368,-0.9933125309174974,0.4918822666806327,9547
20,208,-0.6,26,10,-0.1393967193965594,-0.20270051299452532,-0.3436237479100508,-0.9931762340869281,-0.9559086871984331,0.4768976897689769,1818
40,104,-0.8,26,10,-0.1397675287156394,-0.2044054003467155,-0.2972228419034024,-0.9654505883710234,-0.9268371429771853,0.4941249226963513,1617
20,104,-0.8,26,3,-0.1413697433033537,-0.21185562052346343,-0.19844233966955693,-0.9345358207830197,-0.8060173995668032,0.4880952380952381,1008
60,156,-0.8,13,5,-0.14740763825750294,-0.19964690703225282,-0.2925931208660416,-0.9888719478530726,-0.9231873037161511,0.4988558352402746,2622
20,208,-0.6,26,3,-0.14948849618337862,-0.21769730896479342,-0.35065461055066616,-0.9939052784055449,-0.9592923010225708,0.47468698965704953,1837
80,104,-0.8,13,5,-0.1551109180369732,-0.24729230636608515,-0.3354108041309567,-0.9912329824946355,-0.9516504695003846,0.49199542595769014,3498
40,156,-0.2,13,3,-0.16405351252384598,-0.23256321951721046,-0.539451633271251,-0.9998583421173015,-0.9968122149617423,0.48485626283367556,7792
40,208,-0.6,26,5,-0.16409076128120997,-0.2373336812429654,-0.48701774224287586,-0.9996672608674086,-0.9929096150675614,0.48713550600343053,2915
80,156,-0.2,13,10,-0.16548410325452664,-0.23011816173498623,-0.47585492992676326,-0.9993477553244408,-0.9916826414283999,0.4945745867559071,9861
20,52,-0.4,13,3,-0.16655520377698066,-0.2443430350311861,-0.3961127952994222,-0.9933918131973754,-0.9762324389730109,0.49577754891864056,4855
60,52,-0.4,13,3,-0.16878726432330055,-0.24982448992010908,-0.4949396325598253,-0.9996575969280518,-0.9936823216748256,0.487674047021228,8762
80,52,-0.4,13,5,-0.17107697865911414,-0.2529835056089293,-0.4653734010379147,-0.9997524817518562,-0.990367485055217,0.4896551724137931,9280
80,52,-0.2,13,3,-0.18020678738460194,-0.2671266040437133,-0.4852169750696632,-0.9998957950466434,-0.992722987333159,0.4867577362698634,10761
40,208,-0.8,52,10,-0.18027274983766045,-0.265801470660286,-0.3750696522045871,-0.9973414022918138,-0.9693609572032582,0.47286012526096033,958
40,104,-0.4,13,5,-0.18138279907840174,-0.27222296689773773,-0.4787883570413517,-0.9979724040300242,-0.9920216272736758,0.47700435052827844,6436
40,208,-0.6,26,10,-0.1899485714333782,-0.27460520036106373,-0.4997996642116712,-0.9997319236472872,-0.9941193762325568,0.4864307798007558,2911
80,208,-0.6,13,10,-0.19297367659222728,-0.2851325281828966,-0.4427170355951392,-0.9987852780298784,-0.9868967096721908,0.4870977534911961,6588
40,52,-0.4,13,3,-0.1954686617662819,-0.27570371035573893,-0.5202415043982678,-0.9995111141559736,-0.9956841113722291,0.494882938455068,7133
60,156,-0.8,13,10,-0.1969479913771398,-0.2680328655262732,-0.2945508050506278,-0.9883827683996934,-0.92474941689766,0.49653045489591363,2594
40,104,-0.2,13,3,-0.1974498672654714,-0.2856950359238721,-0.5388984328489043,-0.9996986892538228,-0.996783716059705,0.48622244488977956,7984
60,104,-0.4,13,5,-0.19999351129115445,-0.291813884044563,-0.4900019202562097,-0.9985432507018176,-0.9932097785373896,0.4788750157649136,7929
40,52,-0.4,13,5,-0.2001489538970265,-0.28587584223689,-0.5059306145300828,-0.999202291689013,-0.9946332271109457,0.4955647545830869,6764
40,208,-0.8,26,3,-0.20118869461746247,-0.2798614780685697,-0.3110565513051349,-0.9841178296382171,-0.9368640307224638,0.493161094224924,1316
80,208,-0.6,13,5,-0.20473108434319476,-0.30267300983019113,-0.4476191006845026,-0.9989658832867716,-0.9877275403421356,0.4888691006233304,6738
60,104,-0.6,13,5,-0.2102996217195718,-0.3109008413734706,-0.4422717940800126,-0.9991683516904484,-0.9868188931810473,0.48112261944537255,5986
20,208,-0.2,13,3,-0.21422123326722156,-0.30656669958366545,-0.44156402875601664,-0.9979701233722755,-0.9866943715138669,0.492316237733753,5401
80,156,-0.8,8,3,-0.2153560072033346,-0.3204457639770639,-0.2782705296240192,-0.9592204339199562,-0.9108802541336122,0.49759384023099135,4156
20,208,-0.8,26,10,-0.21765880072270283,-0.31415560848977675,-0.20712038234033436,-0.9066376472229674,-0.8210579095459325,0.49370277078085645,794
60,104,-0.2,13,3,-0.21891670924671103,-0.3231601786794949,-0.532705200474922,-0.9996390864374695,-0.9964492976388173,0.4918539905135079,9698
80,104,-0.4,13,10,-0.2192091065007719,-0.31711629454725865,-0.48118737007799994,-0.9988319780801732,-0.9922899061612668,0.4814477577964944,8786
80,104,-0.8,13,3,-0.21932500295939997,-0.341843508495395,-0.38757576363280777,-0.9959557227552678,-0.9736254543946384,0.4899254761247585,3623
80,104,-0.4,13,3,-0.21972880110795523,-0.3310719655073027,-0.4971923699740338,-0.9993985331324805,-0.9938882786364189,0.4850330847600042,9521
80,208,-0.6,13,3,-0.22250428183583437,-0.32621251605214957,-0.46997757352372893,-0.9994664119511932,-0.9909657940232496,0.4919194783101786,7054
60,52,-0.2,13,5,-0.2229760603819542,-0.32450893233544376,-0.5208706634985618,-0.9998017182850334,-0.9957258982980267,0.48624344288620064,9341
60,208,-0.4,13,3,-0.2240826398828917,-0.32312747242493284,-0.49812270382266377,-0.9994100410195663,-0.993971624266181,0.4915945611866502,8090
40,52,-0.4,13,10,-0.2247779210320684,-0.31840618894889483,-0.5181565780505728,-0.9993710703585009,-0.9955430997910499,0.4938659485338121,6684
20,208,-0.2,13,10,-0.2249416013884034,-0.3234684999650514,-0.43292870299046693,-0.9975352519977133,-0.9850911195350686,0.49271523178807947,5285
80,156,-0.6,13,3,-0.22624105633468558,-0.3177807483626818,-0.47199926661285285,-0.9988917371135161,-0.9912181774666976,0.49028791844606695,7259
20,208,-0.2,13,5,-0.2263569238906045,-0.3255540257909916,-0.4352896678200998,-0.9976103258764615,-0.9855452298470581,0.49234549234549235,5291
80,156,-0.8,8,5,-0.2267143536002683,-0.343715763999886,-0.26842247599464475,-0.9565554208841178,-0.9014599672294845,0.4914786967418546,3990
20,52,-0.4,13,10,-0.22673881021621795,-0.3274618499454497,-0.42363151853697856,-0.9948743634161032,-0.9831807144594059,0.4964150147617039,4742
20,52,-0.4,13,5,-0.22722816375734045,-0.3286877058553631,-0.4251668704083451,-0.9949747338357005,-0.9835100703783053,0.49600840336134455,4760
60,52,-0.2,13,10,-0.2274682741829744,-0.32735235876773955,-0.5225862435789312,-0.9997345286827228,-0.9958380686371971,0.48713154421469423,9092
20,208,-0.8,26,5,-0.22835926280568286,-0.32991064088584054,-0.21179452810349642,-0.9106419256929239,-0.8287326728617785,0.4930817610062893,795
40,52,-0.2,13,5,-0.23384499573012765,-0.33021323823679005,-0.552719678502944,-0.9997546462046556,-0.9974333676996598,0.48676301317304005,7819
60,208,-0.2,13,3,-0.2339749337371324,-0.3524533790010516,-0.5256960402895063,-0.9998555248395515,-0.9960349161573228,0.4898002325335588,9461
40,208,-0.8,26,5,-0.2364960650278589,-0.3207534289662873,-0.32755711054921,-0.9854183122029924,-0.9472503047841089,0.4942084942084942,1295
80,52,-0.4,13,3,-0.2365593708760881,-0.35144780638107925,-0.4998877118090408,-0.9997336633674503,-0.9941270464946068,0.4843366093366093,9768
60,104,-0.4,13,3,-0.23869782853723037,-0.3532893686598588,-0.5294561984888693,-0.9996700820236354,-0.9962621307682317,0.47958821441249555,8451
60,156,-0.8,13,3,-0.24091511670880908,-0.32311653110564975,-0.34567295917177265,-0.9934927541976676,-0.9569191020988169,0.4957517547100111,2707
40,208,-0.8,26,10,-0.25136847351532904,-0.3407024045975956,-0.33296041525909503,-0.9876032612379443,-0.9503130378849117,0.49147286821705427,1290
20,208,-0.8,26,3,-0.25770439685246255,-0.3564475410832446,-0.23236969890628667,-0.9248360933643257,-0.8592312470571395,0.49313358302122345,801
80,156,-0.4,13,5,-0.25784463821079306,-0.37008497003987917,-0.5039565800625199,-0.9991344296006779,-0.9944721967474257,0.4908622042829914,8919
80,208,-0.8,13,5,-0.25972627068058707,-0.37018564128124765,-0.3349668526509171,-0.9899395266936319,-0.9514104959049516,0.48876043673731534,3114
40,104,-0.8,26,3,-0.2656468335158009,-0.3787697382714406,-0.37941656282114267,-0.9841261164435631,-0.9709062413225068,0.49158653846153844,1664
80,104,-0.2,13,3,-0.2672201217565043,-0.3869954400033125,-0.5223446869067352,-0.9996783706867185,-0.9958224305998532,0.4948696225171797,10623
40,104,-0.2,13,10,-0.2675365617841977,-0.3822752218751904,-0.5662075191426659,-0.9998493565327443,-0.9979546263885583,0.48824070424385757,7611
60,52,-0.2,13,3,-0.268725235404596,-0.3900218139711754,-0.5564814760268755,-0.9999160130642869,-0.9975891592246836,0.48569989929506546,9930
80,208,-0.8,13,3,-0.26973674080612253,-0.3816305383468043,-0.3547792457586536,-0.9940269182614218,-0.9611707920829667,0.48976426799007444,3224
80,208,-0.8,13,10,-0.27556444333931346,-0.3889761987893016,-0.3508922956975069,-0.9925001365859544,-0.9594026457255136,0.4892926670992862,3082
40,52,-0.2,13,3,-0.27743968726230356,-0.3925370575347359,-0.5848919083057377,-0.9998936599631042,-0.9985242629774005,0.48769547823978665,8249
20,104,-0.6,26,10,-0.28426267916704284,-0.38215695605361466,-0.43072318972535995,-0.9960412348774721,-0.9846558114583026,0.4891041162227603,2065
60,156,-0.8,8,5,-0.28863399037291787,-0.41894947885149014,-0.26982526983774346,-0.9711944961164496,-0.9028522741378315,0.49555078244860384,3259
60,156,-0.8,8,3,-0.29090211710580205,-0.41567249268702317,-0.2858327804438747,-0.9752009873462314,-0.9175751931201074,0.49584569732937683,3370
80,156,-0.6,13,10,-0.292587062473257,-0.4191389112318173,-0.477769002131591,-0.9984823093762959,-0.9919052122316808,0.48460848774656307,6692
40,104,-0.2,13,5,-0.29499986108976045,-0.42167877856730557,-0.5802939301998504,-0.999884721665823,-0.9983986789815871,0.49083344168508647,7691
60,104,-0.6,13,3,-0.29595482640417026,-0.4290417248979808,-0.499720705144271,-0.9993594202964519,-0.9941124903481269,0.4855187778485041,6284
20,104,-0.6,26,5,-0.2992852711927634,-0.4021420970561409,-0.4382231881330747,-0.9960412348774721,-0.9860927566413135,0.4895984518626028,2067
20,104,-0.6,26,3,-0.3081427279424071,-0.4161922581100198,-0.4448056031791435,-0.9961755463988072,-0.9872564553792824,0.4884836852207294,2084
60,208,-0.4,13,5,-0.3155535679216035,-0.45448583559800393,-0.5206978866227352,-0.9994455480213503,-0.995714457971215,0.4896238651102464,7710
60,208,-0.8,8,3,-0.31691463061201697,-0.43416802917653324,-0.2999419344376013,-0.9902480007261033,-0.9289100069925915,0.48304058146577833,3302
20,156,-0.8,8,3,-0.3171169409744746,-0.4712023473659685,-0.20469939641504054,-0.8947654379742606,-0.8169670803050947,0.49320388349514566,1545
60,156,-0.6,13,3,-0.3174313712646455,-0.4449161072535615,-0.5098375175764038,-0.9992882192973572,-0.9949400024037133,0.48240635641316687,6167
40,52,-0.2,13,10,-0.318370802989246,-0.44719206683939117,-0.5991456529831493,-0.9998836793874529,-0.9988610544540808,0.4883150419625565,7745
80,156,-0.4,13,10,-0.3203994120671254,-0.4574943881483235,-0.529228224884956,-0.9994856512641933,-0.9962486832571159,0.48834794646977386,8668
20,208,-0.8,8,10,-0.32740335959398753,-0.45704016481296156,-0.19970736863481142,-0.8791073954453931,-0.8082757403163175,0.4932523616734143,1482
20,208,-0.8,8,5,-0.3284085146639559,-0.458419951930577,-0.20005062533582707,-0.8794913068681778,-0.8088845875951788,0.4932523616734143,1482
80,156,-0.8,8,10,-0.33129436324735223,-0.49810543389335565,-0.3134224584239428,-0.9730823553432045,-0.9384539302766811,0.4881769641495042,3933
60,104,-0.6,13,10,-0.33257597524528565,-0.4913615165603811,-0.49624882695098393,-0.999502529639161,-0.9938027332725297,0.4779211956521739,5888
40,104,-0.4,13,3,-0.3343263576324742,-0.48828382516057534,-0.571670902815865,-0.9993930996996326,-0.9981380750784223,0.4803395889186774,6714
20,208,-0.4,13,3,-0.3412757625269151,-0.4807886313008135,-0.4480247530105932,-0.9961471410341355,-0.9877942030089242,0.49379310344827587,4350
40,156,-0.2,13,10,-0.342057076989786,-0.4768296586239368,-0.6083852146495068,-0.9999308273583681,-0.9990418874385987,0.4849878279686232,7394
20,104,-0.8,52,3,-0.35067547140774263,-0.522511480924838,-0.39516697349949514,-0.99276188197923,-0.9759550567197779,0.4793875147232038,849
60,156,-0.8,8,10,-0.35461506561228506,-0.5151714100257921,-0.29422043026849787,-0.9748487707088407,-0.924487742164738,0.4924031007751938,3225
20,208,-0.8,8,3,-0.35903293003696884,-0.4883686051996266,-0.21742180621708718,-0.9030641325903943,-0.8375932627547185,0.49464524765729584,1494
20,156,-0.8,8,10,-0.36075947919102674,-0.5355671100797482,-0.21913665582281427,-0.9081308337897507,-0.8402133158753904,0.4911591355599214,1527
20,156,-0.8,8,5,-0.361316973940812,-0.5363789965425555,-0.21932724951732974,-0.9082969537285824,-0.8405022458318477,0.4911591355599214,1527
40,208,-0.4,13,3,-0.3619972408228813,-0.4982787995157653,-0.5697169746863009,-0.9997922973760797,-0.9980741735851362,0.49283042394014964,6416
80,52,-0.8,13,3,-0.3631279079046168,-0.5548037800638592,-0.45094340052470594,-0.9973560632266772,-0.9882646707866527,0.4832911392405063,3950
20,208,-0.4,13,5,-0.36634152536621184,-0.5162168107527954,-0.45275737352299683,-0.9962719180464463,-0.9885490965590592,0.4923005132991134,4286
80,52,-0.2,13,5,-0.3682205698794005,-0.5310186873532158,-0.5547445719320243,-0.9999227490310367,-0.9975182749670377,0.4867196587824738,10316
80,52,-0.6,13,10,-0.36989950355758905,-0.5341799475579825,-0.5108044119892554,-0.9996183620684393,-0.9950135386367496,0.4860100727476217,7148
60,156,-0.2,13,5,-0.3736209071687711,-0.5105547333629253,-0.5971466704103846,-0.9998968593633776,-0.9988182650386248,0.4956348767819649,9049
60,52,-0.6,13,3,-0.3743355572809876,-0.5311731286125755,-0.5386822113626022,-0.9999129994057678,-0.9967725173432627,0.48733702982166943,6673
80,208,-0.8,8,5,-0.3743491618797369,-0.5069556425043508,-0.3437350697971079,-0.9925632480974793,-0.9559640990870671,0.48662420382165605,3925
60,208,-0.4,13,10,-0.37659235231895677,-0.537949348630964,-0.5504808155659171,-0.9996033218113516,-0.9973365736974136,0.48851555322220763,7619
60,208,-0.8,13,10,-0.37668530776616566,-0.5124433123888175,-0.3641937449221361,-0.9949919622990488,-0.9651798702601341,0.488,2500
60,52,-0.6,13,10,-0.3771882999211076,-0.5238578780332646,-0.5224224985332964,-0.9998612804940368,-0.995827473554992,0.4876663420967218,6162
60,208,-0.8,13,3,-0.377647076486548,-0.5131621919500097,-0.36345185746654063,-0.995394040448289,-0.9648775079746921,0.4891808346213292,2588
60,104,-0.8,13,10,-0.3783853955107855,-0.5292777109182106,-0.3597311098643594,-0.9950399124879453,-0.963326573695115,0.4840085287846482,2814
20,156,-0.2,13,10,-0.3791999115168449,-0.5134562693701307,-0.5169564434361767,-0.9984511381769959,-0.9954601364599234,0.4859222371193258,5221
60,208,-0.6,13,5,-0.37956841028380434,-0.5521610584660617,-0.5195466856612232,-0.9993502408569466,-0.9956375532719536,0.4857744994731296,5694
20,104,-0.8,52,10,-0.3796116135039104,-0.5654341026593297,-0.4048110085328571,-0.9928723476848974,-0.9786563428987431,0.477326968973747,838
20,104,-0.8,52,5,-0.3796116135039104,-0.5654341026593297,-0.4048110085328571,-0.9928723476848974,-0.9786563428987431,0.477326968973747,838
20,156,-0.2,13,5,-0.38015890479899256,-0.5148870634027759,-0.5177864470626661,-0.9984428737982929,-0.9955176542954665,0.48565965583174,5230
20,208,-0.4,13,10,-0.3845178341643567,-0.5414376824242494,-0.45985203461579804,-0.9966157031020857,-0.9896050415531902,0.4920486435921422,4276
80,52,-0.2,13,10,-0.38746482440032876,-0.5517640178186971,-0.5627966382742393,-0.999915159553775,-0.9978323382838473,0.487035175879397,9950
60,208,-0.8,8,5,-0.390012471785907,-0.5387602905202298,-0.324886685956171,-0.9919089706577249,-0.9456772681604909,0.48134328358208955,3216
20,156,-0.2,13,3,-0.39405236763607987,-0.5315983526473613,-0.532975841682749,-0.9988038504904014,-0.9964645160428138,0.4886236478925774,5362
60,156,-0.6,13,5,-0.3941190180325195,-0.5546352069557704,-0.5275435651591438,-0.9994185630211522,-0.996148005931576,0.48156996587030715,5860
80,52,-0.8,13,5,-0.39568193113626143,-0.6096885390320066,-0.4521977955766987,-0.9965479467303603,-0.9884619995280517,0.4786415494826214,3769
40,156,-0.2,13,5,-0.3970307472673835,-0.5490596754890036,-0.630489499619249,-0.9999419895311519,-0.9993772097990272,0.48516042780748664,7480
80,104,-0.4,13,5,-0.4006633031735701,-0.577795297542632,-0.5748634114254952,-0.999463389711765,-0.9982385389128946,0.47957489206243775,9033
60,104,-0.8,13,5,-0.40665224725309734,-0.561254283045709,-0.39709905362571607,-0.9962842827914066,-0.9765187275063189,0.4860529986052999,2868
40,52,-0.6,13,10,-0.4088735583864956,-0.5531541369350799,-0.5220538216114061,-0.9993264162050292,-0.9958035329566242,0.4898123865241073,4957
40,104,-0.6,13,3,-0.41425810391531864,-0.6028912813767577,-0.5282147353876461,-0.9987536445271763,-0.9961883924963412,0.48373235113566604,4887
20,208,-0.8,4,10,-0.4210117609166977,-0.6075123984555556,-0.1875807805371783,-0.8603813292149536,-0.7856609480798834,0.4861294583883752,2271
60,156,-0.2,13,10,-0.42225624654691174,-0.5688090727831424,-0.6185956537942641,-0.9999025211890349,-0.9992123173406385,0.49367945823927767,8860
20,208,-0.8,4,5,-0.429013961858654,-0.6203579719708111,-0.19117618013921278,-0.8648979177048515,-0.7925947004884595,0.4852617685877695,2273
60,208,-0.8,8,10,-0.43272716849046156,-0.597318366681353,-0.339012493609662,-0.9932731777028257,-0.9535597239199163,0.4811676082862524,3186
80,52,-0.8,13,10,-0.44337501514815364,-0.6698248595118548,-0.46996271867002437,-0.9961849707773425,-0.9909639166025896,0.478720520466251,3689
60,208,-0.6,13,10,-0.44810302177516265,-0.6577611154977354,-0.5466014439740259,-0.9995096470363636,-0.9971613661646566,0.4811136726369924,5639
20,208,-0.8,4,3,-0.44839516754300585,-0.6154105612040427,-0.20478301685860745,-0.8808153477376376,-0.8171097140736866,0.48632218844984804,2303
20,104,-0.2,13,10,-0.45083441629742743,-0.6135712466217,-0.5701600366011061,-0.9994780496627524,-0.9980888274408214,0.4872027591214376,5509
40,52,-0.4,8,10,-0.45321720959706474,-0.6002752316434347,-0.5178717125150478,-0.9995600708656012,-0.9955235271765109,0.4841398183853713,8039
20,104,-0.2,13,5,-0.45331670998272283,-0.6176032691271565,-0.5710750582535528,-0.9994862314567748,-0.9981187858853412,0.48676097207109176,5514
80,208,-0.8,8,10,-0.4544949090869669,-0.615359553096741,-0.37307517541519364,-0.9937400188106514,-0.9686285054929807,0.48592822101729927,3873
40,208,-0.8,8,3,-0.4681817984581264,-0.6280575854493815,-0.3312615624971593,-0.9832969877896943,-0.9493671185742055,0.4888521882741536,2422
20,156,-0.4,13,5,-0.46895386772164765,-0.6261469079035198,-0.505963841286535,-0.9986603390166686,-0.9946359024448306,0.4905793688177108,4246
20,156,-0.4,13,10,-0.4718721003093476,-0.6297437189926632,-0.506799706663059,-0.998689597301659,-0.9947028256921966,0.4904413500118008,4237
60,208,-0.6,13,3,-0.4728549154198956,-0.6861282297776735,-0.5771572735089721,-0.9998406867409267,-0.9983077958926461,0.4847775175644028,5978
40,52,-0.6,13,5,-0.47579794260157554,-0.6416829216737939,-0.5545282663423509,-0.999600576646669,-0.9975093224056322,0.49175769612711023,5035
60,208,-0.8,13,5,-0.4768453515803967,-0.6462989113811828,-0.39289584174100345,-0.9954144975993264,-0.9752775355171159,0.48592944906856916,2523
20,104,-0.4,13,10,-0.4776559377086344,-0.7046892408483925,-0.5260606106996488,-0.998541570599922,-0.9960574567366338,0.4742245034590493,4481
80,208,-0.8,8,3,-0.4858212838503906,-0.6453910093212315,-0.38870996326705964,-0.996054792053549,-0.9739854540367585,0.4857423795476893,4068
20,104,-0.2,13,3,-0.4902356881670661,-0.6718022082532702,-0.5882338140307659,-0.9995628219099647,-0.9986101061579941,0.48663578047042055,5612
60,156,-0.6,13,10,-0.4954979554347019,-0.6932977707171097,-0.5577335798022749,-0.9996410967585211,-0.9976391656400613,0.4792354474370113,5755
60,156,-0.4,13,5,-0.5030816532637045,-0.7179504319535058,-0.6232257180725769,-0.9999156199757238,-0.9992805112118637,0.48548979850462554,7891
40,208,-0.4,13,5,-0.5090558894903789,-0.7141328990485041,-0.6052061940830746,-0.9998245183256866,-0.9989826994180151,0.4889538661468486,6156
60,52,-0.6,13,5,-0.5188063052350044,-0.713510631500557,-0.5875200719516962,-0.9999337082070631,-0.9985921445270609,0.48680259206574994,6327
20,208,-0.8,13,10,-0.5209416970608005,-0.7020243167216234,-0.2627358488251693,-0.9458364265234369,-0.8956374787499803,0.4808206958073149,1121
20,208,-0.8,13,5,-0.5232035310366765,-0.704704229180965,-0.2637088410304518,-0.9463641596395573,-0.8966543163589185,0.48128342245989303,1122
60,156,-0.4,13,10,-0.5287293986408477,-0.7443222060907826,-0.633465963655556,-0.9999186653458491,-0.999413456898406,0.485315047224738,7729
40,208,-0.4,13,10,-0.5418144328749857,-0.75718229054487,-0.6167153396361904,-0.999851608466131,-0.9991830672148729,0.4885010601859403,6131
20,156,-0.8,13,3,-0.5457188184229288,-0.7245998819806911,-0.32543077368462625,-0.9775848720959873,-0.9460010183178181,0.4850498338870432,1204
40,156,-0.8,8,10,-0.5458361230200068,-0.7825700267279406,-0.3504281928363431,-0.9813936049875676,-0.9591869459826753,0.4885939444214019,2411
40,208,-0.8,8,10,-0.5462904631215807,-0.7336585292849176,-0.35010962165413106,-0.9864543413130347,-0.959038311357207,0.489171974522293,2355
40,156,-0.8,8,5,-0.5508284900009696,-0.7872774380301544,-0.3533004570642454,-0.9819950068136347,-0.9605061185143234,0.4888888888888889,2430
20,104,-0.4,13,5,-0.5514284880673782,-0.8104606374431765,-0.5569309293398441,-0.9991031633726842,-0.9976072138563679,0.47342672893039806,4497
20,156,-0.4,13,3,-0.5534826621545834,-0.7426375111108313,-0.547216119987135,-0.9993752654352756,-0.9971897745286719,0.49080882352941174,4352
40,208,-0.8,8,5,-0.5582546368753198,-0.749805460689952,-0.3546147932241639,-0.9866941240387404,-0.9610973568930107,0.48986486486486486,2368
40,104,-0.6,13,5,-0.5594260129105826,-0.8077094620033545,-0.5724121815364004,-0.9993775688045096,-0.9981618333570136,0.4777422790202343,4695
60,156,-0.4,13,3,-0.5605888517207845,-0.7887705571396335,-0.6543647293441024,-0.9999511542065617,-0.9996204507426673,0.4881442051778369,8266
20,52,-0.2,13,3,-0.561194655867457,-0.764194822619317,-0.6099191103502317,-0.9998210250683295,-0.9990693638902528,0.4861715080883632,5749
20,104,-0.4,13,3,-0.5653312808503423,-0.8303033958636734,-0.5654079456593946,-0.9993050120710923,-0.9979265089577354,0.47623220153340634,4565
60,104,-0.8,13,3,-0.5669361158634133,-0.7695302486636346,-0.4733515152529699,-0.9987395339169615,-0.9913835639041833,0.4834347532116295,2958
40,104,-0.6,13,10,-0.5847760617623964,-0.8444162688696182,-0.5820014220762681,-0.9994739117376397,-0.998446353746175,0.47594501718213056,4656
80,52,-0.6,13,5,-0.5859991935916269,-0.8545804685387042,-0.6055015886585213,-0.9998707991293633,-0.9989883292824874,0.4823338297008258,7387
20,156,-0.8,13,10,-0.6006681486749088,-0.7981987760108148,-0.34233509637722326,-0.9811588109077626,-0.9552628402032518,0.4836272040302267,1191
20,156,-0.8,13,5,-0.6006681486749088,-0.7981987760108148,-0.34233509637722326,-0.9811588109077626,-0.9552628402032518,0.4836272040302267,1191
20,104,-0.8,13,10,-0.603304366636707,-0.8106235219979535,-0.3246584402544884,-0.9597438583790728,-0.9455409552814701,0.479755538579068,1309
20,208,-0.8,13,3,-0.6110249424898,-0.779601193828084,-0.30381970924434487,-0.9635577660765255,-0.9317782045779165,0.4801762114537445,1135
40,156,-0.8,8,3,-0.616333696539098,-0.8791064099960701,-0.3827758823513546,-0.9872595206172997,-0.9720538087627765,0.4911717495987159,2492
20,104,-0.8,13,5,-0.629482477749357,-0.8435526130411174,-0.3339700921067671,-0.963681574288389,-0.9508679498258958,0.4794207317073171,1312
60,52,-0.8,13,3,-0.6385317943943253,-0.850796998436153,-0.4978373061421937,-0.9978904970493921,-0.993946161606779,0.48495085995085996,3256
40,104,-0.8,13,5,-0.6409178262244114,-0.8558977776370333,-0.45566646361868224,-0.9951829303714042,-0.9889927863348463,0.48543233082706766,2128
40,52,-0.6,13,3,-0.6467809156077008,-0.866933491815598,-0.6364892704256321,-0.9999353888902703,-0.9994483916184769,0.4857033930613801,5246
20,52,-0.2,13,10,-0.6599602515006122,-0.8919711805617873,-0.6351657502197843,-0.9998533215913982,-0.9994333263305115,0.48421807747489237,5576
40,52,-0.8,13,3,-0.664514763482571,-0.8472826756044404,-0.47147529026012924,-0.9962259347899208,-0.9911533584083865,0.48794442174090724,2447
40,52,-0.8,13,5,-0.669872671723053,-0.8454433884317281,-0.4634092358094539,-0.9950385984281739,-0.9901019961575492,0.48457963667089143,2367
20,52,-0.2,13,5,-0.6787247508248011,-0.9171261849075429,-0.6409520523522169,-0.9998697166385113,-0.9994966665425961,0.4846483398786148,5602
20,104,-0.8,13,3,-0.680515256716269,-0.9132761823982172,-0.35118742381778023,-0.9700914373515895,-0.9595392979765845,0.4789473684210526,1330
40,156,-0.6,13,3,-0.6849664117824132,-0.9475114791611239,-0.6074387731614412,-0.9997666609235781,-0.999024586193022,0.48419014841901487,4649
60,52,-0.4,8,10,-0.6861083960262299,-0.9250306295769471,-0.5818288767413798,-0.9997734716189425,-0.998441592573007,0.4783167362672663,9339
80,52,-0.6,13,3,-0.6897741443426401,-1.0182153574915271,-0.6536042719855915,-0.9999686073802684,-0.999614215560379,0.48629259543940556,7806
