MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
156,-0.4,13,10,0.9455915879769847,1.3252807499605803,-0.192923174452579,0.12282557818608408,1.360589117289262,0.5351105331599479,1538
156,-0.8,4,3,0.9428094233169347,1.4449572489298845,-0.10878610782551501,0.11015570003799158,1.1701048570262405,0.5227586206896552,1450
156,-0.6,8,5,0.9411287847591449,1.3421832657657249,-0.11432401350980226,0.10870880924572157,1.1492226585878997,0.5371845949535192,1506
156,-0.2,52,5,0.9263576700046074,1.2999417340399277,-0.17227734934813632,0.14416897466746081,1.714263114899723,0.541343669250646,1548
208,-0.4,26,3,0.9085406008221196,1.266092595871953,-0.1938906219826072,0.13708555110793297,1.5921248940638524,0.5371207230471272,1549
208,-0.8,4,3,0.9061060972246077,1.3727055392279017,-0.10837842067557768,0.10900871016174318,1.1535366264753888,0.5217993079584775,1445
52,-0.8,4,5,0.897680719244127,1.562380881422609,-0.10360549228046845,0.10308906345598445,1.0697557102358397,0.495581237253569,1471
208,-0.6,13,3,0.895303973145106,1.2315778647016173,-0.14912711355644037,0.12214136884471305,1.3499450670059634,0.5349143610013175,1518
104,-0.4,52,5,0.8851045351965905,1.2296660950245586,-0.18763804365961756,0.14064680626911197,1.652922879020585,0.5371428571428571,1575
104,-0.4,26,5,0.8745137467766244,1.1988157120898144,-0.1816787040836252,0.1307052228536647,1.4862097757047152,0.5374365482233503,1576
104,-0.4,13,10,0.8663810177911576,1.1842531574692368,-0.20761482214645344,0.11467855249223424,1.2365168754334022,0.5345710627400768,1562
156,-0.4,52,3,0.8621360293638175,1.2046891894499485,-0.18763804365961778,0.136063668187147,1.5749033974334417,0.5471576227390181,1548
52,-0.2,52,5,0.8600220225386255,1.1872690595267643,-0.21423590090993938,0.1348185281146439,1.554053269634545,0.5373417721518987,1580
52,-0.6,13,5,0.8550670499421711,1.2449893232490057,-0.14220944501036625,0.10878304622088941,1.1502898341620003,0.5223978919631094,1518
208,-0.2,26,5,0.8526428612149691,1.187549555695582,-0.22640357478735174,0.12579467662527022,1.4072632321185363,0.5348387096774193,1550
