ma_window,bubble_thr,mom_lb,hold_h,top_n,annual_ret,sharpe,sortino,max_dd,win_rate,n_trades,total_ret
252,-0.4,2,40,5,0.019188060199551327,0.19585538665706356,0.29432685453804475,-0.4471622558015158,51.4018691588785,107,0.11756222221850199
1000,-0.8,20,65,20,0.00835318935236451,0.19585181739231855,0.28371128807292,-0.13470145199189376,66.66666666666666,15,0.04984965270730091
1500,-0.8,26,26,10,0.012433215777581497,0.19580745634156121,0.4306015273973679,-0.12166795826457855,51.85185185185185,27,0.07493668341941762
1500,-0.5,52,130,5,0.020236725287662294,0.19563155156156897,0.4690864531352425,-0.28651451787168425,56.25,16,0.12430359720603135
500,-0.15,20,26,5,0.01947892857154221,0.19555387653193504,0.347064304035631,-0.531594218322835,49.36708860759494,158,0.11942871089389984
1000,-0.4,10,20,5,0.0191438084761979,0.1954005154606568,0.37905866187630766,-0.23160442669416703,52.58620689655172,116,0.11727848723283696
1000,-0.5,10,52,5,0.018262955116947754,0.19509521950298847,0.25759114561456875,-0.37399379812507827,55.319148936170215,47,0.11164300909344771
1500,-0.4,2,65,20,0.01624056728125467,0.19507841698675749,0.24621871386485192,-0.23969783779958775,60.60606060606061,33,0.0987933887470378
500,-0.9,52,8,20,0.008806219851033248,0.19500592246611084,0.27512195599944655,-0.09527018832136458,56.81818181818182,44,0.05261103085956664
2000,-0.1,2,8,20,0.017183498221175375,0.1949887967625342,0.22483038405498662,-0.2676738565305796,53.0,200,0.1047690680466935
2000,-0.8,26,8,10,0.008515767886231762,0.19493452893129304,0.22472091291937468,-0.11595700384724728,61.53846153846154,13,0.05083993359262684
1000,-0.8,40,65,5,0.010597948838060312,0.19488538676999567,0.4830009266593793,-0.14876850195789226,40.0,15,0.0635913130816721
2000,-0.3,3,4,5,0.017708146482782183,0.19456714823490867,0.27062306730521263,-0.32814927789881054,50.57915057915058,259,0.10810559371184625
1000,-0.4,2,26,10,0.017709165681702776,0.1945647250913653,0.3156782860733246,-0.34018324901439545,56.043956043956044,91,0.10811208347622459
500,-0.1,3,104,5,0.018428942889509692,0.1945230884921458,0.37109037242418186,-0.6050939152659919,49.056603773584904,53,0.11270315130640651
500,-0.9,2,13,20,0.007674643867924935,0.19441878249672867,0.331339474050835,-0.05743388618592671,51.61290322580645,31,0.045724917819467414
500,-0.2,52,8,20,0.017831293795322223,0.19432180945672897,0.2978710635802525,-0.2887162363687885,51.13122171945701,442,0.10888996420193742
2000,-0.15,40,4,5,0.018289877088297324,0.1943082676319725,0.2953524719888661,-0.37350625769941104,49.14772727272727,352,0.11181489929150423
2000,-0.3,3,8,20,0.016468174049026008,0.19430516990392954,0.21106747750911034,-0.2614319826245697,52.59259259259259,135,0.10023335227002583
500,-0.5,13,104,20,0.014224283409489002,0.1942578681415717,0.3012426466761029,-0.12870806838239668,52.94117647058824,34,0.08610537025533005
1000,-0.2,13,26,20,0.018389791951518353,0.19415986447464856,0.28795823720005803,-0.3140081246766889,55.371900826446286,121,0.11245302388247969
1000,-0.5,52,40,20,0.01648571711486957,0.19413768655681915,0.26031426774718364,-0.25598145285806195,58.92857142857143,56,0.10034440409678136
1500,-0.5,52,130,10,0.01823769107644213,0.19408796733725298,0.5429811247622421,-0.2203368735210014,56.25,16,0.11148172441592075
2000,-0.3,40,8,5,0.0171627019894669,0.19403466511161607,0.2788536627774763,-0.22879319314192748,56.2962962962963,135,0.10463698522192022
1500,-0.9,6,8,10,0.008241768414885886,0.19393585294603774,0.29201234840419055,-0.055528504610061646,54.166666666666664,24,0.049171424356521554
252,-0.1,20,8,5,0.01774250467834726,0.1938654700739,0.29284531961497107,-0.5790917458825355,51.34228187919463,596,0.10832438740966643
2000,-0.5,6,2,10,0.015620572539115862,0.19385156888763988,0.26280190201399306,-0.20556456897368436,44.881889763779526,254,0.09487888867607874
1000,-0.4,40,104,20,0.017871645174655892,0.1937697867814172,0.3208829858227545,-0.3238365702257141,53.57142857142857,28,0.10914707706098059
1500,-0.9,13,20,20,0.006119215182929905,0.19364448324308678,0.3672925342200953,-0.04274968131232881,46.15384615384615,13,0.03632046698514979
1500,-0.4,2,65,10,0.01678347272505598,0.19353455483956938,0.2645153015056029,-0.2664278073671428,60.60606060606061,33,0.10223068651717915
1000,-0.15,26,13,10,0.018597160204818275,0.19353394231577434,0.2801747729746743,-0.3996327225899048,51.83673469387755,245,0.11377838828757225
2000,-0.6,3,4,20,0.0123859066816987,0.19348879754745568,0.18975272214669567,-0.21514272152369462,61.038961038961034,77,0.07464297054829383
1500,-0.8,20,26,10,0.011673585331256398,0.19328152675411173,0.45587122859395146,-0.1292636689134079,51.85185185185185,27,0.07022864438744203
1000,-0.2,78,104,5,0.01875292461951572,0.19328014873879146,0.33531231033544534,-0.37045735692530024,51.42857142857142,35,0.11477479486151876
1500,-0.4,52,40,20,0.015937058502266455,0.1932303601995102,0.23442596769308074,-0.17784054571536745,51.06382978723404,47,0.09687565907320672
1500,-0.6,20,130,10,0.017744916246709153,0.19311628474970519,0.3224860353328167,-0.17475828923190284,53.84615384615385,13,0.10833974567168969
500,-0.7,13,78,5,0.015140771154708466,0.19307429580378216,0.20919687380699925,-0.15729722566032012,68.75,32,0.0918574777743848
2000,-0.8,26,8,20,0.008356526313946455,0.19293752261319222,0.22659016550472014,-0.10108584565443812,69.23076923076923,13,0.04986997066945076
500,-0.4,13,40,20,0.0181014303704361,0.19289500880595373,0.23575203521350208,-0.2959085355743639,59.523809523809526,84,0.1106121756574101
500,-0.3,52,26,10,0.018460208157613955,0.19274343772276453,0.2749253115058912,-0.33293072653034583,51.515151515151516,132,0.1129029322612698
1500,-0.15,20,20,5,0.01860676921811466,0.19271504212694548,0.280214810123079,-0.4563045907160147,56.060606060606055,132,0.1138398346353755
500,-0.5,52,40,20,0.016549078751863178,0.19247841713206823,0.2852793358736797,-0.33441630033574177,51.31578947368421,76,0.10074557589311883
1500,-0.4,3,65,10,0.01634111714889519,0.19245315213745542,0.27175432809791694,-0.2743044221514084,57.57575757575758,33,0.09942932882997435
252,-0.9,10,52,20,0.009349640118596403,0.1924418738749913,0.4878359602833214,-0.09009008391077278,50.0,16,0.05593130642660227
2000,-0.7,10,2,5,0.014482077232202739,0.19242013676625672,0.2626543296109074,-0.1961177492873527,52.27272727272727,88,0.08772080372029745
1500,-0.2,2,26,20,0.01816460595183189,0.1924160978173662,0.2513610266267347,-0.37261445019702166,55.208333333333336,96,0.1110152609749222
1000,-0.4,10,65,10,0.018008250880637622,0.19239532003921933,0.2530654170619009,-0.33823857603553587,63.41463414634146,41,0.11001787476075342
1000,-0.2,52,13,20,0.017219593800144484,0.1923772607630205,0.24044843857592862,-0.20944270794139752,55.41125541125541,231,0.10499835249222778
1000,-0.9,6,6,10,0.007961811545762476,0.19232667729604172,0.5338850600037428,-0.06853792045771723,52.94117647058824,17,0.047468906744805084
500,-0.9,2,26,20,0.006885752790633193,0.19229092295964806,0.2858260815340258,-0.0559461729824543,50.0,20,0.04094631354534872
252,-0.2,2,20,5,0.01797272172672648,0.19229058270000884,0.3199472908319935,-0.5628901859041098,49.37238493723849,239,0.10979133845067013
500,-0.7,78,8,10,0.015773672674085137,0.1922850848482317,0.2613312813586078,-0.23843736749273192,50.27322404371585,183,0.09584445005709519
1000,-0.8,2,20,20,0.011069718110561677,0.19225640785928821,0.3703022355518761,-0.09296777879385376,56.25,32,0.06649820244126015
2000,-0.5,40,6,5,0.015251069477694168,0.19219243500701935,0.23970990494899763,-0.20771447273066213,53.76344086021505,93,0.09255143707342905
1500,-0.15,2,104,10,0.018388766366284504,0.19214124243756334,0.24976810861269735,-0.3456622423175204,59.375,32,0.11244647225242743
1000,-0.8,3,65,10,0.008254219184196554,0.19196200343972716,0.4689124367591406,-0.12938358240701875,60.0,15,0.04924719517509213
2000,-0.2,40,40,5,0.017419356049979795,0.1919298642538459,0.23708375232002232,-0.22288991948662396,62.16216216216216,37,0.1062679851900934
500,-0.2,52,8,5,0.018528243152889923,0.19178707824061522,0.2909573877160527,-0.39105596275799936,51.35746606334841,442,0.11333776970018805
500,-0.2,3,26,20,0.01773584110612081,0.19158807599072591,0.28135003227561595,-0.3086131282818545,54.966887417218544,151,0.10828195084522019
1500,-0.9,10,20,10,0.007394505481555624,0.1915652804333129,0.34420168984239974,-0.034151816576719285,61.53846153846154,13,0.04402593842612412
1500,-0.3,10,20,10,0.01813964230431342,0.19153889988939202,0.3125636627918061,-0.4442136289093931,53.77358490566038,106,0.11085596849156709
1000,-0.4,2,13,20,0.01785915527547699,0.19146307182657238,0.28991773549736183,-0.4053690968810658,51.162790697674424,172,0.10906748804021804
1500,-0.7,10,52,10,0.014744493302504713,0.19145907741095355,0.4245331942724743,-0.214618633913509,55.00000000000001,20,0.08936724719361533
1000,-0.4,3,40,10,0.018040008889026682,0.19137113426335514,0.2591544261719924,-0.40440287022610344,56.666666666666664,60,0.11022039843544618
1000,-0.15,2,65,20,0.01787957641777349,0.1913557278423222,0.2700194248317481,-0.34863397503172255,58.18181818181818,55,0.10919761954842921
500,-0.2,26,52,20,0.01816543946478677,0.1912636504470752,0.27647833455656684,-0.42209811410966036,51.80722891566265,83,0.11102057992934
1500,-0.2,52,52,20,0.01625297898356126,0.19125586697169278,0.32360718501670793,-0.2488359689917149,56.86274509803921,51,0.09887187159278477
1500,-0.15,52,40,5,0.018132023166751665,0.19122549428497362,0.2680667507932599,-0.4993472488585625,55.55555555555556,72,0.11080735471442749
252,-0.4,2,40,10,0.018284014375116175,0.19120538121612732,0.27201985140834345,-0.403063223853782,54.20560747663551,107,0.11177746542615408
1500,-0.6,6,20,5,0.0168856628251155,0.1911363315441528,0.3167649507430234,-0.17482347369087925,51.66666666666667,60,0.10287867855898858
2000,-0.5,3,2,10,0.014692726708318116,0.19098843112955455,0.2750451322527551,-0.22546198207064638,45.2755905511811,254,0.08904229122189955
1000,-0.6,13,40,20,0.015304930800052574,0.19098236568949797,0.2845082816123575,-0.20289382441529513,55.319148936170215,47,0.09289044692801873
1500,-0.5,26,52,5,0.015839545449311432,0.19092682079646664,0.27429816592704626,-0.26998802464671945,50.0,32,0.09626010908243932
1000,-0.2,2,65,20,0.01706745842573465,0.19081153923761546,0.26471580316931764,-0.30278484016938834,62.264150943396224,53,0.10403223332427758
1000,-0.7,2,40,10,0.015237995701499418,0.19076865015602038,0.34662764325483875,-0.2849949954264116,54.054054054054056,37,0.09246916225162649
1000,-0.5,52,78,10,0.011457411426319952,0.19060616213154707,0.3229080165501411,-0.20404752312671282,56.25,32,0.0688919703720774
2000,-0.7,26,26,10,0.007438122057238594,0.19060559194780907,0.6187541627645039,-0.1076523764001095,60.0,10,0.04429031311947762
252,-0.8,78,78,10,0.016296668289508265,0.19046689154218469,0.3881572397287582,-0.15350429936190102,43.75,32,0.09914816890000311
252,-0.4,6,13,20,0.01730319193908003,0.1904052274089102,0.2712696969493348,-0.30047396704631524,51.798561151079134,278,0.1055295316969338
1000,-0.15,13,26,20,0.01762291483922951,0.19031199895077922,0.2479169186489141,-0.420388452938934,58.139534883720934,129,0.10756299142706238
1000,-0.5,6,40,10,0.017436958610747233,0.19023789337776234,0.27889188574797297,-0.30377508670624664,62.5,56,0.10637992007017694
500,-0.2,13,13,20,0.017852563204281857,0.19022841128055773,0.28933238537581435,-0.28117721140574303,51.78571428571429,280,0.10902548348582064
2000,-0.7,40,6,20,0.009810207047491692,0.19018679422172777,0.17772298971829573,-0.1263254709323527,65.71428571428571,35,0.05875214471057233
500,-0.1,6,13,20,0.018051024398636706,0.19007228171879606,0.26615350253216213,-0.3224443668089103,53.62776025236593,317,0.11029065248534708
1500,-0.3,13,40,20,0.017425430261744257,0.19000277961370055,0.2536084978472856,-0.3615816682338411,56.896551724137936,58,0.1063066101094845
500,-0.1,3,40,10,0.018090466558295493,0.18991403336762333,0.2813501568160048,-0.5194544455295476,56.896551724137936,116,0.11054223452572098
1000,-0.15,20,40,20,0.017255991153775296,0.18981181144251252,0.20230360071104672,-0.27333680727690424,58.620689655172406,87,0.105229593798436
1500,-0.7,6,78,20,0.01637870781949391,0.1897218284470337,0.42000351178948586,-0.2148015879589661,60.0,15,0.0996671540222902
1500,-0.7,3,26,5,0.016687259360540274,0.1896634672051053,0.3747249332632171,-0.2616785540728722,45.714285714285715,35,0.10162088172929828
500,-0.7,40,26,5,0.016663622068421757,0.1896029210108848,0.22405184932681366,-0.23363206219031363,57.74647887323944,71,0.10147111027424538
500,-0.7,52,13,20,0.013381233366444034,0.1894391926770852,0.24121267242742372,-0.16659990145116754,50.413223140495866,121,0.08083638090315137
1000,-0.9,2,6,20,0.006248730730782359,0.18943689918415677,0.6198382678876156,-0.07001385552691919,52.94117647058824,17,0.03710085947446595
1000,-0.2,13,26,10,0.01803593799272374,0.18933788557741107,0.27322962753554886,-0.3259119485575759,54.54545454545454,121,0.11019443625223402
1000,-0.3,3,40,5,0.016813067450449637,0.18930467885154165,0.19496755532567517,-0.37260146584890486,58.333333333333336,72,0.10241831553236169
1000,-0.4,10,65,20,0.016592349090113867,0.1892287018134584,0.24390290125143888,-0.2580911083645713,63.41463414634146,41,0.10101961006498428
252,-0.8,78,20,5,0.01605851589303664,0.18921808507237545,0.41319859747512067,-0.2026112509379504,52.54237288135594,59,0.09764275808958578
500,-0.4,13,40,5,0.017927454982697322,0.1890823003875342,0.2918097576014829,-0.387512121648693,45.23809523809524,84,0.10950277012538567
1500,-0.8,13,26,20,0.01200185479210747,0.18906824679432332,0.4362902321310961,-0.10353531079125144,51.85185185185185,27,0.07226109156919303
500,-0.4,78,26,20,0.016368278600131125,0.18905786995560164,0.29241554518202434,-0.29637751969906656,50.847457627118644,118,0.09960116712343359
500,-0.1,3,104,20,0.017985011150789987,0.1890128133603855,0.314180737285936,-0.42458870141724536,47.16981132075472,53,0.1098696923210456
1500,-0.2,10,52,5,0.01757829921860732,0.18898114123340107,0.25374113838909557,-0.40197314838586706,58.82352941176471,51,0.10727904698974222
252,-0.5,20,8,10,0.017395942270864717,0.18853956710146255,0.2942012130358428,-0.33316634882390084,50.815217391304344,368,0.10611911125679319
500,-0.2,2,13,10,0.017682389299012558,0.18798138892752383,0.26622857458094257,-0.35809113599509124,49.642857142857146,280,0.10794159491845412
2000,-0.1,10,6,20,0.01554720768546658,0.18790346381170508,0.23933290126735282,-0.2694478459466475,51.34099616858238,261,0.09441644629802926
252,-0.1,2,40,20,0.01737730125393777,0.18787571022212615,0.26721121310204227,-0.38527335685861863,52.17391304347826,138,0.10600059628136171
252,-0.9,78,130,5,0.019329809739813797,0.1878667612024902,0.347417069671008,-0.27959529215179413,53.84615384615385,13,0.11847149980420446
252,-0.6,10,40,20,0.017695119336492926,0.18784997902105807,0.32656473508093997,-0.22046425209846332,51.162790697674424,86,0.10802264593806887
500,-0.8,6,20,5,0.013436751893941778,0.1877083019531812,0.3544003063833167,-0.1346549031018467,49.01960784313725,51,0.08118271379157882
1500,-0.7,10,40,10,0.015080359802619236,0.1876757734418857,0.3736566895715698,-0.2805510155142348,60.0,25,0.09147754512763018
500,-0.1,3,26,10,0.017731786258644133,0.18753300079682655,0.3016847290991642,-0.5049237850508417,53.89221556886228,167,0.10825612844882393
500,-0.15,6,8,20,0.01762198370302559,0.18751958832819293,0.2908807127750369,-0.3461593059862942,52.58620689655172,464,0.10755706483778082
1000,-0.6,78,20,10,0.013985158473829973,0.18751927143100747,0.3059155747211251,-0.18692016903628572,50.602409638554214,83,0.08460870166457624
1000,-0.15,3,65,20,0.017346627116693547,0.18747178383485805,0.25417685855357686,-0.31622292123998574,61.81818181818181,55,0.10580560061610189
252,-0.4,13,13,20,0.016657184951162307,0.18746045250458068,0.29739981488909795,-0.3164952341652034,48.92086330935252,278,0.10143032610640823
1500,-0.9,40,26,20,0.012408253657343549,0.1873744113362465,0.22319646380716338,-0.14816062435623878,61.53846153846154,13,0.07478170078544344
500,-0.5,20,40,20,0.01690821009049026,0.1872567057222452,0.2780901293988769,-0.2794806910753842,53.94736842105263,76,0.10302169430604158
1000,-0.5,78,52,5,0.01723828304851982,0.18722684147827245,0.30464437088824436,-0.22847333010683635,55.319148936170215,47,0.10511708485623616
1000,-0.1,3,13,10,0.017610632091312972,0.18721303371566028,0.27084690482286006,-0.45267329297437064,52.96442687747036,253,0.10748481507274366
1500,-0.9,26,26,10,0.010731821793407592,0.18715275274097035,0.2452133565402009,-0.11028898841374846,61.53846153846154,13,0.06441552653788918
252,-0.4,20,26,5,0.017114673903340982,0.18708128953964515,0.2592177370900965,-0.5009867597015748,54.3046357615894,151,0.10433199511655888
252,-0.2,10,8,5,0.016149098056005284,0.18700762000790858,0.25071373779674216,-0.39468696606376696,52.2140221402214,542,0.09821514521903207
500,-0.7,2,26,10,0.015168234420108062,0.1868500325449986,0.2567172402159523,-0.1642863638611236,54.929577464788736,71,0.09203023306648217
252,-0.9,3,65,5,0.01350930166246811,0.1867387666257939,0.4244751154003379,-0.16691522948233828,56.25,16,0.08163542876867447
1500,-0.2,3,13,20,0.017337900648070725,0.1865579209737842,0.31928559145928054,-0.3559779799807913,48.35164835164835,182,0.10575013161299474
1500,-0.15,3,13,5,0.017542899699780845,0.18642780026245354,0.3291926644103252,-0.4789071903136596,48.4375,192,0.10705379895779532
1500,-0.7,78,104,20,0.011436076285257446,0.18634144326568586,0.24886434136044155,-0.14774684150654427,58.333333333333336,12,0.06876012328172365
1000,-0.15,78,130,10,0.0172607702521137,0.18621881664385323,0.41505351487853426,-0.25545533437982026,45.16129032258064,31,0.10525995956054501
500,-0.7,2,52,10,0.012910035044147339,0.18619684330275652,0.33934080998570954,-0.1486704889582421,54.761904761904766,42,0.07790067616984975
1500,-0.9,10,13,20,0.009235642894769969,0.18610246002591438,0.34537023448503595,-0.0956462640032919,52.94117647058824,17,0.055234069410612374
500,-0.2,10,8,10,0.01741963147880421,0.18595674417120295,0.29133376381412684,-0.3678024966460327,54.52488687782805,442,0.10626973657275407
1500,-0.7,26,26,5,0.012518825276349066,0.1858109812007945,0.33144683217022325,-0.1951774143567684,51.42857142857142,35,0.07546834893859611
252,-0.4,2,20,5,0.017158787920652285,0.18574796075550987,0.3156502267840062,-0.5301321419165972,49.735449735449734,189,0.10461212731354252
1500,-0.6,2,40,20,0.01630079322596556,0.18573789560456294,0.21872672080901656,-0.20236694610118866,59.375,32,0.0991742585527291
2000,-0.4,26,8,20,0.012234282467971092,0.18570441330279042,0.24878036445835083,-0.16364338443040372,55.55555555555556,108,0.0737020779966171
252,-0.15,20,20,10,0.01736595638653604,0.18569867586920763,0.2941081930317073,-0.4003151419711569,53.01204819277109,249,0.10592847357316182
1000,-0.2,2,13,20,0.01703175928110867,0.1856950613664382,0.26566748407480645,-0.35361309770474725,48.484848484848484,231,0.10380563125208586
2000,-0.3,6,6,10,0.015707021220312534,0.18569380310086633,0.22360622911610042,-0.24189676061466225,51.42857142857142,175,0.09542401053518201
2000,-0.7,26,6,5,0.010120116485976771,0.18558076468815338,0.21470006502467232,-0.17023420113909382,57.14285714285714,35,0.06065376352454699
1500,-0.15,2,52,5,0.016635713496373272,0.1853776265228327,0.2607966881185466,-0.4919124758881055,49.09090909090909,55,0.10129429671445611
1500,-0.1,10,8,10,0.017130205575828006,0.18527377977548037,0.25595273223066317,-0.48174467464222936,50.30487804878049,328,0.10443061740109538
1000,-0.15,78,104,5,0.017106750056462117,0.18523919765413047,0.336354986368575,-0.30127807670666373,55.55555555555556,36,0.10428168345828426
252,-0.3,78,13,20,0.016513400549047708,0.18515525069797492,0.2776689445115973,-0.3821313595394852,51.118210862619804,313,0.10051966579569105
252,-0.8,13,40,20,0.010590840438724047,0.18513436275724296,0.29545445424882644,-0.12194095340273392,53.84615384615385,39,0.06354756371144732
500,-0.6,26,13,5,0.01639679041009101,0.18505696669143065,0.2695637985898704,-0.2957072904734125,50.314465408805034,159,0.09978157248221087
252,-0.6,40,13,5,0.01719066282428705,0.18498335983684738,0.2871940218321803,-0.33840130442760274,52.57731958762887,194,0.10481457552558004
1500,-0.7,3,65,20,0.01263240089047657,0.18474675427338405,0.39826762173120306,-0.18932096389571296,56.25,16,0.07617403043965654
252,-0.1,2,26,20,0.01711380017830244,0.1847428191026314,0.2763731840782846,-0.4070388855183499,50.24875621890548,201,0.10432644739525143
252,-0.7,13,4,5,0.015927765206737998,0.1847072532787419,0.2810439620031763,-0.26636753369281696,47.262247838616716,347,0.09681698290586827
1500,-0.3,6,65,20,0.014046649889219998,0.18457387605211975,0.18275482304377577,-0.2857364624350758,61.111111111111114,36,0.08499340933133137
2000,-0.3,26,8,20,0.013973413299222859,0.1844653726013513,0.25733069668881575,-0.19327819948750502,55.55555555555556,135,0.08453523339798452
500,-0.2,6,8,20,0.01686964464524876,0.18437055035582592,0.28814641750640496,-0.24083905514689674,50.0,442,0.10277708569037891
252,-0.3,10,13,20,0.016606826125084018,0.18435658459863097,0.29429238925531737,-0.36161142967600646,49.84025559105431,313,0.10111130679663272
1000,-0.6,78,20,5,0.014814676375109803,0.18435483713725237,0.2881591977529337,-0.1987893923065973,53.01204819277109,83,0.08980793783032781
500,-0.4,10,26,5,0.01619355180883697,0.18430040461134825,0.25768202999083395,-0.4662838424175053,51.69491525423729,118,0.09849613821933656
500,-0.1,20,52,20,0.016974353711215695,0.18427650170385404,0.2550363296694114,-0.44507440525580555,54.347826086956516,92,0.10344132743143364
500,-0.3,26,8,5,0.017084539179736957,0.18418432083260688,0.27931343291819866,-0.3917909633186696,50.899742930591266,389,0.10414066788783582
1000,-0.5,2,65,10,0.017224354424723698,0.18416264011030764,0.3149755739220999,-0.3987528857609838,57.89473684210527,38,0.10502859562657152
1000,-0.2,26,40,5,0.015922190910208966,0.18399706342237518,0.20739194211811202,-0.26936478729292235,55.55555555555556,81,0.09678178906615575
1000,-0.5,13,8,5,0.01673245433274606,0.18391074352221448,0.24816803349664673,-0.31323715598386315,51.94805194805194,231,0.10190729472750348
1000,-0.5,2,65,5,0.01651796544475581,0.18390400773737253,0.30918855368536385,-0.4666066116156097,60.526315789473685,38,0.10054856802288303
1500,-0.7,3,13,5,0.015489235970814974,0.18363528443415153,0.27593420702248134,-0.2595452643575834,53.84615384615385,65,0.09405114638453238
1500,-0.7,78,65,10,0.01349277497411605,0.18356126584107035,0.3186295105501757,-0.16964384862604465,56.25,16,0.08153228740712781
1000,-0.3,52,104,10,0.01603882389761435,0.18342495716599047,0.2877942992213957,-0.3004484668381866,56.25,32,0.0975183574413967
500,-0.8,6,8,20,0.013463635922872585,0.18338289298150368,0.26744352803014765,-0.1620386119863484,51.886792452830186,106,0.08135045344766945
1000,-0.8,10,26,5,0.01239343203787624,0.18329300335866364,0.34827898044660344,-0.138950862977954,48.275862068965516,29,0.0746896863730484
500,-0.15,3,52,20,0.016324187942281965,0.1832539909675455,0.23546995134885404,-0.27335135558128487,54.65116279069767,86,0.09932223661131068
500,-0.1,78,8,20,0.01655989305827199,0.18323404379114183,0.2625295350552557,-0.3769428261487977,51.417004048582996,494,0.10081405837498103
1000,-0.5,3,52,5,0.017615913083019574,0.18294970485633083,0.2871436436738683,-0.4552113412007275,55.319148936170215,47,0.10751842658996025
1000,-0.15,13,78,10,0.016825946306248563,0.18287399304664342,0.3003027148441355,-0.39119998532240063,50.0,48,0.102499975074275
1500,-0.8,10,26,20,0.011527930375058393,0.18281905456714423,0.3459579550014587,-0.1407291928776997,55.55555555555556,27,0.0693278599290672
2000,-0.2,40,65,10,0.014324192422512372,0.182554240988097,0.18681259567383166,-0.233989288508767,56.00000000000001,25,0.0867312016603834
2000,-0.3,26,4,20,0.013543177015165941,0.1825367006662835,0.28142315128806783,-0.1972150832331091,50.965250965250966,259,0.08184686684614895
1000,-0.6,3,26,20,0.015878647425591863,0.1824572595216064,0.28424454506247393,-0.2752007076783367,54.54545454545454,66,0.09650690544242901
1500,-0.2,20,20,10,0.016636893347121706,0.18245292833083965,0.2574985821167225,-0.39757582834038563,58.19672131147541,122,0.10130177113184136
500,-0.6,3,40,20,0.015535522572341032,0.18240815910017819,0.2249451678835546,-0.2690095091252326,52.38095238095239,63,0.09434280620536706
1500,-0.2,2,130,10,0.016823263439150526,0.18235113748753048,0.268423461959972,-0.36755897743802457,52.0,25,0.10248296370099852
2000,-0.6,20,2,5,0.010339108863281377,0.18230817501315036,0.26538645228455376,-0.12479123764399713,51.40845070422535,142,0.061999217589037814
1500,-0.6,6,40,5,0.016049190538703906,0.18229514080968862,0.2390888808261674,-0.20881250745857383,56.25,32,0.09758384537962828
500,-0.9,3,13,10,0.00918139628393222,0.18229483656120865,0.32435933944066975,-0.08720073763814984,54.83870967741935,31,0.0549024169121044
1000,-0.6,78,26,20,0.012173697675723183,0.1822775904610082,0.2772726691365186,-0.20446615298625093,50.0,66,0.07332631467217099
1500,-0.6,6,6,10,0.01632660237177519,0.18223166021502282,0.23406504125429803,-0.2626986591477034,53.80434782608695,184,0.09933750948652387
1500,-0.8,3,6,5,0.015165226910030194,0.18210763871511446,0.206923911972852,-0.22095276927962415,55.434782608695656,92,0.09201131348006508
252,-0.6,13,104,5,0.01658832751561623,0.1820955755366648,0.38747383855786394,-0.2985455590410022,54.54545454545454,44,0.10099413876007368
500,-0.9,2,26,10,0.008841856158323003,0.1818289210097384,0.28448532462894405,-0.07764645443674545,55.00000000000001,20,0.05282850172009801
1000,-0.2,13,20,5,0.016136479555301175,0.18169070184461927,0.2656403712524262,-0.46071749304596543,55.92105263157895,152,0.09813539429938833
2000,-0.3,40,13,10,0.014437839336610248,0.18168731966825508,0.26687935986139116,-0.2084384716383041,52.32558139534884,86,0.08744345087018579
1000,-0.5,3,78,10,0.0171685279493472,0.18163827719351822,0.42162004010242216,-0.32427598853260753,50.0,32,0.10467398624192303
500,-0.9,2,6,10,0.009733172533678003,0.1816248699634641,0.29851378125764827,-0.09211777834771129,50.98039215686274,51,0.05827989618839147
2000,-0.7,3,4,10,0.010690247873881953,0.18156019671987575,0.23370834588387254,-0.11674475551832741,54.166666666666664,48,0.06415951239659701
1500,-0.3,52,78,5,0.015381235697869089,0.18136900401280112,0.22174423463741563,-0.28965143176258623,63.63636363636363,33,0.09337086871252875
2000,-0.2,40,20,20,0.013902835064622865,0.18131170585445422,0.23010648521389826,-0.220659935858602,56.33802816901409,71,0.08409384020006505
252,-0.9,52,104,5,0.013974266926180867,0.1813108427445323,0.2900553006487096,-0.26341274846064433,53.84615384615385,13,0.08454057285543026
252,-0.1,10,20,20,0.016401375436579047,0.18126153060343472,0.24813055696445238,-0.41072898110888,52.734375,256,0.09981058602582538
500,-0.2,20,26,10,0.016379971615768207,0.18125135541075202,0.2778607334368757,-0.36878350469872867,56.29139072847682,151,0.09967515043311392
252,-0.6,2,20,10,0.016064159587093618,0.1812155738356856,0.2978570578109046,-0.2595435107506,46.76258992805755,139,0.09767841326933402
1500,-0.9,10,2,10,0.010510544872090577,0.18119083098329528,0.2661341650417746,-0.10382149316113176,42.10526315789473,76,0.06305348003452349
500,-0.9,6,65,5,0.00941955504277292,0.18118608522693086,0.45359694768321807,-0.11291125627780052,50.0,12,0.05635911340959954
500,-0.1,78,8,5,0.015851974840616068,0.18115942786851252,0.26567282552863625,-0.45727050923439505,53.036437246963565,494,0.09633855353946075
2000,-0.8,52,8,5,0.006869517438477635,0.18115808336199077,0.28634600855924713,-0.089596173762171,69.23076923076923,13,0.04084816047305817
2000,-0.1,2,8,5,0.016242687541844214,0.18115735273646205,0.23746595500500234,-0.4033465849349268,53.0,200,0.09880679544950577
252,-0.15,13,6,5,0.015056376009184191,0.1810020571984525,0.25752797845832287,-0.4714279446014672,51.417004048582996,741,0.09132673920230872
1500,-0.6,10,52,20,0.0118638329149936,0.180893073960479,0.26068160132502205,-0.15811772801938062,59.25925925925925,27,0.07140615357975877
