Lookback,Z_Thresh,Hold,TopN,Direction,Ann_Ret,Sharpe,Sortino,MaxDD,Trades,Total_Ret
60,5.0,10,10,LONG,-0.23020058870315552,0.03294426153912829,0.056125871504673006,-0.99981016,666,-0.99954593
60,5.0,10,20,LONG,-0.23020058870315552,0.03294426153912829,0.056125871504673006,-0.99981016,666,-0.99954593
60,5.0,10,5,LONG,-0.23020058870315552,0.03294426153912829,0.056125871504673006,-0.99981016,666,-0.99954593
20,4.0,10,20,LONG,-0.18977570533752441,0.03253227937425949,0.05341106013233331,-0.99992573,520,-0.9979532
20,4.0,10,5,LONG,-0.18977570533752441,0.03253227937425949,0.05341106013233331,-0.99992573,520,-0.9979532
20,4.0,10,10,LONG,-0.18977570533752441,0.03253227937425949,0.05341106013233331,-0.99992573,520,-0.9979532
20,1.5,2,20,LONG,-0.004641294479370117,0.03190349294412381,0.043671142528580974,-0.779328,3692,-0.12791586
60,3.5,10,10,LONG,-0.10255175828933716,0.031547226841476844,0.04357507085505441,-0.9995706,728,-0.9585531
60,3.5,10,20,LONG,-0.10255175828933716,0.031547226841476844,0.04357507085505441,-0.9995706,728,-0.9585531
60,1.5,2,10,LONG,-0.017052769660949707,0.030910719290889583,0.04472203961739647,-0.9031392,3672,-0.39711958
40,1.5,2,20,LONG,-0.005659282207489014,0.02986477597033369,0.040873512437175255,-0.8592707,3682,-0.15377879
60,3.5,10,5,LONG,-0.10522973537445068,0.026634087980180368,0.03677480336551233,-0.99963874,728,-0.9620416
60,4.0,3,5,LONG,-0.1829230785369873,0.025545411328534957,0.04138236818884586,-0.9993476,2289,-0.99737763
60,4.0,3,20,LONG,-0.18281656503677368,0.025431620514709763,0.04117175824913677,-0.99934703,2289,-0.99736756
60,4.0,3,10,LONG,-0.18281656503677368,0.025431620514709763,0.04117175824913677,-0.99934703,2289,-0.99736756
60,1.0,2,20,LONG,-0.005878627300262451,0.02521136876569115,0.034303954080324967,-0.8481103,3672,-0.15925306
40,5.0,5,5,LONG,-0.19269335269927979,0.02483491053865969,0.03831538527799929,-0.9995801,1034,-0.9981593
40,5.0,5,10,LONG,-0.19269335269927979,0.02483491053865969,0.03831538527799929,-0.9995801,1034,-0.9981593
40,5.0,5,20,LONG,-0.19269335269927979,0.02483491053865969,0.03831538527799929,-0.9995801,1034,-0.9981593
20,3.0,5,5,LONG,-0.09072995185852051,0.024340078463516365,0.031330097304141956,-0.9959761,1461,-0.93908757
60,1.5,3,5,LONG,-0.04147249460220337,0.024076094269881717,0.03722128622240076,-0.93136096,2448,-0.7123994
60,1.0,3,5,LONG,-0.043380141258239746,0.018287081382109747,0.028228186263350268,-0.93526816,2448,-0.7287716
20,2.0,3,20,LONG,-0.02075338363647461,0.010663865503927554,0.013687643255910095,-0.875961,2461,-0.46044415
120,3.5,5,5,LONG,-0.14229553937911987,0.009966508214399273,0.014712501919484058,-0.99811536,1436,-0.9890672
40,3.5,5,20,LONG,-0.13932478427886963,0.009068729587177393,0.012895389894936993,-0.99881196,1446,-0.9878965
40,3.5,5,10,LONG,-0.13932478427886963,0.009068729587177393,0.012895389894936993,-0.99881196,1446,-0.9878965
120,3.5,5,10,LONG,-0.14256823062896729,0.008334201868191744,0.012269947070813629,-0.9979088,1436,-0.989169
120,3.5,5,20,LONG,-0.14256823062896729,0.008334201868191744,0.012269947070813629,-0.9979088,1436,-0.989169
10,1.5,2,10,LONG,-0.022093236446380615,0.0064070108472148455,0.009263655318651209,-0.844106,3697,-0.48174673
10,1.0,2,10,LONG,-0.022107362747192383,0.0063071087856451154,0.009119527861732217,-0.84417224,3697,-0.4819672
40,1.0,2,10,LONG,-0.023690521717071533,0.005950547946982773,0.008623963402589328,-0.87737995,3682,-0.50608194
60,2.0,3,5,LONG,-0.05122983455657959,0.005454426944244241,0.008330194931456624,-0.959821,2448,-0.78715885
60,2.0,2,5,LONG,-0.06236296892166138,0.0019860247708614904,0.0030350731272228136,-0.96731466,3671,-0.849604
40,1.5,2,10,LONG,-0.02538973093032837,0.0005063669409541852,0.000734103051520499,-0.8834131,3682,-0.53075826
120,3.0,2,20,LONG,-0.10755777359008789,-0.0028930930368480674,-0.004413712495808905,-0.9966854,3599,-0.9648423
40,3.5,5,5,LONG,-0.1467113494873047,-0.0029257883630885474,-0.004169312015303992,-0.999018,1446,-0.99060756
120,3.0,2,10,LONG,-0.10782849788665771,-0.003408450025903727,-0.0052010167319851966,-0.99671483,3599,-0.96515477
120,1.0,2,20,LONG,-0.012377142906188965,-0.0036952073553145424,-0.005019545793365054,-0.84288293,3642,-0.3067876
60,3.0,10,20,LONG,-0.07102620601654053,-0.004628145847173155,-0.007061308070426005,-0.99551743,733,-0.88554573
120,3.0,10,5,LONG,-0.07857847213745117,-0.00572357920185635,-0.009236693785842503,-0.9773276,728,-0.9099816
60,3.0,10,10,LONG,-0.07201904058456421,-0.007042429453734234,-0.010751779250532292,-0.9956096,733,-0.8890904
40,3.5,2,20,LONG,-0.16628426313400269,-0.007332150211950169,-0.011248561421443775,-0.9988808,3505,-0.9952546
40,3.5,2,10,LONG,-0.16631633043289185,-0.007392589936995246,-0.011341275649624389,-0.9988821,3505,-0.99525994
120,3.0,3,20,LONG,-0.11711913347244263,-0.008571310623597473,-0.013262264478275174,-0.9954999,2411,-0.9743912
120,3.0,3,10,LONG,-0.1173507571220398,-0.009043240138589549,-0.013992934116179771,-0.99551886,2411,-0.97458816
60,1.5,2,20,LONG,-0.016602396965026855,-0.011109895547002204,-0.015233543815468029,-0.894508,3672,-0.38893926
40,3.5,2,5,LONG,-0.169286847114563,-0.01172981746528544,-0.01803805588863638,-0.9991665,3505,-0.9957325
120,1.5,2,20,LONG,-0.017862975597381592,-0.014054895307982344,-0.019502782393716812,-0.8616252,3642,-0.41156965
120,3.0,10,20,LONG,-0.07979339361190796,-0.014505092817718222,-0.022958955050752877,-0.981272,728,-0.91340905
10,2.0,2,20,LONG,-0.0294683575630188,-0.015107817606465328,-0.021120038876084095,-0.9096023,3697,-0.58522487
120,3.0,10,10,LONG,-0.08022618293762207,-0.01551697608359521,-0.024568731064662015,-0.98152936,728,-0.91459924
60,2.0,2,10,LONG,-0.03942239284515381,-0.018096643478007577,-0.026296316250837778,-0.94953245,3671,-0.693741
60,3.0,10,5,LONG,-0.08442825078964233,-0.018726699872296828,-0.028782254519651253,-0.9978703,733,-0.9253631
10,2.5,10,20,LONG,-0.11857795715332031,-0.019595680420227562,-0.03308748117613481,-0.9956947,735,-0.97560734
60,2.0,2,20,LONG,-0.03526085615158081,-0.025831408183173244,-0.036724738643338015,-0.9414467,3671,-0.65220433
40,2.5,3,20,LONG,-0.05869603157043457,-0.026572674450706445,-0.03898391376359651,-0.95802104,2451,-0.8313025
40,2.5,3,10,LONG,-0.06160414218902588,-0.027760697367350543,-0.04071722125871596,-0.95201945,2451,-0.8459816
10,2.5,10,10,LONG,-0.12389439344406128,-0.029504350455683892,-0.04962184435720685,-0.9956947,735,-0.97958463
10,1.5,3,10,LONG,-0.029131770133972168,-0.03286791849517491,-0.045442801618181136,-0.8250132,2465,-0.5809717
40,3.0,2,5,LONG,-0.11478734016418457,-0.03456493454352606,-0.05002951911027779,-0.98711145,3641,-0.9723248
40,2.5,2,5,LONG,-0.08990806341171265,-0.03722504728527402,-0.055129231440052634,-0.98633564,3677,-0.9374468
20,3.5,2,5,LONG,-0.22731029987335205,-0.03739589992377299,-0.06184548038507934,-0.9998274,3111,-0.999493
120,3.0,3,5,LONG,-0.13392651081085205,-0.03769252104747295,-0.059060666805738606,-0.99595124,2411,-0.98545206
10,2.0,2,10,LONG,-0.04374992847442627,-0.0376982309821276,-0.05381158240006438,-0.93389475,3697,-0.73183966
20,3.5,2,10,LONG,-0.22786235809326172,-0.03856568590510702,-0.06376395429422811,-0.9998289,3111,-0.99950355
20,3.5,2,20,LONG,-0.22786235809326172,-0.03856568590510702,-0.06376395429422811,-0.9998289,3111,-0.99950355
120,5.0,2,20,SHORT,-1.0,-0.03859589836411284,-0.0414656232816929,-1.0000309,2720,-1.0000306
120,5.0,2,10,SHORT,-1.0,-0.03859589836411284,-0.0414656232816929,-1.0000309,2720,-1.0000306
120,5.0,2,5,SHORT,-1.0,-0.03859589836411284,-0.0414656232816929,-1.0000309,2720,-1.0000306
10,2.0,3,20,LONG,-0.034437596797943115,-0.039544720395148926,-0.05295802709400566,-0.8970416,2465,-0.64336514
40,5.0,10,20,LONG,-0.2697051167488098,-0.04077319971481266,-0.07142925591609649,-0.99999154,608,-0.9999036
40,5.0,10,5,LONG,-0.2697051167488098,-0.04077319971481266,-0.07142925591609649,-0.99999154,608,-0.9999036
40,5.0,10,10,LONG,-0.2697051167488098,-0.04077319971481266,-0.07142925591609649,-0.99999154,608,-0.9999036
40,3.0,3,20,LONG,-0.09621864557266235,-0.04183570746444407,-0.058104022876522714,-0.9824255,2439,-0.94902664
10,1.0,3,10,LONG,-0.03161430358886719,-0.041998255077309324,-0.0580794165242169,-0.82663774,2465,-0.6113757
10,1.0,2,20,LONG,-0.021743714809417725,-0.043144538927714186,-0.05883831317095368,-0.84109616,3697,-0.47626907
20,2.5,2,5,LONG,-0.08713036775588989,-0.043739299590009474,-0.06254143488813727,-0.97051436,3686,-0.9315792
120,3.0,2,5,LONG,-0.13154906034469604,-0.046535899670383477,-0.07148818903898167,-0.99851686,3599,-0.9842301
40,3.0,3,10,LONG,-0.09835797548294067,-0.047259653699447485,-0.0655913468225338,-0.9832646,2439,-0.95245963
20,1.5,2,5,LONG,-0.07271146774291992,-0.048581013178111795,-0.07355452669756878,-0.9757388,3692,-0.89149976
40,4.0,5,20,LONG,-0.20340973138809204,-0.048650992140135685,-0.07353479938308011,-0.9992985,1388,-0.99875766
40,4.0,5,10,LONG,-0.20340973138809204,-0.048650992140135685,-0.07353479938308011,-0.9992985,1388,-0.99875766
10,1.5,2,20,LONG,-0.023442208766937256,-0.04874251259417276,-0.0664266260288431,-0.8543192,3697,-0.5023731
120,2.5,3,5,LONG,-0.1059868335723877,-0.04968276130290886,-0.07645319607319459,-0.98800623,2426,-0.96297526
20,1.0,2,5,LONG,-0.07314330339431763,-0.04978351830754226,-0.07537305468914242,-0.97606903,3692,-0.8929765
40,4.0,5,5,LONG,-0.20447951555252075,-0.05048812113469747,-0.07632659193112572,-0.99932575,1388,-0.9988058
60,3.5,5,20,LONG,-0.17032819986343384,-0.05185904236851845,-0.07266949915437476,-0.9996314,1445,-0.9958871
60,3.5,5,10,LONG,-0.17032819986343384,-0.05185904236851845,-0.07266949915437476,-0.9996314,1445,-0.9958871
60,5.0,3,20,LONG,-0.2651062607765198,-0.051895943995681856,-0.08978436001742979,-0.99998003,1830,-0.99988407
60,5.0,3,5,LONG,-0.2651062607765198,-0.051895943995681856,-0.08978436001742979,-0.99998003,1830,-0.99988407
60,5.0,3,10,LONG,-0.2651062607765198,-0.051895943995681856,-0.08978436001742979,-0.99998003,1830,-0.99988407
40,1.0,2,5,LONG,-0.07693582773208618,-0.052372368201044815,-0.07898639118837229,-0.96896523,3682,-0.90513855
20,4.0,1,10,SHORT,-0.21009796857833862,-0.053291955621812166,-0.056829141826533106,-0.99964255,1595,-0.9990306
20,4.0,1,20,SHORT,-0.21009796857833862,-0.053291955621812166,-0.056829141826533106,-0.99964255,1595,-0.9990306
20,4.0,1,5,SHORT,-0.21009796857833862,-0.053291955621812166,-0.056829141826533106,-0.99964255,1595,-0.9990306
40,1.5,2,5,LONG,-0.07733035087585449,-0.05341286337199415,-0.0805618555741125,-0.96935314,3682,-0.90632415
20,4.0,5,10,SHORT,-1.0,-0.05564357522112101,-0.06174052722957771,-1.0002809,814,-1.0001388
20,4.0,5,5,SHORT,-1.0,-0.05564357522112101,-0.06174052722957771,-1.0002809,814,-1.0001388
20,4.0,5,20,SHORT,-1.0,-0.05564357522112101,-0.06174052722957771,-1.0002809,814,-1.0001388
20,3.0,5,10,LONG,-0.12105923891067505,-0.055829123061942036,-0.07031353406415164,-0.9969002,1461,-0.97754884
40,3.0,3,5,LONG,-0.10596728324890137,-0.05587121335789484,-0.07849888171946559,-0.981892,2439,-0.9629514
20,2.0,2,20,LONG,-0.037900567054748535,-0.05659008241635256,-0.07806582362266881,-0.8910886,3692,-0.67914003
40,2.0,3,20,LONG,-0.04034918546676636,-0.05699478810880655,-0.07409409509792433,-0.84660804,2454,-0.70231664
20,3.0,5,20,LONG,-0.12179374694824219,-0.05763647829648921,-0.07255999440702866,-0.9968752,1461,-0.97809434
40,5.0,10,10,SHORT,-1.0,-0.05934771889294567,-0.06352674078648803,-1.2207986,608,-1.0000155
40,5.0,10,5,SHORT,-1.0,-0.05934771889294567,-0.06352674078648803,-1.2207986,608,-1.0000155
40,5.0,10,20,SHORT,-1.0,-0.05934771889294567,-0.06352674078648803,-1.2207986,608,-1.0000155
20,3.5,5,5,LONG,-0.2270735502243042,-0.05940623424572743,-0.08323180522784791,-0.99991494,1372,-0.9994884
40,2.0,3,10,LONG,-0.048051536083221436,-0.06045657060723354,-0.08113019876338283,-0.8564362,2454,-0.76515174
10,2.5,10,5,LONG,-0.1422300934791565,-0.06204882414007412,-0.10380219311869171,-0.9968233,735,-0.98904264
60,3.5,5,5,LONG,-0.17789965867996216,-0.06294952318646382,-0.08872462976937898,-0.9997025,1445,-0.99685943
20,3.5,5,20,LONG,-0.22947204113006592,-0.0647446724898809,-0.09060235849584619,-0.99992144,1372,-0.9995331
20,3.5,5,10,LONG,-0.22947204113006592,-0.0647446724898809,-0.09060235849584619,-0.99992144,1372,-0.9995331
20,1.5,2,10,LONG,-0.04334157705307007,-0.06504048177770615,-0.09318091607777076,-0.9000904,3692,-0.7284498
60,5.0,1,5,SHORT,-0.2848183512687683,-0.06726922673061468,-0.07351728161023136,-0.99998766,3807,-0.9999479
60,5.0,1,20,SHORT,-0.2848183512687683,-0.06726922673061468,-0.07351728161023136,-0.99998766,3807,-0.9999479
60,5.0,1,10,SHORT,-0.2848183512687683,-0.06726922673061468,-0.07351728161023136,-0.99998766,3807,-0.9999479
60,1.0,2,5,LONG,-0.08507686853408813,-0.06823780283052881,-0.1044499013395086,-0.9803215,3672,-0.9269032
20,1.0,2,10,LONG,-0.04445505142211914,-0.069025180954139,-0.09888104589159541,-0.90345585,3692,-0.73759687
60,1.5,2,5,LONG,-0.08588778972625732,-0.07015313419976194,-0.1072436469617478,-0.9808282,3672,-0.92878544
40,3.0,2,10,LONG,-0.12267792224884033,-0.0705965737027685,-0.10077586288565774,-0.989466,3641,-0.978734
60,3.0,2,20,LONG,-0.1366339921951294,-0.0708069825622593,-0.10603074722994009,-0.9983405,3639,-0.9867323
60,3.0,2,10,LONG,-0.1369207501411438,-0.07144071774228858,-0.1069702931673505,-0.99835896,3639,-0.98686135
40,3.0,2,20,LONG,-0.12377703189849854,-0.07335895640996046,-0.10472913205752327,-0.9898609,3641,-0.97950405
10,2.5,5,20,LONG,-0.137426495552063,-0.07362010243979833,-0.10986632030792812,-0.9981878,1461,-0.987086
10,2.5,5,10,LONG,-0.13790732622146606,-0.07433168018600658,-0.1109488603920567,-0.9981637,1461,-0.9872961
60,4.0,5,5,LONG,-0.19783270359039307,-0.07862569488245649,-0.11168903177788529,-0.99973875,1408,-0.9984746
10,2.0,3,10,LONG,-0.05213451385498047,-0.07958146223904689,-0.1077254693101456,-0.91762686,2465,-0.7930496
10,2.5,5,5,LONG,-0.14665764570236206,-0.08007419345304838,-0.12067656081023241,-0.9983853,1461,-0.99059016
40,2.5,2,10,LONG,-0.08536332845687866,-0.08019226354092616,-0.11545455237788997,-0.98724276,3677,-0.92757344
40,2.5,2,20,LONG,-0.08345770835876465,-0.08070800352977085,-0.11603588562260872,-0.98657817,3677,-0.923
60,4.0,5,10,LONG,-0.1988832950592041,-0.08087828327488628,-0.11493282864498411,-0.9997442,1408,-0.9985323
60,4.0,5,20,LONG,-0.1988832950592041,-0.08087828327488628,-0.11493282864498411,-0.9997442,1408,-0.9985323
60,2.5,3,10,LONG,-0.08652281761169434,-0.08316917850056278,-0.1171313063774904,-0.9777318,2446,-0.9302267
60,3.0,2,5,LONG,-0.1479467749595642,-0.08346320286744956,-0.12588985440858744,-0.99834263,3639,-0.9909995
20,4.0,5,5,LONG,-0.222231924533844,-0.0852817504208848,-0.14263900143553443,-0.99995047,814,-0.99938524
20,4.0,5,10,LONG,-0.222231924533844,-0.0852817504208848,-0.14263900143553443,-0.99995047,814,-0.99938524
20,4.0,5,20,LONG,-0.222231924533844,-0.0852817504208848,-0.14263900143553443,-0.99995047,814,-0.99938524
20,2.0,2,5,LONG,-0.08854329586029053,-0.08701124051703399,-0.13084965542508636,-0.9849201,3692,-0.9346273
120,2.0,2,10,LONG,-0.0668073296546936,-0.09041538012883811,-0.126115689392868,-0.94873226,3641,-0.86922395
120,2.5,3,10,LONG,-0.10589289665222168,-0.0905952319426677,-0.13157444536350082,-0.9897655,2426,-0.96286064
120,5.0,3,10,SHORT,-1.0,-0.09181621076244899,-0.09768884358331188,-1.2588985,1975,-1.0000042
120,5.0,3,20,SHORT,-1.0,-0.09181621076244899,-0.09768884358331188,-1.2588985,1975,-1.0000042
120,5.0,3,5,SHORT,-1.0,-0.09181621076244899,-0.09768884358331188,-1.2588985,1975,-1.0000042
40,5.0,2,10,LONG,-0.24488294124603271,-0.09413758147165315,-0.160289545244787,-0.99980134,1857,-0.9997423
40,5.0,2,20,LONG,-0.24488294124603271,-0.09413758147165315,-0.160289545244787,-0.99980134,1857,-0.9997423
40,5.0,2,5,LONG,-0.24488294124603271,-0.09413758147165315,-0.160289545244787,-0.99980134,1857,-0.9997423
10,2.5,10,5,SHORT,-1.0,-0.09640750837738311,-0.10101227372518055,-1.0686,735,-1.0486753
120,2.5,3,20,LONG,-0.10866731405258179,-0.09869729983544258,-0.1430767839446458,-0.99050397,2426,-0.9661058
20,3.0,3,10,LONG,-0.18834006786346436,-0.0990365883176577,-0.16037642486546128,-0.9984526,2431,-0.99784374
20,3.0,3,20,LONG,-0.18858051300048828,-0.09949669216132598,-0.1610941662052078,-0.998445,2431,-0.99786246
60,2.5,3,20,LONG,-0.09174501895904541,-0.10087969704390631,-0.14092640753694827,-0.9805137,2446,-0.9410568
60,3.0,3,5,SHORT,-0.1496274471282959,-0.10173650954086726,-0.1284977367773795,-0.99921185,2438,-0.9915075
20,3.5,3,10,SHORT,-0.2764440178871155,-0.10259820760190541,-0.11746508640561854,-0.9999761,2175,-0.9999266
20,3.5,3,20,SHORT,-0.2764440178871155,-0.10259820760190541,-0.11746508640561854,-0.9999761,2175,-0.9999266
10,2.5,2,20,LONG,-0.17038297653198242,-0.10353708807671147,-0.15285805092114682,-0.99693406,3584,-0.9958951
120,2.0,2,20,LONG,-0.06663936376571655,-0.10483289281113659,-0.1437665591426311,-0.9417648,3641,-0.8685297
20,3.5,3,5,SHORT,-0.2783733010292053,-0.10588343067931927,-0.1212662140401189,-0.9999776,2175,-0.99993217
10,2.5,2,10,LONG,-0.1718813180923462,-0.10623497605757731,-0.15667721586149566,-0.9970696,3584,-0.9961077
60,2.5,3,5,LONG,-0.11382299661636353,-0.10661039214760802,-0.15522959751888527,-0.99097407,2446,-0.9714239
10,2.5,2,5,LONG,-0.17649602890014648,-0.10804916831860822,-0.16055271036500254,-0.9975038,3584,-0.9966978
60,5.0,2,5,SHORT,-0.3068569302558899,-0.10847880639082655,-0.11920691913681392,-0.9999938,2481,-0.99997926
60,5.0,2,10,SHORT,-0.3068569302558899,-0.10847880639082655,-0.11920691913681392,-0.9999938,2481,-0.99997926
60,5.0,2,20,SHORT,-0.3068569302558899,-0.10847880639082655,-0.11920691913681392,-0.9999938,2481,-0.99997926
120,1.5,2,5,LONG,-0.09763509035110474,-0.10883818545227004,-0.16918087753919078,-0.9859088,3642,-0.9513254
120,1.0,2,5,LONG,-0.09820514917373657,-0.11050503061480269,-0.1717723408684944,-0.9861683,3642,-0.95222205
10,1.5,3,5,LONG,-0.08466547727584839,-0.11301430987811134,-0.1631531257637072,-0.96253455,2465,-0.9259299
10,1.0,3,5,LONG,-0.08466547727584839,-0.11301430987811134,-0.1631531257637072,-0.96253455,2465,-0.9259299
20,3.0,3,5,LONG,-0.2012767791748047,-0.11837841454830844,-0.1921741897340144,-0.99895453,2431,-0.998656
40,1.5,3,5,LONG,-0.09129160642623901,-0.11966797502136332,-0.17255747950903536,-0.9734079,2455,-0.9401849
40,2.5,3,5,LONG,-0.11255121231079102,-0.12014854677694647,-0.1745669234008767,-0.98907757,2451,-0.97019243
120,4.0,1,5,LONG,-0.2729054093360901,-0.12096092154599337,-0.1915273114283415,-0.9999594,6156,-0.9999153
40,1.0,3,5,LONG,-0.09174239635467529,-0.12103582258200819,-0.17451768980579127,-0.9737933,2455,-0.9410518
120,4.0,1,10,LONG,-0.27299249172210693,-0.12129814415180867,-0.19203055877824707,-0.999959,6156,-0.9999156
120,4.0,1,20,LONG,-0.27299249172210693,-0.12129814415180867,-0.19203055877824707,-0.999959,6156,-0.9999156
60,4.0,2,20,LONG,-0.26583564281463623,-0.12786129850912803,-0.2070860190049366,-0.9999436,3326,-0.9998874
60,4.0,2,10,LONG,-0.26583564281463623,-0.12786129850912803,-0.2070860190049366,-0.9999436,3326,-0.9998874
120,5.0,3,5,LONG,-0.31342339515686035,-0.12804619860584734,-0.2034570421462377,-0.9999987,1975,-0.9999843
120,5.0,3,10,LONG,-0.31342339515686035,-0.12804619860584734,-0.2034570421462377,-0.9999987,1975,-0.9999843
120,5.0,3,20,LONG,-0.31342339515686035,-0.12804619860584734,-0.2034570421462377,-0.9999987,1975,-0.9999843
60,4.0,2,5,LONG,-0.2666543126106262,-0.12946037969390328,-0.20980299247944928,-0.99994564,3326,-0.99989104
20,2.0,2,10,LONG,-0.06796014308929443,-0.12972595477499332,-0.18294061082765775,-0.9533602,3692,-0.8738947
10,2.5,10,10,SHORT,-1.0,-0.1299697251466785,-0.13617312309551302,-1.0490756,735,-1.0296061
20,3.5,5,20,SHORT,-0.29459333419799805,-0.13114197236004704,-0.1606893741958285,-0.99998814,1372,-0.99996525
20,3.5,5,10,SHORT,-0.29459333419799805,-0.13114197236004704,-0.1606893741958285,-0.99998814,1372,-0.99996525
40,3.5,3,10,SHORT,-1.0,-0.13137824192046516,-0.14367650830013837,-1.1416613,2382,-1.0044724
40,3.5,3,20,SHORT,-1.0,-0.13137824192046516,-0.14367650830013837,-1.1416613,2382,-1.0044724
120,3.5,3,5,LONG,-0.2080736756324768,-0.13314895661447013,-0.2170001768478805,-0.99926627,2365,-0.9989548
40,4.0,2,5,LONG,-0.25212299823760986,-0.13320930549928459,-0.21854864139794056,-0.9998265,3201,-0.9998059
40,3.5,3,5,SHORT,-1.0,-0.13479815145909038,-0.14729721041041793,-1.1449733,2382,-1.0038937
60,5.0,10,5,SHORT,-0.40447527170181274,-0.13595596484304642,-0.1422000384355414,-1.0036012,666,-0.99999976
60,5.0,10,20,SHORT,-0.40447527170181274,-0.13595596484304642,-0.1422000384355414,-1.0036012,666,-0.99999976
60,5.0,10,10,SHORT,-0.40447527170181274,-0.13595596484304642,-0.1422000384355414,-1.0036012,666,-0.99999976
20,4.0,10,5,SHORT,-1.0,-0.1362136669199649,-0.15998205208320282,-1.0069621,520,-1.0000093
20,4.0,10,10,SHORT,-1.0,-0.1362136669199649,-0.15998205208320282,-1.0069621,520,-1.0000093
20,4.0,10,20,SHORT,-1.0,-0.1362136669199649,-0.15998205208320282,-1.0069621,520,-1.0000093
20,3.5,5,5,SHORT,-0.29770010709762573,-0.13622841310297273,-0.16667681905249973,-0.99998957,1372,-0.9999695
40,4.0,2,20,LONG,-0.254447877407074,-0.13839061069915262,-0.22694383920609587,-0.9998417,3201,-0.9998229
40,4.0,2,10,LONG,-0.254447877407074,-0.13839061069915262,-0.22694383920609587,-0.9998417,3201,-0.9998229
60,4.0,5,20,SHORT,-0.2387526035308838,-0.13886169185691594,-0.17646049303551053,-0.9998847,1408,-0.9996731
60,4.0,5,10,SHORT,-0.2387526035308838,-0.13886169185691594,-0.17646049303551053,-0.9998847,1408,-0.9996731
10,2.5,10,20,SHORT,-1.0,-0.1400455429814329,-0.14659917974998996,-1.043556,735,-1.0252817
40,5.0,2,5,SHORT,-0.3239404559135437,-0.14090176314523428,-0.15150359541288683,-0.9999978,1857,-0.99999005
40,5.0,2,20,SHORT,-0.3239404559135437,-0.14090176314523428,-0.15150359541288683,-0.9999978,1857,-0.99999005
40,5.0,2,10,SHORT,-0.3239404559135437,-0.14090176314523428,-0.15150359541288683,-0.9999978,1857,-0.99999005
60,4.0,5,5,SHORT,-0.23986530303955078,-0.14107139712049518,-0.17930103644185888,-0.99988836,1408,-0.9996869
120,5.0,10,5,SHORT,-1.0,-0.14235625657306836,-0.14720736259489733,-1.0144677,680,-1.000378
120,5.0,10,20,SHORT,-1.0,-0.14235625657306836,-0.14720736259489733,-1.0144677,680,-1.000378
120,5.0,10,10,SHORT,-1.0,-0.14235625657306836,-0.14720736259489733,-1.0144677,680,-1.000378
10,2.0,3,5,LONG,-0.1010085940361023,-0.1451405220444649,-0.20364637932187793,-0.97901046,2465,-0.95640427
120,3.5,3,10,LONG,-0.2132500410079956,-0.14514558571432393,-0.23598940303194918,-0.99940103,2365,-0.9991382
120,3.5,3,20,LONG,-0.2132500410079956,-0.14514558571432393,-0.23598940303194918,-0.99940103,2365,-0.9991382
10,2.5,3,5,SHORT,-0.21915149688720703,-0.14865071230552296,-0.17393959405491585,-0.99993855,2413,-0.9993094
40,4.0,5,5,SHORT,-1.0,-0.15017172837399037,-0.17577435029739794,-1.0007491,1388,-1.0002224
40,4.0,5,10,SHORT,-1.0,-0.15205456610130333,-0.1779728344747667,-1.0007256,1388,-1.0002152
40,4.0,5,20,SHORT,-1.0,-0.15205456610130333,-0.1779728344747667,-1.0007256,1388,-1.0002152
60,5.0,3,20,SHORT,-1.0,-0.15208076273599286,-0.15471853296019628,-1.029026,1830,-1.0000026
60,5.0,3,5,SHORT,-1.0,-0.15208076273599286,-0.15471853296019628,-1.029026,1830,-1.0000026
60,5.0,3,10,SHORT,-1.0,-0.15208076273599286,-0.15471853296019628,-1.029026,1830,-1.0000026
60,4.0,1,5,SHORT,-0.30853843688964844,-0.15477927202694144,-0.17389884180918994,-0.9999915,6141,-0.9999807
40,5.0,1,5,SHORT,-0.305927038192749,-0.1562026813577366,-0.16718505278481174,-0.9999926,2557,-0.9999784
40,5.0,1,20,SHORT,-0.305927038192749,-0.1562026813577366,-0.16718505278481174,-0.9999926,2557,-0.9999784
40,5.0,1,10,SHORT,-0.305927038192749,-0.1562026813577366,-0.16718505278481174,-0.9999926,2557,-0.9999784
60,4.0,1,20,SHORT,-0.31003427505493164,-0.1582543966218471,-0.17777864613181157,-0.9999922,6141,-0.9999819
60,4.0,1,10,SHORT,-0.31003427505493164,-0.1582543966218471,-0.17777864613181157,-0.9999922,6141,-0.9999819
10,2.5,3,10,SHORT,-0.21863633394241333,-0.15858935328899362,-0.18501327629222625,-0.99992466,2413,-0.9992959
10,2.5,3,20,SHORT,-0.219779372215271,-0.16154602383171382,-0.18846043674440738,-0.9999289,2413,-0.9993256
20,2.5,2,10,LONG,-0.11122578382492065,-0.16317369747479793,-0.22372278136363402,-0.9852753,3686,-0.9688544
60,3.0,3,10,SHORT,-0.1707770824432373,-0.16381677581399473,-0.2069608471919814,-0.9995634,2438,-0.99595207
40,2.0,3,5,LONG,-0.11059629917144775,-0.1648138710831421,-0.2302370705795651,-0.9749584,2454,-0.9681989
40,5.0,1,20,LONG,-0.25844883918762207,-0.165268858584162,-0.26952371485628734,-0.9998862,2557,-0.99984884
40,5.0,1,5,LONG,-0.25844883918762207,-0.165268858584162,-0.26952371485628734,-0.9998862,2557,-0.99984884
