UnivSize,MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
40,208,-0.4,26,10,1.2156371686874854,1.7911887307382652,-0.23210281902452723,0.24176442924409458,3.9798485943274224,0.5320600272851296,1466
80,208,-0.6,8,3,1.2150756601683808,1.8237476534655954,-0.1414921525248245,0.1611501379620568,2.027533237658463,0.5312285518188058,1457
80,156,-0.6,52,3,1.2149717852227493,1.7772424876464912,-0.1718248443803697,0.214590589455125,3.226411741527003,0.5406698564593302,1463
80,52,-0.2,26,3,1.2146874391879876,1.7670126775572834,-0.17100880500884375,0.18746039385809277,2.574651521620412,0.5217687074829932,1470
60,156,-0.2,26,5,1.213898167419345,1.7909984968454098,-0.1853858009278715,0.20608049111814863,3.011732487973325,0.5312925170068027,1470
60,104,-0.2,26,3,1.213401697803779,1.8005596302442322,-0.20936324501349823,0.20387318110150976,2.9576160327307046,0.5319727891156463,1470
60,104,-0.4,8,10,1.2132032278170537,1.714430230650318,-0.1637547167491159,0.1626172557220149,2.0560095803802954,0.5214723926380368,1467
80,52,-0.4,52,10,1.2131934656373555,1.715620912718044,-0.22300399214516453,0.2036632175617734,2.952501424979741,0.5421768707482993,1470
60,156,-0.4,8,10,1.2131477322583013,1.872578344263194,-0.1260426380197187,0.15660940909287158,1.9408485794345398,0.5352016404647983,1463
60,208,-0.4,13,10,1.212920426341741,1.8222069045663278,-0.1465044634834839,0.18748768490862244,2.5752606730627203,0.5412406271301977,1467
40,208,-0.4,26,5,1.2123390380135413,1.7871583882462556,-0.23739008620194368,0.24125895896346705,3.9648391684854927,0.5320600272851296,1466
20,156,-0.8,8,10,1.21132853003158,1.667841672760517,-0.20841600228106016,0.2878722298825158,5.525409352137803,0.5213930348258706,1005
60,52,-0.8,13,3,1.2112030489333787,1.519136172837275,-0.17181856015301755,0.2444397631516717,4.059945435984031,0.5220433869839048,1429
80,156,-0.6,52,5,1.2110711780012327,1.77657882158596,-0.16829434691985234,0.21374963774650002,3.204764269991583,0.5386192754613808,1463
20,52,-0.6,13,10,1.2102001156414581,1.5701795792552373,-0.23240352363622818,0.2466600625434705,4.127262912265898,0.5163307852675469,1439
20,52,-0.2,4,10,1.2101115878848665,2.01052666432071,-0.10660833873815789,0.15390612861075148,1.8902682447556103,0.5219178082191781,1460
20,208,-0.6,4,10,1.2095933462423099,2.017767013622161,-0.12092818463920552,0.19386698848579376,2.7201380564622357,0.5127245508982036,1336
20,156,-0.8,8,5,1.2092096116189996,1.664415253888533,-0.2084160022810605,0.28727915638832036,5.503162908340479,0.5213930348258706,1005
20,52,-0.2,4,5,1.2064082344023979,2.0255866024589033,-0.10159564299681301,0.15304238991307684,1.8742665463986579,0.523972602739726,1460
20,156,-0.8,8,3,1.2061999946232353,1.663917885297133,-0.2084160022810606,0.28682749233943894,5.486264834626371,0.5223880597014925,1005
20,52,-0.6,13,5,1.2055095630746755,1.5590000179595418,-0.2339906881537469,0.244802373822409,4.0708869352419335,0.5170257123002084,1439
20,208,-0.6,4,3,1.2033042913656244,2.008593324066513,-0.13205493531880041,0.1931536307219357,2.7036891581873452,0.5127245508982036,1336
20,104,-0.4,26,10,1.2028421539609577,1.790539989302575,-0.21687643131638035,0.23042523993182162,3.6524153963870774,0.5311857436600411,1459
20,104,-0.4,26,5,1.2024802037715927,1.790012077224038,-0.2168764313163808,0.2303532856121271,3.6503986229591128,0.5311857436600411,1459
40,104,-0.2,26,10,1.200271112039713,1.7993013785509493,-0.19617631554110926,0.21910752525558985,3.3443426890096477,0.5343771272974813,1469
60,208,-0.8,26,3,1.1966591827585356,1.6462790638289444,-0.2363451957514927,0.2624019214978084,4.6271626319814,0.5265454545454545,1375
20,104,-0.4,26,3,1.1946559912594314,1.7806502134998172,-0.2173164878357131,0.22865109368303327,3.6029087611680826,0.5305003427004797,1459
60,208,-0.4,13,5,1.1929140229289654,1.7806185209350744,-0.14570208392051998,0.18313834457913836,2.4793067206783594,0.5378323108384458,1467
80,208,-0.4,8,10,1.191947640750371,1.80448064976858,-0.09955422758791099,0.14156918331756185,1.6688694321821136,0.5316973415132924,1467
40,104,-0.2,26,5,1.1911149413540003,1.775057947922919,-0.19601697430959797,0.21642249969542915,3.273902144532874,0.5350578624914908,1469
60,104,-0.6,8,5,1.1878994485018097,1.404989431267689,-0.19541036867193307,0.18593564831535603,2.5407606737982786,0.5316368638239339,1454
40,208,-0.4,26,3,1.1874331709194814,1.7526547496895812,-0.23287728108698125,0.23631884628726074,3.820195543081237,0.5334242837653479,1466
20,104,-0.4,4,3,1.1866960456886906,1.67470367494607,-0.16904978380541003,0.161829909423014,2.040698738615333,0.5222841225626741,1436
20,52,-0.2,13,5,1.1866921599619764,1.8291951922285918,-0.17951855867260602,0.18924022502169713,2.614566882382521,0.51742993848257,1463
40,104,-0.2,52,10,1.1859262472698575,1.7523171782611355,-0.24209597607475153,0.23678906853898884,3.8338045225818753,0.5302927161334241,1469
20,52,-0.6,13,3,1.184919940903437,1.5320623291986495,-0.2376592089225441,0.23962250645367167,3.9165145012995515,0.5142460041695622,1439
60,156,-0.2,26,3,1.1846824672856069,1.748102921155348,-0.18507881057079467,0.2008702046271269,2.885006978073596,0.5326530612244897,1470
20,208,-0.8,8,10,1.1823854910846379,1.4334833272491432,-0.15744622089159355,0.24539115078887597,4.088696430414838,0.5130344108446299,959
40,104,-0.2,52,5,1.181081504261924,1.7449514117281633,-0.24264273083701515,0.235690467973096,3.802061027897502,0.5302927161334241,1469
80,156,-0.4,52,5,1.1810750688924931,1.7073198571747754,-0.16029661718653454,0.20670332240088474,3.027117713176322,0.5357385976855004,1469
60,208,-0.8,26,5,1.1809788215160446,1.6205842647862392,-0.24118869298659817,0.2581791963686697,4.489096453878189,0.5287272727272727,1375
40,104,-0.6,26,10,1.1808195087143847,1.7715586297551054,-0.22087854598652334,0.2376355063280977,3.8583855634107787,0.5254820936639119,1452
80,52,-0.4,52,3,1.179798335114135,1.6794910353864778,-0.22149788844292828,0.19717282898366073,2.7971933152111172,0.5306122448979592,1470
60,52,-0.8,13,10,1.17977787557692,1.4361115262847104,-0.16805422207722132,0.23918270407912146,3.90359666540406,0.5249122807017544,1425
20,52,-0.8,4,3,1.1794989739390473,1.5385575925826052,-0.15485502943811613,0.21036034361442235,3.118487646104681,0.4846894138232721,1143
60,208,-0.8,26,10,1.17882895784847,1.617597588681733,-0.23278287075454585,0.2571772560570613,4.456770624369875,0.5287272727272727,1375
20,156,-0.6,4,3,1.178799012352216,1.71838482740718,-0.1419497331117583,0.17197814907811604,2.243218197876322,0.5259984928409948,1327
20,208,-0.8,8,5,1.1785728882944657,1.4285935185014544,-0.15744622089159344,0.24451048611146398,4.062077842362632,0.5130344108446299,959
80,156,-0.4,52,10,1.178304613988643,1.7063170383506154,-0.16020032234346426,0.2062029706738946,3.014753964017472,0.5343771272974813,1469
60,104,-0.2,13,5,1.1778111419297812,1.717248094798587,-0.17715377058024961,0.1719539659952254,2.2427220649915833,0.536734693877551,1470
80,156,-0.6,4,5,1.1718714138191764,1.789405631171167,-0.12143757715989933,0.13454471092184517,1.5494877876561115,0.5238095238095238,1449
20,52,-0.6,4,3,1.1705794968608398,1.551206166743197,-0.14242969212338252,0.161691069734883,2.038005737898366,0.5088967971530249,1405
60,104,-0.8,52,3,1.1704434901693717,1.7056561572433167,-0.2369538643813741,0.23764781780450828,3.8587438921529715,0.5220994475138122,1448
20,52,-0.2,26,3,1.169605507175807,1.7623010312856138,-0.1971829238020919,0.21319505978921094,3.190541072272282,0.5313778990450204,1466
60,156,-0.4,13,5,1.1694716823627722,1.717031450162161,-0.16127104365619627,0.1794866577995724,2.400472819733688,0.5351535836177475,1465
60,104,-0.8,52,5,1.168334009002219,1.704453899003524,-0.23819717770355076,0.2372058721884458,3.8458952604951913,0.5182381280110117,1453
80,52,-0.2,8,5,1.1659911786818336,1.7613840681659763,-0.1428589724098175,0.1329919495440468,1.5237311729323015,0.5197278911564626,1470
60,208,-0.6,8,3,1.1637648246147207,1.662423821481132,-0.170999257085948,0.1691691938083959,2.186027775217229,0.5238424326192122,1447
40,104,-0.6,26,5,1.1610742741196052,1.7291318931236883,-0.22087854598652312,0.23303266767932618,3.726010132750705,0.5254820936639119,1452
40,104,-0.6,26,3,1.1601659151600037,1.7489457069444043,-0.21727625264565587,0.2321020689765061,3.6996292136757694,0.522038567493113,1452
20,156,-0.6,4,10,1.1598932284571744,1.6889535238044981,-0.14238193391405973,0.16886999151257331,2.179987744649763,0.5237377543330821,1327
40,104,-0.8,8,10,1.158382728828821,1.5063612702003888,-0.19220949357537787,0.2147753902581131,3.2311817165423475,0.5119426751592356,1256
20,104,-0.4,13,10,1.1578854159404335,1.484735821030483,-0.2623345541378793,0.21246146963176815,3.171790725384498,0.5231513476157568,1447
60,104,-0.4,8,5,1.1564691851315592,1.6123372112887322,-0.17531201898486282,0.15374699168748474,1.8873142822019555,0.5173824130879345,1467
20,208,-0.8,8,3,1.1563991499601372,1.4056812889067363,-0.16389936300072327,0.23956167063041223,3.9147258843414905,0.5099061522419187,959
20,156,-0.4,26,3,1.1546462361755507,1.6884332402619069,-0.14924586066974255,0.23101335411269108,3.6689277557305733,0.5353185595567868,1444
80,156,-0.4,52,3,1.1544443016558594,1.6677144729007092,-0.15880105237335618,0.20122901138100668,2.893621495579163,0.5330156569094622,1469
20,208,-0.6,8,3,1.1532657434662317,1.7166463882068568,-0.1776270653828076,0.21134078526697242,3.143286504145692,0.5062916358253146,1351
20,52,-0.2,13,10,1.1529778403033073,1.7731706202303348,-0.18276154539403577,0.1836744463390454,2.4910123297820705,0.51742993848257,1463
80,156,-0.4,8,5,1.1523320833281132,1.7035141186803278,-0.11108661792265562,0.13515126895330587,1.5596107314129517,0.5280054644808743,1464
20,52,-0.2,26,10,1.151634348152377,1.7412561775692004,-0.193054652482752,0.20943466003242373,3.095191771191357,0.5300136425648022,1466
40,104,-0.8,8,5,1.1515585395728085,1.4899143719783483,-0.19312755786892144,0.2128787435969941,3.1824472027082296,0.5119426751592356,1256
60,156,-0.4,8,5,1.151534236366468,1.740993048981906,-0.12773571946024098,0.14777388956818682,1.7783112193793946,0.5358851674641149,1463
20,104,-0.4,13,5,1.1506321582399126,1.4749029919744496,-0.26233455413787865,0.21109561416828648,3.1370731737647706,0.5224602626123013,1447
80,104,-0.4,52,10,1.1473494282761865,1.6491421498267573,-0.204317978541664,0.1972709654958842,2.7995017046865276,0.5251700680272109,1470
40,104,-0.2,52,3,1.1471874428169222,1.697640223271401,-0.24767278977496854,0.22757409358449832,3.5730784834242346,0.5309734513274337,1469
20,52,-0.2,26,5,1.145751596995188,1.7282140589120516,-0.193054652482752,0.2082321657758146,3.065099931076948,0.529331514324693,1466
60,104,-0.8,52,10,1.1451233396916876,1.6601810803130146,-0.2377700536839047,0.23230645721766696,3.7054123350054207,0.5182381280110117,1453
20,156,-0.6,4,5,1.143607343777888,1.6613701520993343,-0.14238193391405962,0.16623895566815938,2.1272998592551513,0.5229841748304446,1327
80,208,-0.2,13,10,1.143189850234313,1.6842297611477623,-0.13808761285082927,0.15473780587872632,1.9057487434176719,0.5272479564032697,1468
20,52,-0.8,4,5,1.1426315401957996,1.4871833749942394,-0.15281251467040613,0.20254349556298124,2.9253220001218763,0.48293963254593175,1143
20,104,-0.4,8,5,1.1418798721065486,1.4139041346748387,-0.25767426259661264,0.18264234736731266,2.4685070375662392,0.5127674258109041,1449
20,156,-0.4,26,5,1.1415668121089657,1.6721361939774564,-0.15079335854361453,0.22901023763027584,3.61289352812154,0.53601108033241,1444
40,208,-0.4,13,3,1.1410809932861474,1.677351495592651,-0.19312917421604314,0.19894380110643572,2.8390376816356175,0.5341997264021888,1462
60,52,-0.8,13,5,1.1408043833034112,1.3945065514622577,-0.17107491601066505,0.23081550454780864,3.6633671246967072,0.5238429172510519,1426
40,104,-0.2,26,3,1.1389934278367575,1.691502751386793,-0.1977844943490672,0.2062497998312416,3.015909723311344,0.5316541865214431,1469
80,208,-0.4,13,3,1.138978695314619,1.6567355492995643,-0.12441214909003873,0.1611516380478215,2.0275622362474293,0.5429155313351499,1468
20,52,-0.8,4,10,1.1379342820882539,1.4826843808106427,-0.15281251467040535,0.20159221121800353,2.902358310749776,0.48118985126859143,1143
20,208,-0.6,8,5,1.1379290255034469,1.6950056865659777,-0.1775569733879856,0.20799782507640607,3.0592579941810722,0.5055514433752776,1351
40,104,-0.4,8,10,1.1377682682905494,1.3879671473465665,-0.22966145509414782,0.17619173285927547,2.3306718266329995,0.5095890410958904,1460
20,156,-0.4,26,10,1.1371442790760131,1.664713956750931,-0.15057619974216319,0.2279244930134603,3.5827652838223605,0.53601108033241,1444
20,104,-0.4,8,10,1.1365329237515123,1.4084102641195582,-0.2576742625966125,0.18168374886948602,2.447716985762451,0.5113871635610766,1449
80,156,-0.6,8,3,1.1355363555276443,1.6720475221480973,-0.18538393498745565,0.1495254643230306,1.809900360739821,0.5216792842395045,1453
20,52,-0.4,52,10,1.13209676989394,1.6824667814484062,-0.253649528617811,0.2203621761469885,3.3776007638670826,0.5259208731241474,1466
60,208,-0.4,13,3,1.1310314010308042,1.6972883437396884,-0.1417598828554657,0.17331412534586144,2.2707289142072877,0.5351056578050443,1467
20,52,-0.4,52,5,1.1302301099939087,1.6771278433396222,-0.2536495286178102,0.22007881441264776,3.370070266457372,0.5259208731241474,1466
80,104,-0.4,52,5,1.1299139661070214,1.6252575773402134,-0.20996734899264424,0.19394039994860002,2.7218343893106676,0.5244897959183673,1470
20,208,-0.6,8,10,1.1290649686134089,1.6782011028729746,-0.1775569733879856,0.20581987344262775,3.0053097970636298,0.5059259259259259,1350
40,104,-0.8,8,3,1.1287360889460007,1.4538973225413012,-0.1916462074126407,0.20837400881440415,3.0686395035545972,0.5091487669053302,1257
20,52,-0.4,52,3,1.1279066331904661,1.6764703402921541,-0.2548331005327693,0.21933508705386773,3.3503585785082253,0.5231923601637107,1466
80,104,-0.2,8,10,1.1277326736851203,1.6486311239852176,-0.13988709272420263,0.1293312697510205,1.4638983823199716,0.5197278911564626,1470
80,208,-0.2,26,10,1.1268949167008515,1.6760365915432327,-0.15729200349621641,0.17828287819171984,2.374826178618847,0.5296119809394145,1469
60,208,-0.4,8,10,1.122146242249993,1.736617710156479,-0.12861214507029928,0.14563639548274,1.740178737613419,0.5327421555252387,1466
20,104,-0.4,8,3,1.1212785328027854,1.3898697062077738,-0.2588780079755051,0.17930557391979418,2.3966040696648725,0.5086266390614217,1449
40,52,-0.2,52,3,1.1186861775256167,1.6632553424130565,-0.23727732007665292,0.21875410895060132,3.335013941597607,0.5312925170068027,1470
60,104,-0.6,8,3,1.1183311812178043,1.3255789660790145,-0.20041763378623478,0.17498306232802552,2.3053794801814593,0.5189003436426117,1455
60,52,-0.2,52,3,1.1172271508345477,1.630692822205055,-0.23746228413081383,0.200350027330654,2.872547429767637,0.535374149659864,1470
80,208,-0.2,13,5,1.1167185714160424,1.6481014862663657,-0.1304618657891602,0.15008445090973566,1.8200467027985257,0.521117166212534,1468
20,104,-0.8,8,3,1.1140170712697581,1.4673678020543937,-0.18313180085983405,0.24401855870239175,4.04726156106723,0.5081081081081081,1110
80,208,-0.2,26,5,1.113724662123813,1.6447269757996543,-0.15724928278032824,0.17514616383253867,2.308782774165831,0.5302927161334241,1469
40,156,-0.6,26,10,1.1136631501997505,1.6219683479661025,-0.20374988300797414,0.22932951120541367,3.6217855635393734,0.520746887966805,1446
20,104,-0.6,13,10,1.1126109090870586,1.5190311623633062,-0.30244544691305186,0.23210827328102535,3.699804672600102,0.5104241552839683,1391
40,208,-0.6,4,3,1.1113898710753551,1.719578853276536,-0.1612581595051813,0.15854997880520072,1.9776285411353216,0.50997150997151,1404
80,104,-0.4,52,3,1.1099419504973067,1.5958065319132417,-0.21368510927060236,0.1907114693902332,2.647852255592152,0.5224489795918368,1470
20,104,-0.4,13,3,1.1073195591863154,1.4073585040467056,-0.2656433921021335,0.2023272508974614,2.9200916846548672,0.5224602626123013,1447
60,208,-0.4,8,5,1.1065321328075721,1.6932567971750112,-0.12742944439694492,0.14321156007348845,1.697469082528153,0.5306957708049114,1466
40,156,-0.6,26,3,1.1064942724931823,1.6058857939484468,-0.20980363833596982,0.22838727415552995,3.5955860801824793,0.5228215767634855,1446
60,208,-0.6,4,10,1.105307345974782,1.621188851564348,-0.12325642342492638,0.135841015120588,1.571164251412212,0.5316631871955463,1437
40,208,-0.4,13,10,1.1048065848184778,1.6232019481527786,-0.19164402924301682,0.1928776933650489,2.6973433783048413,0.5355677154582763,1462
20,104,-0.6,13,5,1.0996509307854136,1.4991770036217997,-0.30244544691305275,0.22906946554958418,3.614541956048482,0.5104241552839683,1391
20,104,-0.8,8,5,1.0989667809969255,1.447895543302875,-0.18313180085983394,0.24001931345333105,3.9281947341659453,0.5081081081081081,1110
40,208,-0.4,13,5,1.0983670879491865,1.6076086309106645,-0.19507574237351022,0.19176991802399157,2.6719622572123214,0.5355677154582763,1462
20,104,-0.8,8,10,1.0980661268767968,1.446204903725794,-0.18313180085983438,0.23987240455256753,3.9238675941350873,0.5081081081081081,1110
40,52,-0.2,52,5,1.0971393512562224,1.6217840736869182,-0.23792618353812467,0.21510815456148724,3.239782587118887,0.5299319727891156,1470
60,156,-0.4,52,5,1.0968118142709065,1.6176243336484244,-0.19742571479365578,0.20630647570417748,3.017308887826516,0.5282505105513955,1469
40,52,-0.2,52,10,1.0963775710998045,1.6242273368042548,-0.23680794210225997,0.2151542809687892,3.240975996888242,0.5299319727891156,1470
40,104,-0.2,8,10,1.096347631744886,1.6269648864942574,-0.14683093144976356,0.14815009561144854,1.7850699526033051,0.5248807089297887,1467
40,208,-0.6,26,10,1.0959475031334405,1.556501386287406,-0.2557465552394711,0.23121122098840186,3.6744946093423936,0.5319444444444444,1440
40,208,-0.6,26,3,1.0948423296694447,1.5526388178259432,-0.26152289377739735,0.23043148892278253,3.652590582089373,0.5326388888888889,1440
60,156,-0.4,52,10,1.0936510052691772,1.6166698961407058,-0.1984953632006936,0.2056033169446485,2.999979723510053,0.5289312457454051,1469
40,208,-0.6,26,5,1.0926437554182888,1.5497254206024906,-0.25591069700385893,0.23050506009049943,3.6546535228919206,0.5319444444444444,1440
40,104,-0.4,8,5,1.0920880140733096,1.3258653930135198,-0.23474390786070987,0.1692689907834557,2.1880445940810724,0.510958904109589,1460
40,104,-0.4,4,10,1.0898022043587092,1.5076449520221076,-0.13887779148398527,0.14356337666585772,1.7036298281238342,0.5254470426409904,1454
80,208,-0.6,4,10,1.0889225845075947,1.673782216430848,-0.10453584072190403,0.12094837766330713,1.3314853355035403,0.523776705720193,1451
80,52,-0.2,52,5,1.0877297758368396,1.5603793811582742,-0.21954954000987215,0.18177691106970517,2.449732743456182,0.5333333333333333,1470
60,156,-0.4,13,3,1.0877230322391822,1.591323998945952,-0.16865119145006324,0.1669582651492718,2.141628841930246,0.5262798634812287,1465
40,156,-0.6,26,5,1.0874111883732878,1.5829393972532804,-0.21090985878813961,0.2235621671452781,3.463424750535035,0.520746887966805,1446
20,52,-0.6,8,3,1.0868624407884513,1.3267960791196114,-0.21520216120848257,0.1859444739717515,2.5409560408241116,0.5104895104895105,1430
40,208,-0.4,8,10,1.086592778170633,1.697917543346556,-0.17300849106457106,0.16899373888468494,2.18248464445729,0.5331964407939768,1461
60,52,-0.2,52,5,1.085748852190489,1.5765812504929555,-0.2361487689664784,0.19487662698964758,2.7435267266946406,0.5387755102040817,1470
60,156,-0.4,52,3,1.0853192715226072,1.5992948841710857,-0.19613282821318345,0.20398207058669215,2.9602707805785333,0.5282505105513955,1469
80,156,-0.2,13,3,1.0844408178301024,1.5546400294183969,-0.1401992594392666,0.14878517895320242,1.7965118248457244,0.5306122448979592,1470
40,156,-0.2,26,10,1.0819658043303497,1.5812388107694186,-0.25699223697348905,0.19967724078417626,2.8564837881904257,0.5231292517006803,1470
40,208,-0.2,13,10,1.0809004303481329,1.6798005418738922,-0.17113352317806008,0.18051892325484964,2.422599449848697,0.529331514324693,1466
40,208,-0.4,8,5,1.079292361551821,1.6789963900811549,-0.17801302607499547,0.16765753986591525,2.155613135127415,0.5325119780971937,1461
60,52,-0.2,52,10,1.0788289131274456,1.5631814248729559,-0.23380331823261302,0.19379243364451848,2.7184159879662038,0.5401360544217687,1470
20,104,-0.6,13,3,1.077571867473805,1.4679423940011285,-0.30244544691305264,0.22378261246239584,3.4693903272720146,0.509705248023005,1391
60,156,-0.2,13,3,1.0773923628454958,1.6042095005485473,-0.16287175436580192,0.15743048670060178,1.956362354127568,0.5401360544217687,1470
40,156,-0.2,26,5,1.077049957130937,1.5754204184326437,-0.25926580159089774,0.1987144951255322,2.833597279613884,0.5244897959183673,1470
20,208,-0.4,26,3,1.0767120237866503,1.5134903735063967,-0.18169718171492555,0.2135235885859883,3.1989617788359714,0.5335195530726257,1432
80,156,-0.2,52,5,1.0762050969513524,1.5273023300301392,-0.1770515458741042,0.18356014952446653,2.48851384225886,0.5319727891156463,1470
80,104,-0.2,52,10,1.0738894803395955,1.527438996180373,-0.19945001830038545,0.18265533169685777,2.4687893840676502,0.5340136054421769,1470
20,156,-0.6,26,10,1.0718011532071396,1.5149304537730104,-0.18752480998977739,0.235262734442383,3.7897507565531923,0.5204301075268817,1395
20,208,-0.4,26,10,1.0706079242416586,1.5016397011226565,-0.18456048061585395,0.21242596244945355,3.1708850169227984,0.5335195530726257,1432
20,208,-0.4,26,5,1.070582651553872,1.5015370416502953,-0.18456048061585428,0.21240317643063866,3.170303886380786,0.5335195530726257,1432
80,52,-0.2,52,3,1.0702541330720061,1.5337294092167697,-0.22008239822381415,0.1784562942348491,2.378510474877416,0.535374149659864,1470
40,156,-0.2,13,10,1.069536139480337,1.5550328279904206,-0.23232053684583265,0.17511719989085495,2.30817818809064,0.5217687074829932,1470
20,156,-0.6,26,5,1.0694410060166009,1.5073461124848202,-0.19050320094070183,0.23437050298201223,3.764159968171631,0.5204301075268817,1395
40,156,-0.6,4,3,1.068411634671749,1.5904599527857701,-0.168379454747268,0.15144850628825757,1.844939249608831,0.529621698786581,1401
40,208,-0.2,13,5,1.066479931971727,1.645472666611201,-0.17585499336136245,0.17756972407776206,2.3597114351863078,0.5306957708049114,1466
60,208,-0.2,13,5,1.0651916251028644,1.5877737408452537,-0.16168451903779202,0.15544296863790663,1.9189304950533224,0.534741144414169,1468
40,104,-0.4,52,5,1.064919998181876,1.5790655935802282,-0.22923468927223056,0.2122131207554372,3.1654594686298045,0.5221540558963872,1467
80,104,-0.2,52,5,1.0641842003258466,1.5173709294974742,-0.20097021084213285,0.18082713846032816,2.429230148299368,0.5333333333333333,1470
40,208,-0.4,8,3,1.0639287149385759,1.6407515279133575,-0.1845947728544134,0.164896746009648,2.1007135417068077,0.5304585900068446,1461
80,208,-0.4,8,5,1.0637206679933098,1.590323490567749,-0.10470515123274293,0.12660324658383648,1.420111391490963,0.5296523517382413,1467
80,52,-0.2,52,10,1.063213260444001,1.5161709830439383,-0.2187878177268905,0.17782594083048853,2.3651349941408157,0.5346938775510204,1470
60,208,-0.2,13,10,1.0629312766308994,1.5968390609790837,-0.1628117884271727,0.15589193122695,1.927349971059106,0.5351056578050443,1467
40,208,-0.2,13,3,1.0628103496995356,1.6421718770497018,-0.173694356825997,0.17662423855018683,2.3397629212594495,0.5364689843217451,1467
80,208,-0.6,52,10,1.0608215915895711,1.5295121798386546,-0.16145978487937585,0.1925946488978294,2.6908439298014692,0.5330156569094622,1469
80,156,-0.2,52,10,1.0603836829480784,1.5066375499795972,-0.17741992509564752,0.18085465515640764,2.429822660757773,0.5333333333333333,1470
80,52,-0.2,13,3,1.0595384178659875,1.5448583700626437,-0.17003029661484703,0.14280560095985906,1.6903753298277149,0.5210884353741496,1470
80,104,-0.6,52,5,1.0591201047358842,1.5080491561146636,-0.19341182476072805,0.18600284540767098,2.5422484009365163,0.5265306122448979,1470
40,156,-0.2,13,3,1.0589811067357204,1.531069273545559,-0.2246540475962766,0.17227307336025155,2.2492740621377605,0.5217687074829932,1470
20,156,-0.6,26,3,1.0555047212785214,1.4850862292785765,-0.18989890282123523,0.2314412344924779,3.6809731036250266,0.5218637992831541,1395
40,104,-0.8,26,10,1.0549316935487059,1.4967835394654276,-0.3112934690666672,0.23628012089105077,3.8190762473544977,0.5237746891002194,1367
80,104,-0.6,52,3,1.0540716161945791,1.4952914527978813,-0.20162290484060308,0.18539972204959798,2.5289147325661023,0.5244897959183673,1470
40,104,-0.4,52,10,1.0526784849429702,1.5551681991014663,-0.22923468927223023,0.20928636163058378,3.0914702888631505,0.523517382413088,1467
40,104,-0.8,26,5,1.0525275078766216,1.5013917073049958,-0.3125750724201628,0.23546928895314267,3.795692030797973,0.5237746891002194,1367
40,156,-0.2,13,5,1.052433928621529,1.5290241107172937,-0.23404583940074974,0.17175442120651274,2.2386307693875347,0.5217687074829932,1470
80,104,-0.4,8,5,1.0514466746940898,1.5058592793141823,-0.16941393695628848,0.12755871898861293,1.4353702617405038,0.5224795640326976,1468
40,104,-0.4,52,3,1.0501641421916348,1.5619077165492945,-0.23127775629057423,0.20914249036952803,3.087862700047854,0.523517382413088,1467
80,104,-0.6,52,10,1.0498301419190557,1.4918956707297046,-0.19740686863240886,0.18441660280411654,2.5072732983604915,0.5258503401360545,1470
60,104,-0.2,52,10,1.0497960734368654,1.5241100509835053,-0.21482931614538647,0.19194578076419577,2.67598149402167,0.5306122448979592,1470
40,104,-0.2,8,5,1.0491636387006105,1.5505117344318002,-0.15064349037842673,0.14152510339756552,1.6681054723167286,0.5228357191547376,1467
40,104,-0.4,8,3,1.0487645899213456,1.2561920946434426,-0.242175412951129,0.16062451467243188,2.0173870440022963,0.5068493150684932,1460
80,208,-0.6,52,5,1.0484451666316106,1.5140953409771523,-0.16090578508465647,0.18998728689388833,2.6314353926547605,0.5336963921034718,1469
60,104,-0.2,8,10,1.047713970951545,1.5466950102719785,-0.1580550473681448,0.1296023418594121,1.468286507796047,0.5326530612244897,1470
80,208,-0.2,52,10,1.0465128115955307,1.500623310078878,-0.1737457984172226,0.1789294420349683,2.388580401435413,0.5330156569094622,1469
80,156,-0.2,52,3,1.0461109870236696,1.4840273412427107,-0.17734615390241015,0.17776056921905736,2.363750498160174,0.5319727891156463,1470
40,156,-0.6,52,10,1.0458113977061936,1.561375202339533,-0.28498189818264463,0.21654188032118915,3.277012923183806,0.52400548696845,1458
20,52,-0.6,8,5,1.044086307208233,1.254630999347329,-0.2115621326755488,0.17822782478099386,2.3736572730389236,0.5104895104895105,1430
20,208,-0.2,26,10,1.0439738997389951,1.550437297811981,-0.21880159037787095,0.19354827999750834,2.712781350750658,0.5319148936170213,1457
20,208,-0.2,26,5,1.0439738997389951,1.550437297811981,-0.21880159037787095,0.19354827999750834,2.712781350750658,0.5319148936170213,1457
20,208,-0.2,13,5,1.0437913926202995,1.538587117071921,-0.19462303176792906,0.17106433562826373,2.2245162513926977,0.539737387698687,1447
20,208,-0.2,13,10,1.0425868281016795,1.5355905211530272,-0.19143799638994763,0.17094507821610527,2.2220824462976805,0.539737387698687,1447
20,52,-0.6,8,10,1.0407329416048299,1.2498969308632817,-0.20882481644313355,0.1774591268251675,2.3573726662830765,0.5104895104895105,1430
80,208,-0.2,52,5,1.0406988981347407,1.4934116804371775,-0.17419511239177765,0.177788754968341,2.3643473796582115,0.5316541865214431,1469
40,156,-0.6,52,5,1.0396864674979358,1.5501460204396216,-0.2860966276939706,0.2150136715087263,3.2373389725521315,0.5233196159122085,1458
60,104,-0.2,52,5,1.03935397457969,1.509199002410012,-0.22016601229141586,0.1899402141940798,2.6303704935838934,0.5299319727891156,1470
