ma_window,bubble_threshold,mom_lookback,hold_hours,top_n,total_return,annual_return,sharpe,max_drawdown,win_rate,n_trades
1000,-0.4,6,4,5,-0.3126585336392371,-0.0620990784344968,-5.5129764295861365,-0.3456557054566243,39.38814531548757,523
500,-0.8,13,2,20,-0.22611083394655096,-0.042884428666232544,-5.523136112833654,-0.2520467743987669,37.110481586402265,353
500,-0.7,20,2,5,-0.4530783051400735,-0.09804278494458729,-5.532141871926139,-0.4856422393221552,39.13738019169329,626
252,-0.6,10,2,5,-0.6187384686987429,-0.1520108270459648,-5.5374536069121785,-0.6458881294999037,39.53488372093023,946
500,-0.4,6,6,10,-0.32029511576076697,-0.06388919558011241,-5.5510272742470095,-0.35290473099008646,32.39740820734342,463
252,-0.2,26,2,5,-0.8232560498388714,-0.25647079214924773,-5.557528498780215,-0.8348254260992041,41.158690176322416,1985
500,-0.7,40,2,5,-0.46387968347097175,-0.10111401768695372,-5.561477828483149,-0.4898282098098927,40.09584664536741,626
252,-0.5,10,2,10,-0.6655177767950065,-0.1707812262725279,-5.5678564828149835,-0.6983287813745276,38.47962382445141,1276
500,-0.2,13,2,5,-0.7971907815358033,-0.238773424659674,-5.594539729871455,-0.8079729164483944,39.43064809206541,1651
500,-0.4,6,6,5,-0.3469705467831451,-0.07027603982220021,-5.606324936366947,-0.38368980150641996,35.20518358531318,463
500,-0.6,40,2,5,-0.5695500714665945,-0.13423146152402332,-5.61275454413164,-0.5808984464763489,39.47667804323095,879
252,-0.2,13,2,5,-0.83839281260099,-0.2677675046052628,-5.626197882266367,-0.8426149189999935,40.503778337531486,1985
1000,-0.5,13,2,5,-0.5699624854056067,-0.13437335878449086,-5.626640429354004,-0.5787571486587135,38.758782201405154,854
1000,-0.4,3,2,5,-0.7069035609759644,-0.1892997632501937,-5.628475407079516,-0.7250292996737668,39.39393939393939,1023
252,-0.2,6,8,20,-0.3175341948269108,-0.06324008334914233,-5.6304973961908695,-0.34865387653176116,32.10332103321033,542
252,-0.6,13,2,5,-0.6118152525805545,-0.14939734832363605,-5.636913765852989,-0.6500094138081078,39.74630021141649,946
252,-0.2,20,2,5,-0.833749447921799,-0.26421203780199687,-5.644565200697055,-0.8467986343164398,41.10831234256927,1985
1000,-0.3,10,2,10,-0.6485090148184945,-0.16371828310217051,-5.656232490047331,-0.6652329097273324,36.64383561643836,1168
1000,-0.3,6,2,10,-0.6717792619932852,-0.1734564368261191,-5.664693100876838,-0.6997601112526065,37.41438356164384,1168
500,-0.7,6,2,10,-0.45974026880863483,-0.09993101797030013,-5.671421066742229,-0.4785418595990608,38.81789137380191,626
1000,-0.2,3,2,5,-0.7765704002897036,-0.22606428390361932,-5.672351985637727,-0.7947582739493877,38.18580833942941,1367
252,-0.7,13,4,5,-0.20294737146181185,-0.03804544940474175,-5.680122657931276,-0.25349830090465564,39.76945244956772,347
1000,-0.2,13,2,5,-0.7413708649146468,-0.20645877549926284,-5.687562690138943,-0.7485267813727992,39.575713240673004,1367
252,-0.2,6,4,10,-0.5206494979306358,-0.1181543195398016,-5.704126446949399,-0.5525569018943612,38.266796494644595,1027
500,-0.6,6,2,5,-0.6150471276859979,-0.15061251428872025,-5.706558477892835,-0.633180359084783,37.54266211604095,879
1000,-0.4,13,2,5,-0.6466030950355499,-0.1629446090810185,-5.722686475961809,-0.6634427098769986,38.80742913000977,1023
252,-0.7,40,4,5,-0.19926603118063668,-0.037287164171727616,-5.722757903395504,-0.25215441539277783,41.210374639769455,347
1000,-0.2,10,2,5,-0.7569640811366325,-0.21485227805473595,-5.729384124663673,-0.7733604449452292,37.527432333577174,1367
1000,-0.1,3,2,5,-0.804872840321375,-0.24378319521333314,-5.7385804824576345,-0.822950755091782,38.77813504823151,1555
500,-0.8,52,4,10,-0.08936471152041248,-0.015880086949570105,-5.760125355218491,-0.13493017049789746,38.94736842105263,190
1000,-0.3,13,2,5,-0.6869037233664848,-0.1800972594731961,-5.7602760109231195,-0.7023169581626493,39.38356164383562,1168
500,-0.8,20,6,5,-0.07719340755908322,-0.013643239181636235,-5.764268699827318,-0.11200785355585952,41.98473282442748,131
252,-0.1,3,2,5,-0.903020439415385,-0.32899591725620847,-5.769172403417122,-0.9080048076076018,39.14221218961625,2215
