Lookback,Z_Thresh,Hold,TopN,Direction,Ann_Ret,Sharpe,Sortino,MaxDD,Trades,Total_Ret
26,4.0,4,10,LONG,-0.25167049737261793,-0.36407210608499574,-0.5372191499466987,-0.9419534013332366,1459,-0.8164776828098896
13,3.0,4,10,SHORT,-0.26922776738227816,-0.3642759360602691,-0.4398001810509711,-0.9371375242697816,1668,-0.840268474561004
156,1.5,6,20,LONG,-0.10868183086755256,-0.36733040944919493,-0.48589669975976696,-0.7632594164985733,1590,-0.4897428309601962
26,4.0,13,20,LONG,-0.278647782900282,-0.37050332785744805,-0.4967643091834785,-0.9419748070225348,609,-0.8519396285374777
26,4.0,13,10,LONG,-0.278647782900282,-0.37050332785744805,-0.4967643091834785,-0.9419748070225348,609,-0.8519396285374777
26,4.0,13,5,LONG,-0.28110152143372336,-0.3773631561316333,-0.5056949100126878,-0.9431196038498082,609,-0.8548607570128461
6,2.0,4,5,SHORT,-0.23641045684086626,-0.3807623008505166,-0.4906893048402657,-0.9213464987805577,1850,-0.7934813175129428
26,3.5,4,5,LONG,-0.29696749244617515,-0.38396421330427716,-0.5634767811854758,-0.9703708751649377,1999,-0.8726190046885934
26,3.5,4,10,LONG,-0.29767369954635614,-0.38587425351071114,-0.5666844889786736,-0.9705445068985245,1999,-0.8733654790838064
26,3.5,4,20,LONG,-0.29778433951944616,-0.3861506340404603,-0.5671204693446532,-0.9705716328268905,1999,-0.8734820983823258
104,5.0,8,5,SHORT,-0.3020244231318836,-0.3875593476501028,-0.5273957659222721,-0.889637426162758,972,-0.8778847373818972
104,2.5,4,5,LONG,-0.180282461830661,-0.3880630445139093,-0.5680847385422942,-0.8870160621907924,2359,-0.6873170898939477
104,5.0,8,10,SHORT,-0.30264973809190276,-0.3892659450242874,-0.5295813293162723,-0.889637426162758,972,-0.8785231426700327
104,5.0,8,20,SHORT,-0.30264973809190276,-0.3892659450242874,-0.5295813293162723,-0.889637426162758,972,-0.8785231426700327
104,2.5,4,20,LONG,-0.17574423671447126,-0.39087936723015865,-0.5647482245601819,-0.878886660613076,2359,-0.6770566133521659
52,5.0,8,20,LONG,-0.2720442200807085,-0.3965756494208368,-0.5823844105099204,-0.9460577263400012,917,-0.8438351686644332
52,5.0,8,10,LONG,-0.2720442200807085,-0.3965756494208368,-0.5823844105099204,-0.9460577263400012,917,-0.8438351686644332
52,5.0,8,5,LONG,-0.2721961017845076,-0.39685304348248357,-0.5827721445865641,-0.9461235104633287,917,-0.8440256160784363
156,4.0,6,10,SHORT,-0.2958256543230974,-0.3970358395612103,-0.502567562755413,-0.8858902614436365,1386,-0.8714043444666926
156,4.0,6,20,SHORT,-0.2958644889932174,-0.3971352109585879,-0.502699213795017,-0.8859270586711492,1386,-0.8714458130008743
156,4.0,6,5,SHORT,-0.29640479222131966,-0.39849349715062127,-0.5045012802660257,-0.8864379955194699,1386,-0.8720216118746353
26,2.5,6,5,LONG,-0.1851964267519981,-0.39876404602468185,-0.6027739471902649,-0.8410644555909143,1607,-0.6981208480128335
26,4.0,8,20,SHORT,-0.2753206861365497,-0.3996113365750891,-0.5185782983890629,-0.9363014396287129,973,-0.8479010824962423
26,4.0,8,10,SHORT,-0.2753206861365497,-0.3996113365750891,-0.5185782983890629,-0.9363014396287129,973,-0.8479010824962423
104,2.5,4,10,LONG,-0.17876920682418873,-0.40040531161921206,-0.5790187459250443,-0.8806213137910854,2359,-0.683926254210745
13,2.5,4,10,LONG,-0.20987822801121536,-0.40137981950211027,-0.5582696984839507,-0.8660789106324446,2352,-0.7478205808380757
26,4.0,8,5,SHORT,-0.2760160527349603,-0.4014410544615723,-0.5218252260047664,-0.9363014396287129,973,-0.8487526028218103
6,2.0,26,10,SHORT,-0.23231057828716517,-0.40195538955075927,-0.5543429091307621,-0.8392201629646175,359,-0.7869117634834256
104,4.0,8,10,LONG,-0.3151258402646636,-0.4029984498073394,-0.5718482891389042,-0.9696909830981791,1091,-0.8906940649591937
104,4.0,8,20,LONG,-0.3151258402646636,-0.4029984498073394,-0.5718482891389042,-0.9696909830981791,1091,-0.8906940649591937
156,3.5,8,5,LONG,-0.2698103088644682,-0.4033282995732814,-0.5949319317145276,-0.8972726047968402,1128,-0.8410116773461944
156,3.5,8,10,LONG,-0.2696583502107064,-0.40347073683846646,-0.5951350999532748,-0.8983245621852098,1128,-0.8408180863838091
156,3.5,8,20,LONG,-0.2696583502107064,-0.40347073683846646,-0.5951350999532748,-0.8983245621852098,1128,-0.8408180863838091
104,4.0,8,5,LONG,-0.3154761600717455,-0.4039019974471121,-0.5731826855979913,-0.9697196233231599,1091,-0.8910206303919119
6,2.0,26,20,SHORT,-0.23352960204846673,-0.40530562734287834,-0.5590263355537985,-0.8392201629646171,359,-0.7888829405703148
13,2.5,4,20,LONG,-0.2110816424207801,-0.40550080086383516,-0.5638128672001688,-0.8671587509463654,2352,-0.7500584702075467
6,2.0,26,5,SHORT,-0.2341722533820253,-0.40700225505559584,-0.5624482538881684,-0.8396711958287553,359,-0.7899160153392655
156,2.5,4,10,LONG,-0.191982208413363,-0.4170040433713584,-0.5932529214917776,-0.8839692057702582,2338,-0.7125296893037371
156,2.5,4,20,LONG,-0.19232723516112238,-0.41827540382702266,-0.5949961424159413,-0.8836094450719512,2338,-0.713246800250942
13,3.0,2,20,LONG,-0.2531438766526891,-0.4222520267158616,-0.5967492411682281,-0.942143685363574,2531,-0.8185807306755039
156,2.5,4,5,LONG,-0.1975536025444593,-0.42250952629938926,-0.6054092091322436,-0.8919930856032565,2338,-0.7239293469563091
13,3.0,2,10,LONG,-0.2535138869187509,-0.42330867004291645,-0.598260546046922,-0.9423111091206396,2531,-0.8191057191035653
104,3.5,26,10,SHORT,-0.2656629718468485,-0.42613054309562826,-0.5489809629496831,-0.8803231303729022,366,-0.8356575142018925
104,3.5,26,20,SHORT,-0.2656629718468485,-0.42613054309562826,-0.5489809629496831,-0.8803231303729022,366,-0.8356575142018925
13,3.0,2,5,LONG,-0.25509593218565363,-0.42783197268958206,-0.6051584968474149,-0.9438508469611505,2531,-0.8213362193334874
104,3.5,26,5,SHORT,-0.26638865428598046,-0.42876161482149455,-0.5519871964237489,-0.882041322323196,366,-0.8366049980191043
156,3.5,8,5,SHORT,-0.28236010505403186,-0.4335568168095301,-0.5955396507158526,-0.9265805481584483,1128,-0.8563404362265017
156,3.5,8,10,SHORT,-0.2822857053123843,-0.43391755614714417,-0.5956381880457498,-0.9265360239552286,1128,-0.8562533158864356
156,3.5,8,20,SHORT,-0.2822857053123843,-0.43391755614714417,-0.5956381880457498,-0.9265360239552286,1128,-0.8562533158864356
26,2.5,6,10,LONG,-0.18590300175206853,-0.4355275936365498,-0.6519806724044777,-0.8294221532662381,1607,-0.699648542938971
26,2.5,6,20,LONG,-0.18662023379379045,-0.4380033961043518,-0.6553019842736922,-0.8284147120566356,1607,-0.7011927192074866
156,5.0,8,20,SHORT,-0.3283496422092457,-0.4422523732678981,-0.6157331530961072,-0.946658501234406,952,-0.9024729225860982
156,5.0,8,10,SHORT,-0.3283496422092457,-0.4422523732678981,-0.6157331530961072,-0.946658501234406,952,-0.9024729225860982
156,5.0,8,5,SHORT,-0.3290005171439071,-0.44393004557104765,-0.6182574223936329,-0.94674707185685,952,-0.9030243272348096
13,2.0,6,10,LONG,-0.14317474278706277,-0.4454626452284823,-0.6441368186232806,-0.7288395561956247,1618,-0.5949108329878237
156,2.0,4,20,LONG,-0.15236020314072862,-0.44733761820150914,-0.6463734432525332,-0.8250116329801506,2365,-0.6196561738475124
104,2.0,4,10,LONG,-0.15673994027787752,-0.4501752732502126,-0.6196705432630205,-0.8123512484983684,2385,-0.6310059327045425
156,2.0,4,10,LONG,-0.15419215886987114,-0.4509269490234039,-0.6541305872359745,-0.821440328130786,2365,-0.6244382463045508
156,5.0,13,5,SHORT,-0.3369531249580924,-0.45411313508115175,-0.5967876132351521,-0.9299572695758744,613,-0.9095555593032807
156,5.0,13,20,SHORT,-0.3373505584010773,-0.4550903197511155,-0.5981216913771513,-0.930202437289467,613,-0.9098721382915428
156,5.0,13,10,SHORT,-0.3373505584010773,-0.4550903197511155,-0.5981216913771513,-0.930202437289467,613,-0.9098721382915428
52,5.0,4,5,SHORT,-0.26209796486898773,-0.45912367353412104,-0.5919550913222614,-0.9347259278574771,1306,-0.830936467174414
52,4.0,2,5,LONG,-0.30196061011185016,-0.4594718450448509,-0.6467377588335884,-0.9709078086995314,3176,-0.8778194324031886
104,1.5,6,20,LONG,-0.12395644525146698,-0.46064369285722134,-0.6446063203103896,-0.7020768368391086,1603,-0.5388019589174251
52,5.0,4,10,SHORT,-0.26308338286309507,-0.46215329020572765,-0.595550302121545,-0.934837395092093,1306,-0.8322525311876656
52,5.0,4,20,SHORT,-0.26308338286309507,-0.46215329020572765,-0.595550302121545,-0.934837395092093,1306,-0.8322525311876656
13,2.0,6,20,LONG,-0.1418904653954136,-0.46316883085323485,-0.6629030071516709,-0.7310146980590932,1618,-0.591347090397116
52,5.0,2,20,LONG,-0.2377561183397212,-0.4647625757092638,-0.6761856976828173,-0.9070715036679166,1743,-0.7956006116114815
52,5.0,2,10,LONG,-0.2377561183397212,-0.4647625757092638,-0.6761856976828173,-0.9070715036679166,1743,-0.7956006116114815
52,4.0,2,10,LONG,-0.3040490533092689,-0.4651331383132534,-0.6547234728677104,-0.971109233883001,3176,-0.8799417330633229
52,4.0,2,20,LONG,-0.3040490533092689,-0.4651331383132534,-0.6547234728677104,-0.971109233883001,3176,-0.8799417330633229
52,5.0,2,5,LONG,-0.23795552887433435,-0.46536366130543433,-0.6769859714533366,-0.9072135855437343,1743,-0.795913125529865
104,2.0,4,20,LONG,-0.16029202661452335,-0.4755031130907175,-0.6527278448046105,-0.8154143438815096,2385,-0.6400033785655077
156,5.0,6,5,LONG,-0.3330124900806838,-0.4907317676668958,-0.720866005137771,-0.975037541528419,1133,-0.9063664154325161
156,5.0,6,10,LONG,-0.33332396948628185,-0.4915813439564178,-0.7221083123035085,-0.9751305238693726,1133,-0.9066218400206618
156,5.0,6,20,LONG,-0.33332396948628185,-0.4915813439564178,-0.7221083123035085,-0.9751305238693726,1133,-0.9066218400206618
156,3.5,26,20,SHORT,-0.2819345319710115,-0.4937733881147034,-0.7312020028177278,-0.8873533710658349,362,-0.8558415087008473
156,3.5,26,10,SHORT,-0.2819345319710115,-0.4937733881147034,-0.7312020028177278,-0.8873533710658349,362,-0.8558415087008473
156,3.5,26,5,SHORT,-0.28391029854195915,-0.49986587369392244,-0.7411307646325841,-0.8874202832519262,362,-0.8581457437726643
156,2.0,6,10,LONG,-0.1680828013142477,-0.5034892934501308,-0.7216262696578357,-0.831530619834302,1589,-0.6591019612780694
13,3.0,8,10,SHORT,-0.35529285724590753,-0.5051216869975674,-0.6109493871915449,-0.9416744082540511,1036,-0.9232386862806851
13,3.0,8,5,SHORT,-0.3555080161867601,-0.5055413264920033,-0.6123030076877978,-0.94173785372543,1036,-0.923388378426618
13,3.0,8,20,SHORT,-0.3559188633931102,-0.506822636065091,-0.6130724711580335,-0.9416744082540509,1036,-0.923673544221749
156,2.0,6,5,LONG,-0.19463063089153188,-0.5088050110389795,-0.7412950047913505,-0.8567429770314041,1589,-0.7179963312195129
104,5.0,26,5,SHORT,-0.38061955309214734,-0.5183829621782036,-0.6869555199087665,-0.9538047789486092,340,-0.9392764497135049
104,5.0,26,10,SHORT,-0.38061955309214734,-0.5183829621782036,-0.6869555199087665,-0.9538047789486092,340,-0.9392764497135049
104,5.0,26,20,SHORT,-0.38061955309214734,-0.5183829621782036,-0.6869555199087665,-0.9538047789486092,340,-0.9392764497135049
156,5.0,2,5,LONG,-0.2893136576489552,-0.5186349984314991,-0.7448939860813143,-0.9256500249773024,2186,-0.8642919982164854
156,5.0,2,10,LONG,-0.2897456189215757,-0.5199334576804755,-0.7466578439978193,-0.9259421830621696,2186,-0.864773661436753
156,5.0,2,20,LONG,-0.2897456189215757,-0.5199334576804755,-0.7466578439978193,-0.9259421830621696,2186,-0.864773661436753
156,2.0,6,20,LONG,-0.17303620230444072,-0.5315296503860929,-0.7598306549063908,-0.8350900240529541,1589,-0.6708021636493833
104,3.0,4,20,LONG,-0.28281863593760304,-0.534813864001927,-0.736836605286017,-0.9268284530265665,2297,-0.8568763994305444
104,3.0,4,10,LONG,-0.28334362072147856,-0.5363453220604237,-0.7389616483027269,-0.9271411332422499,2297,-0.8574880021661225
104,3.0,4,5,LONG,-0.28467218180115117,-0.5388398389884858,-0.743728125738619,-0.9265596136495929,2297,-0.8590260918490102
52,3.0,4,5,LONG,-0.2793831475545726,-0.5392802734540896,-0.7526001147500833,-0.9514537337647329,2322,-0.8528201341451134
156,4.0,6,5,LONG,-0.3460034059435617,-0.5400351643353313,-0.8207292431105557,-0.9634950148662695,1386,-0.9165403888796442
156,4.0,6,20,LONG,-0.3464879290055376,-0.5414352116537363,-0.8228254936838385,-0.9635835364293882,1386,-0.9169013383838465
156,4.0,6,10,LONG,-0.3465234645796519,-0.5415358194971005,-0.8229773044461988,-0.9635951151685667,1386,-0.9169277598876004
52,2.5,4,5,LONG,-0.22278474954010286,-0.5424236815134272,-0.7791538854732921,-0.8725096937870264,2380,-0.7709764151550801
52,3.0,4,20,LONG,-0.28062080712221493,-0.5463697806411243,-0.7624777934114576,-0.9511732854024131,2322,-0.8542922715725643
52,3.0,4,10,LONG,-0.28100275243889206,-0.5474911506195071,-0.7640403292750824,-0.951324694832683,2322,-0.8547441046383142
52,4.0,8,20,LONG,-0.3381482323952091,-0.5513900687236071,-0.8178314195129618,-0.9636711749892198,1085,-0.9105047606613073
52,4.0,8,10,LONG,-0.3381482323952091,-0.5513900687236071,-0.8178314195129618,-0.9636711749892198,1085,-0.9105047606613073
52,4.0,8,5,LONG,-0.3387955394883022,-0.5531615201657302,-0.8208396134509949,-0.9638784669568454,1085,-0.9110154197385038
52,5.0,26,5,SHORT,-0.32371145981532223,-0.5587637269033818,-0.7331598114743675,-0.9662371707171074,330,-0.8984678155236254
52,2.5,4,20,LONG,-0.22061623906368544,-0.5614228028664799,-0.8038737913893607,-0.8813855241835027,2380,-0.7672141511197119
26,4.0,2,5,LONG,-0.29289671952490626,-0.5615856755402214,-0.8181340684767744,-0.9543446770739232,2076,-0.868244637181201
52,5.0,26,10,SHORT,-0.3251674182010119,-0.5632614411886121,-0.7389048532319268,-0.9664388386989565,330,-0.8997394597568393
52,5.0,26,20,SHORT,-0.3251674182010119,-0.5632614411886121,-0.7389048532319268,-0.9664388386989565,330,-0.8997394597568393
52,2.5,4,10,LONG,-0.2213670734460217,-0.5641343549132619,-0.8081240852594428,-0.8804948948589401,2380,-0.7685225684566247
26,4.0,2,10,LONG,-0.2944386377430074,-0.5659311999090639,-0.8248226693519427,-0.9549238198821187,2076,-0.8699159684943372
26,4.0,2,20,LONG,-0.2944386377430074,-0.5659311999090639,-0.8248226693519427,-0.9549238198821187,2076,-0.8699159684943372
156,2.5,6,5,SHORT,-0.2470056262042617,-0.5694793627059921,-0.8066664294069171,-0.8400472280127729,1576,-0.8096854586966858
156,4.0,13,20,SHORT,-0.36833039520791666,-0.5794170604668327,-0.7505471132355447,-0.9377485487493243,687,-0.9318829911677688
156,4.0,13,10,SHORT,-0.3683475774790077,-0.5794641762412527,-0.7506130210148967,-0.9377584507386866,687,-0.9318938261584927
156,4.0,13,5,SHORT,-0.36877690479623404,-0.5806368416437375,-0.7522463754628851,-0.9380054446642516,687,-0.9321640927478043
26,3.5,8,5,SHORT,-0.37056286888739254,-0.581133632817569,-0.7427222021388428,-0.9481997590580488,1098,-0.9332788556608591
52,5.0,4,20,LONG,-0.30229717363714315,-0.5814654331127257,-0.8258558832478536,-0.9481596837430875,1306,-0.8781635387734231
52,5.0,4,10,LONG,-0.30229717363714315,-0.5814654331127257,-0.8258558832478536,-0.9481596837430875,1306,-0.8781635387734231
52,5.0,4,5,LONG,-0.3032846567460218,-0.5843043182614522,-0.829651033221427,-0.9485012349902554,1306,-0.8791685193376891
26,3.5,8,10,SHORT,-0.37292405334937295,-0.5879299840402124,-0.7508821422947842,-0.9494915062409137,1098,-0.9347293098646201
26,3.5,8,20,SHORT,-0.372936321344457,-0.5879647752564089,-0.7509281015520018,-0.9494915062409136,1098,-0.9347367771385569
26,2.0,4,5,LONG,-0.20825492733217266,-0.5925681142178285,-0.8463364274362503,-0.8738233635096782,2413,-0.7447755705353725
13,2.0,4,5,LONG,-0.21770385619562538,-0.5928861034647247,-0.8605078148818583,-0.903553197893681,2422,-0.7620808162458622
52,3.5,13,5,SHORT,-0.3854395116001198,-0.5976859997515627,-0.7320791901072777,-0.9554860686155349,721,-0.9419883036022286
156,4.0,8,10,SHORT,-0.3962924562381498,-0.5986006065668523,-0.8141708824564193,-0.9776378346298864,1082,-0.9477287156157644
156,4.0,8,20,SHORT,-0.3962924562381498,-0.5986006065668523,-0.8141708824564193,-0.9776378346298864,1082,-0.9477287156157644
156,4.0,8,5,SHORT,-0.39633080014400723,-0.598797350278858,-0.8146639165831298,-0.9776769134593631,1082,-0.9477481279195369
52,3.5,13,20,SHORT,-0.3861647622506126,-0.5998118329115459,-0.7349195451811694,-0.9557923976904279,721,-0.9423875195047069
52,3.5,13,10,SHORT,-0.3861647622506126,-0.5998118329115459,-0.7349195451811694,-0.9557923976904279,721,-0.9423875195047069
26,3.5,13,5,SHORT,-0.37089643747507484,-0.6071820164309965,-0.8158552367876907,-0.9351676149510908,703,-0.9334853696240294
26,3.5,13,10,SHORT,-0.37230172112464543,-0.6117345350749851,-0.8218266337807819,-0.9360099670195051,703,-0.9343495787138961
26,3.5,13,20,SHORT,-0.37241687038598303,-0.6120483496391649,-0.8222640490812896,-0.9360785853989114,703,-0.9344199775761278
156,2.5,6,20,SHORT,-0.2534742169623875,-0.6140570377678605,-0.8828670988507562,-0.8438438603010674,1576,-0.8190494938017578
104,5.0,2,5,LONG,-0.3174910828752575,-0.6143701042575417,-0.8835822035380074,-0.9413551931704817,2157,-0.8928832622084788
6,2.0,6,5,LONG,-0.35651049720790096,-0.6146716162601262,-0.8335851012580054,-0.957369700867553,1335,-0.9240826461956549
104,5.0,2,10,LONG,-0.3181885596050158,-0.616601681712657,-0.8867335454432954,-0.9416686981117476,2157,-0.8935218402853108
104,5.0,2,20,LONG,-0.3181885596050158,-0.616601681712657,-0.8867335454432954,-0.9416686981117476,2157,-0.8935218402853108
156,2.5,6,10,SHORT,-0.2543884339350856,-0.617416012836417,-0.8876099587064706,-0.8443043018332379,1576,-0.8203415642390678
6,2.0,6,20,LONG,-0.35785464869036787,-0.6184666172756275,-0.8394995710824157,-0.9578878293476408,1335,-0.9250053454011362
6,2.0,6,10,LONG,-0.35797929162939746,-0.619030462013815,-0.8400804206515914,-0.9579356096233012,1335,-0.9250904339922554
156,3.0,13,5,SHORT,-0.29455204666700874,-0.6205919760223599,-0.9318631139939878,-0.8871444033234023,726,-0.8700381986149957
104,4.0,26,5,SHORT,-0.364605930603355,-0.6307191276554567,-0.9369102891330221,-0.951064476148617,360,-0.929500396353636
104,4.0,26,20,SHORT,-0.364605930603355,-0.6307191276554567,-0.9369102891330221,-0.951064476148617,360,-0.929500396353636
104,4.0,26,10,SHORT,-0.364605930603355,-0.6307191276554567,-0.9369102891330221,-0.951064476148617,360,-0.929500396353636
104,4.0,13,10,SHORT,-0.39442930414404676,-0.6353261543792932,-0.8364436878598651,-0.9687233342447225,691,-0.9467782299910302
104,4.0,13,5,SHORT,-0.39442930414404676,-0.6353261543792932,-0.8364436878598651,-0.9687233342447225,691,-0.9467782299910302
104,4.0,13,20,SHORT,-0.39442930414404676,-0.6353261543792932,-0.8364436878598651,-0.9687233342447225,691,-0.9467782299910302
104,5.0,6,20,SHORT,-0.3663227027967374,-0.6404762100162058,-0.8367533158792587,-0.9422222550074025,1141,-0.9306070796612999
104,5.0,6,10,SHORT,-0.3663227027967374,-0.6404762100162058,-0.8367533158792587,-0.9422222550074025,1141,-0.9306070796612999
104,5.0,6,5,SHORT,-0.3668719116841773,-0.6420575595852821,-0.8389221173069653,-0.9425144876091718,1141,-0.9309580603660251
52,3.5,6,5,LONG,-0.38608121601741086,-0.6444781800209097,-0.965892790661621,-0.9824448245109433,1490,-0.9423416476879399
52,3.5,6,20,LONG,-0.38612442960917326,-0.6450019947284993,-0.9663073742978837,-0.9822310446209985,1490,-0.9423653782810401
52,3.5,6,10,LONG,-0.38612442960917326,-0.6450019947284993,-0.9663073742978837,-0.9822310446209985,1490,-0.9423653782810401
156,3.0,13,10,SHORT,-0.30165953219426656,-0.6455798001165016,-0.9709285067002196,-0.8946034978713084,726,-0.877510924555002
156,3.0,13,20,SHORT,-0.30165953219426656,-0.6455798001165016,-0.9709285067002196,-0.8946034978713084,726,-0.877510924555002
156,3.0,26,10,SHORT,-0.30485321735961446,-0.6519590708020753,-0.9041656849894756,-0.880793070377484,366,-0.8807507410091283
156,3.0,26,20,SHORT,-0.30569287419697466,-0.6549511947753339,-0.9081157948579317,-0.8816326586389309,366,-0.8815906274012368
52,4.0,26,10,SHORT,-0.3971196692075736,-0.6601696367218587,-0.8729181633876517,-0.9555430177346742,360,-0.9481461830283248
52,4.0,26,20,SHORT,-0.3971196692075736,-0.6601696367218587,-0.8729181633876517,-0.9555430177346742,360,-0.9481461830283248
52,2.5,26,5,SHORT,-0.25146663626124277,-0.6623278840910337,-0.9730196597981824,-0.8689523566008762,373,-0.8161851138669285
156,3.0,26,5,SHORT,-0.3070148207429755,-0.6635380908705281,-0.921155387251263,-0.8829445596409535,366,-0.882902994248164
52,4.0,26,5,SHORT,-0.3984786896334981,-0.664831734230169,-0.8784453542284226,-0.9561258896798631,360,-0.948826034282811
52,5.0,6,5,SHORT,-0.33879196898529973,-0.6732078230333297,-0.8653402529806777,-0.9388378036607301,1024,-0.9110126096170361
52,5.0,6,20,SHORT,-0.3390290879354181,-0.6740803655449433,-0.8659770539211367,-0.93883780366073,1024,-0.9111990715231757
52,5.0,6,10,SHORT,-0.3390290879354181,-0.6740803655449433,-0.8659770539211367,-0.93883780366073,1024,-0.9111990715231757
26,3.0,26,20,SHORT,-0.3210735640133905,-0.6857018159243933,-0.9732236383118126,-0.91336009690777,370,-0.8961297980951219
26,3.0,26,10,SHORT,-0.3211289799227255,-0.6858871488557768,-0.9734842000558501,-0.9134014449355112,370,-0.8961793691107459
26,4.0,6,20,SHORT,-0.3601282234323008,-0.6928925369776012,-0.8590956406919775,-0.9353523209928598,1121,-0.9265448849324781
26,4.0,6,10,SHORT,-0.3601282234323008,-0.6928925369776012,-0.8590956406919775,-0.9353523209928598,1121,-0.9265448849324781
26,4.0,6,5,SHORT,-0.36031667570566883,-0.6933188416668912,-0.8598180395833743,-0.9354635869594554,1121,-0.926671309492569
52,2.5,26,10,SHORT,-0.25407849772513846,-0.6941285412981728,-1.0253053534325411,-0.8599299369097355,373,-0.8199043886175723
52,2.5,26,20,SHORT,-0.25410629709557586,-0.6943367322117531,-1.0255474253605623,-0.8590720708141925,373,-0.819943636547362
26,3.0,26,5,SHORT,-0.3275138722061909,-0.7032188436674098,-0.9931180381548563,-0.9180572369232944,370,-0.9017610703423754
26,4.0,4,20,SHORT,-0.371958712466973,-0.7046431093230033,-0.8595290543815023,-0.9675779388938697,1459,-0.9341395019676029
26,4.0,4,10,SHORT,-0.371958712466973,-0.7046431093230033,-0.8595290543815023,-0.9675779388938697,1459,-0.9341395019676029
26,4.0,4,5,SHORT,-0.37450024979128027,-0.7129997305075414,-0.8689797922189192,-0.9675585878692512,1459,-0.9356829263947782
52,3.5,8,10,SHORT,-0.39114938232020713,-0.7164558416920137,-1.0055637928283883,-0.9553096656077706,1148,-0.9450701703656259
52,3.5,8,20,SHORT,-0.39114938232020713,-0.7164558416920137,-1.0055637928283883,-0.9553096656077706,1148,-0.9450701703656259
52,3.5,8,5,SHORT,-0.39186154406534235,-0.7170442732392217,-1.0053715897341462,-0.9561135175258311,1148,-0.9454448463839255
26,2.5,4,5,LONG,-0.2844723970764632,-0.7410337120842881,-1.010906665738301,-0.9357359449901501,2387,-0.8587956820446045
156,5.0,4,10,SHORT,-0.4085257055519237,-0.7585064211543656,-0.943002687180795,-0.9655806002567641,1504,-0.9536265126158554
156,5.0,4,20,SHORT,-0.4085257055519237,-0.7585064211543656,-0.943002687180795,-0.9655806002567641,1504,-0.9536265126158554
13,3.0,6,5,SHORT,-0.4213792382527296,-0.7586700324763614,-0.9374071193843555,-0.9723836510383425,1239,-0.9592180040894727
156,5.0,4,5,SHORT,-0.4090393742344355,-0.7601125496289709,-0.9451425505743727,-0.9657779308067,1504,-0.9538615374705961
26,2.0,26,5,SHORT,-0.24253914574972302,-0.7624538437963393,-1.1667025416917662,-0.8128602779782106,374,-0.8029880973577126
26,3.0,13,20,SHORT,-0.36046214315676206,-0.7715906846359083,-1.0717423039289162,-0.9586322454470961,734,-0.926768773969852
26,3.0,13,10,SHORT,-0.360908252154866,-0.7733210368063821,-1.0739564679147175,-0.9588448910847556,734,-0.9270670015145152
6,2.0,2,20,SHORT,-0.35688008321401865,-0.7736985355191172,-0.9739082483979656,-0.9301226189154297,2936,-0.9243372832046765
6,2.0,2,10,SHORT,-0.35713246950030075,-0.7748465590282919,-0.9754046178989579,-0.9302828358104323,2936,-0.9245107648859338
13,3.0,6,10,SHORT,-0.4264662679735428,-0.775546439575337,-0.9583061249972226,-0.9730340876539838,1239,-0.961270585352701
13,3.0,6,20,SHORT,-0.4265051015725817,-0.7756359125659299,-0.9585145644435684,-0.9729978837181293,1239,-0.9612859184309949
26,4.0,26,5,SHORT,-0.4225374483628641,-0.7776909744116153,-1.0489547422389298,-0.9774371773015024,340,-0.9596930831579198
6,2.0,2,5,SHORT,-0.3581865835714191,-0.7777685650729484,-0.9796696807873286,-0.9309487079930544,2936,-0.9252317664116585
26,4.0,26,10,SHORT,-0.4241617742168162,-0.7815025329596796,-1.0553593390734608,-0.97780580940973,340,-0.9603516188354014
26,4.0,26,20,SHORT,-0.4241617742168162,-0.7815025329596796,-1.0553593390734608,-0.97780580940973,340,-0.9603516188354014
26,3.5,26,10,SHORT,-0.42681365575019137,-0.7929401145225545,-0.9397582310626377,-0.9711581908075136,361,-0.9614075693734967
26,3.5,26,20,SHORT,-0.42681365575019137,-0.7929401145225545,-0.9397582310626377,-0.9711581908075136,361,-0.9614075693734967
13,3.0,4,10,LONG,-0.41528852151955475,-0.7934710936412508,-1.195392882814496,-0.9807575506322077,1668,-0.9566426125117548
13,3.0,4,20,LONG,-0.41551431850081166,-0.7942391683436549,-1.1965529712277068,-0.9808009657880489,1668,-0.9567404362190536
26,3.5,26,5,SHORT,-0.42782748580956387,-0.7969669796307525,-0.944712667794416,-0.9714552486610677,361,-0.9618050543068736
52,2.0,4,5,LONG,-0.2783351495899721,-0.8003883734520003,-1.1435345360701223,-0.9182092208769002,2404,-0.85156396935659
156,1.5,4,10,LONG,-0.2288224079509681,-0.8033753017440602,-1.1205441538915528,-0.8201191531027477,2367,-0.7811868687674597
13,3.0,4,5,LONG,-0.4186275180977945,-0.8036610791720963,-1.2120786553946823,-0.981391327706909,1668,-0.9580706489162565
104,1.5,4,5,LONG,-0.2723076151394189,-0.804161505425433,-1.1557577613577068,-0.8700339352848888,2386,-0.8441653222234444
13,3.0,26,10,SHORT,-0.4212347613198608,-0.8048340189182486,-1.092932624893799,-0.9830924345037794,353,-0.9591584177280392
13,3.0,26,5,SHORT,-0.42160948058811243,-0.8059647795384528,-1.0960466078817648,-0.9827688501452423,353,-0.9593128135726685
26,3.0,13,5,SHORT,-0.3734855491468523,-0.8081014558320602,-1.1270441919370602,-0.9626518219475383,734,-0.9350703559052518
