,Daily_Return
2023-09-14,0.0
2023-09-15,-0.033186694759559314
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,-0.04110658262443523
2023-09-22,-0.02325803763984839
2023-09-25,0.0
2023-09-26,-0.03778259326977056
2023-09-27,-0.0225720128707384
2023-09-28,0.0
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,-0.03090983991700948
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,-0.04275897912355894
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,-0.05111870061961197
2023-10-20,-0.03912202555635136
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,-0.056688955375139106
2023-10-26,-0.07110233277602951
2023-10-27,-0.05241337948106546
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-24,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,-0.027036713230097893
2023-11-30,0.0
2023-12-01,0.0
2023-12-04,-0.021636102071932097
2023-12-05,-0.027718587689960317
2023-12-06,-0.03446673495200238
2023-12-07,0.0
2023-12-08,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2024-01-02,-0.0424115646066347
2024-01-03,-0.04455819978406979
2024-01-04,-0.023622538220507354
2024-01-05,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-16,0.0
2024-01-17,-0.02225633581803186
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,0.0
2024-02-13,-0.039962208546412165
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,0.0
2024-03-01,0.0
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,-0.027444073447881523
2024-03-15,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-04-01,0.0
2024-04-02,-0.038192602622936236
2024-04-03,0.0
2024-04-04,-0.02705899186657354
2024-04-05,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,-0.040917019509425855
2024-04-11,-0.05207709274772705
2024-04-12,-0.040410490010885106
2024-04-15,-0.034167398196619285
2024-04-16,-0.028939288101537702
2024-04-17,-0.04487473954766864
2024-04-18,-0.03743366321470066
2024-04-19,-0.05957355551887548
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-29,0.0
2024-04-30,-0.06119259091103045
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,-0.03755634630554443
2024-05-23,-0.02667996114898367
2024-05-24,-0.02687516941076839
2024-05-28,-0.026610885126115185
2024-05-29,-0.02189691079066321
2024-05-30,-0.06183048910175668
2024-05-31,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-07-01,-0.02452666503806849
2024-07-02,0.0
2024-07-03,0.0
2024-07-05,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,-0.07736135736382825
2024-07-18,0.0
2024-07-19,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,-0.0498804589309382
2024-07-25,-0.08267542829061147
2024-07-26,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,-0.06208049686460334
2024-08-02,-0.07738041718045449
2024-08-05,-0.03659541109824922
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,0.0
2024-09-03,-0.06700116360048569
2024-09-04,-0.04271016741061291
2024-09-05,-0.03745597484669312
2024-09-06,-0.03090932569528947
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,-0.027659365329319063
2024-10-03,-0.020299179263247775
2024-10-04,0.0
2024-10-07,-0.03598238534275632
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,-0.025347186992286348
2024-10-24,-0.06093893802139636
2024-10-25,-0.032271100603079264
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,-0.056904644334923926
2024-10-31,-0.09821116126207782
2024-11-01,-0.031146299906129143
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,-0.05111415864506599
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-29,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,-0.024301347040874804
2024-12-05,0.0
2024-12-06,0.0
2024-12-09,-0.047488800489286984
2024-12-10,-0.022568831351689293
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-16,0.0
2024-12-17,-0.022829261749644402
2024-12-18,-0.04969039184241555
2024-12-19,-0.04168457045694968
2024-12-20,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-10,-0.052466933902292914
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-27,-0.14372435393534777
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-03,-0.028487989540512033
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,-0.0648862397309182
2025-02-07,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,-0.03192604915766214
2025-02-13,0.0
2025-02-14,-0.052230771973563725
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,-0.0674699329159139
2025-02-24,-0.03477148708303483
2025-02-25,0.0
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-03,0.0
2025-03-04,-0.054081141400136715
2025-03-05,0.0
2025-03-06,-0.046623337153366154
2025-03-07,0.0
2025-03-10,-0.06436218267815712
2025-03-11,-0.0445853649418188
2025-03-12,-0.025739631208958086
2025-03-13,-0.039066493992305114
2025-03-14,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,-0.1180726943530435
2025-04-04,-0.08129368992543193
2025-04-07,-0.03554885887310978
2025-04-08,-0.04244819954236203
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-12,-0.05530190997421693
2025-05-13,-0.04092135822083086
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,-0.04520241264220087
2025-05-22,0.0
2025-05-23,0.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-09,-0.032046728417753044
2025-06-10,-0.028353224638217156
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,-0.0363086584132734
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-20,0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,-0.026791681344592914
2025-07-14,0.0
2025-07-15,-0.03627306793925258
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.0
2025-07-21,0.0
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,-0.05468037954446905
2025-07-31,-0.08285556646777034
2025-08-01,-0.048350084080509816
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-09-02,-0.029799791922299028
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,-0.04957002069842692
2025-09-11,0.0
2025-09-12,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.0
2025-09-25,-0.032275271423036093
2025-09-26,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,-0.03435469844482401
2025-10-02,0.0
2025-10-03,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,-0.027306168324796386
2025-10-10,-0.06139525485290369
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,-0.05295569803457326
2025-10-17,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,-0.07989332191540753
2025-10-30,-0.07733153455758729
2025-10-31,-0.038395128697607674
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,-0.04893146993251134
2025-11-14,0.0
2025-11-17,-0.037726351736645757
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-28,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,-0.04381446794176867
2025-12-18,0.0
2025-12-19,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-26,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,-0.014125373147001269
2026-01-02,-0.030867635428636703
2026-01-05,-0.02230422471197257
2026-01-06,0.0
2026-01-07,-0.04874877214285851
2026-01-08,0.0
2026-01-09,0.0
2026-01-12,0.0
2026-01-13,-0.037454246987702486
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-20,-0.05074427238851027
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,-0.04107959720385742
2026-01-29,-0.054496317988021056
2026-01-30,0.0
2026-02-02,0.0
2026-02-03,-0.10853416701142779
2026-02-04,-0.07312809502617075
2026-02-05,-0.08373294739274548
2026-02-06,0.0
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,-0.06591575538606168
2026-02-13,0.0
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-23,-0.06333555888992089
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-03-02,0.0
2026-03-03,-0.051724866375491806
2026-03-04,0.0
2026-03-05,-0.04052665919028566
2026-03-06,-0.04247790592068122
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,-0.0275077359840357
2026-03-12,-0.04691171748622842
2026-03-13,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,-0.05048251889481267
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,0.0
2026-03-27,-0.03743691971383468
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,0.0
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-20,0.0
2026-04-21,-0.03452307431919198
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-27,0.0
2026-04-28,-0.06128061542975033
2026-04-29,-0.06425216435992487
2026-04-30,0.0
2026-05-01,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-11,-0.04241738424967202
2026-05-12,0.0
2026-05-13,-0.0382411708868692
2026-05-14,0.0
2026-05-15,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-06-01,-0.03335198052201831
2026-06-02,0.0
2026-06-03,-0.040248581349226556
2026-06-04,0.0
2026-06-05,0.0
2026-06-08,0.0
2026-06-09,0.0
2026-06-10,-0.06564702243627277
2026-06-11,0.0
2026-06-12,0.0
