UnivSize,MA_h,Threshold,Hold_h,TopN,Sharpe,Sortino,Ann_Ret,MaxDD,Total_Ret,Win_Rate,Active_Days
80,208,-0.2,8,10,2.0010446051491857,5.733042613462824,4.783059383002479,-0.48041624181668596,447416.5284686483,0.5674386920980926,1468
80,104,-0.2,52,10,2.0001678638898306,30.68089225622046,122767737.698461,-0.9304480067381737,9.403272729259278e+59,0.7006802721088435,1470
80,104,-0.4,13,10,1.998527096327566,8.767406435223016,32.81969621794449,-0.5973861781047209,217478828520.3493,0.5783378746594006,1468
80,104,-0.2,8,3,1.9956821158625715,3.263321037583776,1.9247479347010263,-0.5666400148378152,2854.1326675463342,0.5285714285714286,1470
80,104,-0.2,52,5,1.9942206153278992,30.412983080466663,110936103.72674641,-0.9403139455072971,4.43582628591409e+59,0.6979591836734694,1470
20,208,-0.2,52,3,1.9806162961093967,31.025328882713342,30719014.873086996,-0.9810445407846259,3.25376316409125e+55,0.6263736263736264,1456
80,52,-0.2,13,10,1.9682090202645948,8.169354772843713,22.115715448628766,-0.605040508921667,12946289491.439548,0.5965986394557823,1470
80,104,-0.4,52,10,1.9564037344578649,26.706142461674172,52285273.54162827,-0.948313157314292,1.6781706744707024e+57,0.7027210884353742,1470
80,104,-0.4,52,5,1.947384559215819,26.80639751577973,47045439.93753479,-0.9472541730227919,7.67029015616536e+56,0.7027210884353742,1470
40,156,-0.6,8,5,1.929364821643109,2.922215127685314,2.7628335404126743,-0.8020918896464551,18488.525686150308,0.5500354861603974,1409
80,156,-0.4,26,3,1.9291582459271819,19.25691734617155,6247.605330480542,-0.722733272396888,1.38776261737498e+28,0.6316507503410641,1466
80,104,-0.8,26,5,1.9256969508499713,17.09654454171977,5662.27231737642,-0.7690384297119965,6.692942405550049e+27,0.6141568355308813,1441
80,104,-0.6,13,10,1.9213360948675475,9.804963418745514,40.74558043234867,-0.6078924710329896,1036020206363.35,0.5784447476125512,1466
80,104,-0.8,26,3,1.919694882990276,17.465832761540838,5579.413826687648,-0.7812122511904057,6.00010906973703e+27,0.6148507980569049,1441
80,104,-0.4,52,3,1.9192429981280898,26.822973838234713,34693066.66926659,-0.9372787872746235,8.018865142706285e+55,0.6972789115646258,1470
80,104,-0.4,13,5,1.9131174464120733,8.5855055936683,28.74387902748576,-0.6153472990764206,83929974370.86209,0.579700272479564,1468
40,156,-0.6,8,3,1.9100055099810114,2.8255938582593894,2.5999341209425517,-0.8515165799218838,13316.521572302865,0.5432624113475177,1410
80,104,-0.8,26,10,1.9048800196141493,16.93263927064776,5272.443607211101,-0.7721296103030818,3.944383563593563e+27,0.6125,1440
80,156,-0.4,26,5,1.9015109893682314,18.89418937177479,5453.884224927627,-0.7565070021252567,5.068756142694071e+27,0.6336971350613916,1466
80,156,-0.4,26,10,1.9005267666874466,18.96952963402782,5416.485922598064,-0.7588269627210533,4.816703907773486e+27,0.635743519781719,1466
80,52,-0.2,13,5,1.891393629088279,7.907236479717047,18.827393952280488,-0.619297509388138,4150085659.6089253,0.5931972789115646,1470
40,156,-0.6,8,10,1.8781577917679018,2.794032921393615,2.5550754016686708,-0.802355044802846,12134.234464358715,0.5507452093683464,1409
80,104,-0.6,13,5,1.8726380805993477,9.852495585996271,38.969370171910256,-0.6093343249176857,750526966156.6622,0.5798090040927695,1466
80,52,-0.8,26,3,1.8724627654271349,19.548999173884187,3975.5938453787385,-0.7974735177806027,4.865595583237535e+26,0.6168032786885246,1464
20,104,-0.8,13,10,1.8113761838656355,3.0971671569664863,4.8268013817948265,-0.8304072227840993,473124.22269649245,0.5091863517060368,1143
20,104,-0.8,13,5,1.8084114971907628,3.0904661026794127,4.797431759766876,-0.8304072227840994,455726.6154107929,0.5091863517060368,1143
20,104,-0.8,13,3,1.7916963297392907,3.054368096324617,4.62812160595564,-0.8304072227840993,365820.9587831876,0.510061242344707,1143
80,104,-0.6,13,3,1.7718724574618672,9.675480737998106,35.18811770220688,-0.6742293759340978,359222913465.4893,0.5763983628922238,1466
40,208,-0.8,8,3,1.7602000917015448,2.9572375252238285,2.9514146333076883,-0.7796102980965572,26568.503524832515,0.5440917107583775,1134
20,208,-0.4,8,3,1.756406398844409,2.8141577789001766,2.366489975787642,-0.7225203037076104,8100.125755647269,0.5331452750352609,1418
80,104,-0.4,13,3,1.7540186961764277,8.328323269301062,22.33341891055197,-0.6099448946730566,13878048454.24666,0.5708446866485014,1468
80,156,-0.2,13,10,1.7325864896792127,9.340999183797113,33.56254678672483,-0.5807874313485346,255491635269.19223,0.5952380952380952,1470
40,208,-0.8,8,10,1.7302190389099572,2.9087756915862046,2.852725957947604,-0.777643346975573,22025.392356632332,0.5405643738977073,1134
40,208,-0.8,8,5,1.7118478418756171,2.881895158056743,2.7803586873214274,-0.7853757411474329,19136.598472565893,0.5388007054673721,1134
80,156,-0.6,4,10,1.711759806807696,2.602215791038047,0.773879040692895,-0.3751592776703161,69.07247037974422,0.5445134575569358,1449
20,208,-0.4,8,10,1.7087169548564922,2.69462576322499,2.199223195202951,-0.716122516312528,5551.0157389548895,0.5324400564174894,1418
20,208,-0.4,8,5,1.6985713490767516,2.6784314999111016,2.170071851660705,-0.7161225163125281,5186.718758255408,0.5324400564174894,1418
60,104,-0.2,52,10,1.698495601129498,31.631268598567416,278324686.26889926,-0.9419711385217027,4.0620980454234535e+62,0.6870748299319728,1470
60,104,-0.2,52,5,1.6960339411721355,31.259987233093973,260749726.3463754,-0.9459648309992639,2.5045215127578796e+62,0.6816326530612244,1470
80,52,-0.8,8,10,1.6915873240639154,2.415844722607668,1.674218785989325,-0.6928935494036803,1468.8762375469325,0.569327731092437,1428
80,208,-0.6,26,10,1.681827683839242,20.509617667923262,11135.133831975094,-0.7401926962196204,1.0066848811842354e+30,0.6247436773752563,1463
80,208,-0.6,26,3,1.6790196551792393,20.658817720186388,10892.732674763414,-0.7433187898749918,8.551289256348782e+29,0.6295283663704716,1463
80,208,-0.6,26,5,1.6749893071950306,20.508107088316105,10523.725536339387,-0.74244346012808,6.623273090662376e+29,0.6274777853725222,1463
80,156,-0.2,13,5,1.673067629213367,9.14204048171454,30.915690365875765,-0.5920573985518951,141526496404.05646,0.5918367346938775,1470
60,104,-0.2,52,3,1.6702087493766131,31.114685536185707,167015970.0849498,-0.9435322121570316,9.211907053514335e+60,0.682312925170068,1470
80,52,-0.6,13,10,1.6378785382124412,10.543315382422241,39.045089793069046,-0.46889019627103834,761132815447.9321,0.6021798365122616,1468
60,208,-0.8,4,10,1.6245955314270346,2.2987763772359164,1.0772909876683672,-0.3959754070312952,224.92119884693267,0.5483870967741935,1240
20,52,-0.6,8,3,1.6101644779430444,2.2453258305470176,1.4928154086284007,-0.6015398737103501,872.1727927017293,0.5265734265734265,1430
60,52,-0.8,8,10,1.609660427287863,2.305115756820226,1.6130291526970835,-0.7597351708763186,1237.081381634159,0.5562678062678063,1404
20,104,-0.6,8,5,1.6060328248802336,2.5313152407946795,1.9306959785726336,-0.7953009138736029,2897.4642092659938,0.5391872278664731,1378
80,52,-0.8,8,5,1.6011294977574728,2.305055901532261,1.5038719020057716,-0.6971985680948911,901.2979951342367,0.5623249299719888,1428
20,104,-0.6,8,3,1.5966349110211004,2.539903660280155,1.9026749792698032,-0.7808587325427069,2698.191236694779,0.5374001452432825,1377
20,52,-0.6,8,5,1.5885508504443322,2.206881231283697,1.4349881029252436,-0.5983996557466653,732.7130134803523,0.5251748251748252,1430
60,208,-0.8,4,5,1.5878633801581337,2.250198904194448,1.041752602002949,-0.41184988185881133,197.78979868495207,0.5459677419354839,1240
20,52,-0.6,8,10,1.5867243883227744,2.2063687619340246,1.4304309641050348,-0.5856073420928725,722.5931561358999,0.5272727272727272,1430
60,156,-0.8,4,10,1.5841750196898767,2.2566723160474966,0.9559193603374936,-0.4578548526623023,143.57893626036548,0.5388272583201268,1262
20,104,-0.6,8,10,1.5799208909022855,2.4903261331992206,1.8578561313341853,-0.8114562200335759,2404.076066541776,0.5377358490566038,1378
20,208,-0.6,8,3,1.567678893815661,2.772240814973209,2.439451011828544,-0.8901361492272892,9495.946870492271,0.535899333826795,1351
80,52,-0.2,52,3,1.5590183770459554,38.68034534442382,83794347.20235716,-0.9419964608433822,5.539948992917922e+58,0.6829931972789116,1470
80,156,-0.4,13,10,1.5561563259270237,9.482446776417977,34.02174672758817,-0.536611709346491,281757054898.8876,0.604778156996587,1465
20,208,-0.6,8,5,1.5559508617261426,2.7477404272918418,2.387503441730357,-0.8890972596683842,8482.623414978356,0.537379718726869,1351
80,52,-0.2,52,5,1.5472473565353388,37.0694687060747,63231513.56136657,-0.9581923848836625,6.869120807750007e+57,0.682312925170068,1470
80,52,-0.2,52,10,1.5446546263453957,35.614443219663,58767154.99604062,-0.9710595788900258,3.9915433761806544e+57,0.6850340136054421,1470
60,52,-0.8,8,5,1.541116712384414,2.196870430349886,1.4661605739973163,-0.7658139818558984,805.2792216368586,0.5509622238061297,1403
80,208,-0.2,52,5,1.5377478921538874,40.087069591215936,141543910.27677706,-0.9276770489609516,2.70098287566825e+60,0.7066031313818925,1469
80,208,-0.2,52,10,1.5359148386210224,39.93759810124244,132522664.41817029,-0.9288510758096971,1.6575664043283927e+60,0.7045609257998638,1469
20,208,-0.6,8,10,1.5341991502893202,2.711448339223919,2.2943864162307634,-0.8890972596683842,6898.731184150505,0.5362962962962963,1350
80,208,-0.2,13,10,1.5332121516556192,9.733387218920589,33.837100803905585,-0.5750444454988726,270927771772.12698,0.5980926430517711,1468
80,156,-0.4,13,5,1.5227287325470462,9.130278167822354,30.540394123354556,-0.5690527700799981,129643450492.88757,0.595221843003413,1465
80,52,-0.8,8,3,1.5160311322594533,2.2338622359464284,1.3723835196519696,-0.7073304768134823,603.8648254542577,0.5609243697478992,1428
80,208,-0.2,13,5,1.514600142632309,9.719894617371965,32.08614149068281,-0.5602172267223677,184845215511.52542,0.5919618528610354,1468
80,208,-0.2,52,3,1.5144450271180505,39.43862315302595,99311638.91955735,-0.9276983418312874,1.9523527563856796e+59,0.7052416609938734,1469
40,104,-0.8,8,10,1.5135794468731245,1.8187659105183687,1.4781206656562293,-0.7876109598731069,834.7246751631454,0.5453821656050956,1256
80,104,-0.4,4,10,1.5104847298608952,2.1620189858152825,0.6021499175314267,-0.3756571561550546,31.93742347226648,0.5510899182561307,1468
40,104,-0.6,4,10,1.5074477586825936,2.173612778051429,0.8225665343167872,-0.5590579062074087,84.65105476772426,0.5410764872521246,1412
40,104,-0.8,8,5,1.5058125984527915,1.8083134894141595,1.4571482612714326,-0.79127396948926,783.6882233226582,0.5445859872611465,1256
60,156,-0.8,4,5,1.4951189289825784,2.1085953587528263,0.864594677137601,-0.4887533357760747,100.42384690132793,0.5412044374009509,1262
80,156,-0.6,52,3,1.4889896545625485,38.675276497458825,82193283.56192248,-0.8923899183849635,4.801617221340208e+58,0.7040328092959672,1463
80,156,-0.8,4,10,1.4883273652478273,2.0353121181125426,0.8061516229129915,-0.5229353931278387,79.09424995767506,0.540785498489426,1324
80,104,-0.2,26,10,1.487070190586797,18.591595246292975,5564.663487651983,-0.8807446950970975,5.883515758310975e+27,0.6408163265306123,1470
60,156,-0.6,4,10,1.4868829981657878,2.0915784024160797,0.719970367630637,-0.5666187332951904,54.74115568712907,0.5427380125086866,1439
60,52,-0.8,8,3,1.4803932902001808,2.11909556752646,1.3453402142600588,-0.7639665708944977,554.5756062755055,0.5495367070563079,1403
80,156,-0.6,52,10,1.4775843840841314,37.853830265471736,70451843.42271683,-0.8676484288061761,1.5312928823102383e+58,0.7033492822966507,1463
80,104,-0.2,26,5,1.4769358046010566,19.42462754382279,5203.954235873779,-0.8557454477244958,3.5800277896954987e+27,0.6401360544217687,1470
60,208,-0.2,4,10,1.47686717477622,2.336422931369622,0.6699649516074786,-0.39760424826610175,43.789333152697274,0.5337423312883436,1467
60,208,-0.8,4,3,1.4723359102695628,2.0669386064222843,0.9144091644430936,-0.4440129708671985,122.32011726750078,0.5447941888619855,1239
80,104,-0.2,26,3,1.4691147604894739,20.072603505646732,4814.323080871288,-0.8249523070450003,2.0107262928108133e+27,0.6394557823129252,1470
80,156,-0.6,52,5,1.466978340299743,37.71926540432405,57895788.15837131,-0.8737063413496915,3.573060982506877e+57,0.7040328092959672,1463
20,208,-0.8,13,10,1.4657183842856953,2.255894575393401,2.182883766652427,-0.9041589630901335,5344.194402178245,0.5245245245245245,999
80,208,-0.4,4,10,1.4647868345986412,2.131254382870839,0.6130932655344936,-0.3243390337818146,33.64241198020106,0.5375170532060027,1466
80,104,-0.6,4,10,1.4586448242569163,2.153635139841728,0.6332711152926505,-0.4987020295432425,36.98703445525205,0.5352981494174092,1459
20,208,-0.8,13,5,1.4568535837391177,2.240238226712918,2.137859291737302,-0.9041589630901337,4808.391581888967,0.5245245245245245,999
60,104,-0.4,4,10,1.4558679399697538,2.1505843568676815,0.6307415267577998,-0.382657903946642,36.55299526326625,0.5419795221843003,1465
80,156,-0.2,13,3,1.4558161786636326,8.734322494750606,23.397812216087516,-0.626481368763693,19317819174.32437,0.5904761904761905,1470
20,208,-0.8,13,3,1.450983083512421,2.2299713249872193,2.1081269349499303,-0.904526091515151,4480.61893105422,0.5225225225225225,999
40,104,-0.6,4,5,1.4495612339543458,2.0958303410005183,0.768062684571013,-0.553342889568986,67.386814076705,0.5396600566572238,1412
60,52,-0.4,4,10,1.4483110447034142,2.1930681310942783,0.5583140479725666,-0.32582543071616166,25.814105694923587,0.5327868852459017,1464
80,52,-0.8,13,10,1.4482076701338749,7.770726899947503,26.636782011278775,-0.593123618794575,48677938185.93745,0.5765765765765766,1443
60,104,-0.6,4,10,1.4445969844206936,1.9925295563388412,0.6942718571646294,-0.5426816466811962,48.85440804245711,0.5386740331491713,1448
40,52,-0.4,4,10,1.4426695320022431,2.276152934487968,0.6504890953947886,-0.3858539428946486,40.05839823339735,0.5435229609321454,1459
80,52,-0.2,13,3,1.4423767876823639,8.280586263338746,16.419504891854142,-0.6126969411291503,1589144875.873476,0.5829931972789115,1470
80,104,-0.8,4,10,1.4385292021105112,1.8538718010477637,0.7660072420505866,-0.5611047668764211,66.799568606938,0.5528455284552846,1353
40,104,-0.8,8,3,1.436268665126242,1.7114661510723401,1.2995705845369918,-0.7948016828030988,479.04848635531295,0.5425616547334925,1257
20,156,-0.8,13,3,1.433116795339097,3.4603538603622823,4.57683340219929,-0.9491067949927792,341815.30871836975,0.5142045454545454,1056
20,156,-0.8,13,10,1.426408460404476,3.440117169649787,4.484902497630297,-0.9495060939708844,302183.4956364988,0.5132575757575758,1056
20,156,-0.8,13,5,1.426408460404476,3.440117169649787,4.484902497630297,-0.9495060939708844,302183.4956364988,0.5132575757575758,1056
80,52,-0.8,52,10,1.420707746032976,46.96598422263331,288711832.56916004,-0.9527148320189174,5.330033021783406e+62,0.6857142857142857,1470
80,52,-0.8,52,5,1.420277826082348,49.44623000691519,281921128.6199882,-0.9429969972444633,4.467768483275564e+62,0.6877551020408164,1470
60,156,-0.8,4,3,1.4122978278346905,1.9909516980535347,0.7962703075170432,-0.5357001186458379,75.90191188544443,0.5380348652931854,1262
80,208,-0.6,4,10,1.4104724268680413,2.146181274428334,0.6145932965349725,-0.34690035302945177,33.8819656001127,0.5451412818745692,1451
40,52,-0.2,4,10,1.4096510286885333,2.1865609915136344,0.6389317085651569,-0.4743674927564123,37.9740591580971,0.5395634379263301,1466
80,156,-0.4,13,3,1.403100909467458,9.224489890408835,28.357982983475825,-0.596565051456307,76184886670.13278,0.6,1465
60,104,-0.8,4,10,1.3939943536955228,1.762158961111333,0.7430254674478314,-0.49210323427348024,60.52476843415312,0.5338983050847458,1298
80,156,-0.8,4,5,1.386220801190971,1.8950888124800949,0.722088975204459,-0.5156063932111387,55.2522252277859,0.5415407854984894,1324
80,104,-0.8,4,5,1.3849484804158383,1.8222968046761165,0.735271635314362,-0.5612507589632316,58.52430416241001,0.5439763488543976,1353
60,208,-0.4,4,10,1.3772420717413443,2.0430806154678884,0.6235085432938685,-0.3694930141198155,35.33551121547851,0.5443989071038251,1464
80,52,-0.4,4,10,1.3737638889506607,2.076627733969848,0.4732403810918435,-0.3063190523288186,16.684687573625723,0.5347885402455662,1466
80,208,-0.2,4,10,1.3720013770130484,2.081177966329717,0.538431174251256,-0.41298244024404207,23.378979305864576,0.5340599455040872,1468
80,52,-0.4,52,5,1.3654239061284956,45.49248456807786,252618069.12868387,-0.9564949313312614,1.980208085772956e+62,0.6925170068027211,1470
80,156,-0.6,4,5,1.3648412627460071,2.0041506115989502,0.5721115418625959,-0.4371665870171201,27.62511481628582,0.5320910973084886,1449
80,52,-0.8,13,5,1.361876391164247,7.9081676998826,24.790348855467727,-0.5845084633190377,29153107477.210354,0.5714285714285714,1442
40,104,-0.2,52,10,1.361327148094701,40.266648652838875,3381489176.314622,-0.9649691974020085,4.4643576918226154e+70,0.6773315180394827,1469
40,104,-0.2,52,5,1.360658251742564,40.18815239078391,3266523339.1560316,-0.9702673532732123,3.454479534739405e+70,0.6766507828454731,1469
80,104,-0.8,13,3,1.35875206022754,8.443145765341223,44.421660849696394,-0.7198111918763501,1936928416092.5017,0.576017130620985,1401
80,52,-0.4,52,10,1.3584617631643001,43.718869985891885,207729013.7742465,-0.9548099558696251,4.642534442992634e+61,0.6945578231292517,1470
80,156,-0.4,4,10,1.3574297235017652,2.0609793987789122,0.5428612999157487,-0.4102865677052875,23.9043006073405,0.5399863294600137,1463
60,104,-0.8,4,5,1.348763325844713,1.7112762480392905,0.7068459654739543,-0.4946693907359849,51.663772451080604,0.5362095531587057,1298
40,104,-0.2,52,3,1.345466120962001,39.85397085116383,2282518415.1141067,-0.9714248977869577,2.4222487965654638e+69,0.6773315180394827,1469
40,156,-0.8,8,3,1.3439951392954164,1.929491495455642,1.5048704516830984,-0.9145254582331537,903.9692879413903,0.5535117056856187,1196
60,52,-0.2,4,10,1.3427554191296591,2.013349663638945,0.49868420479339015,-0.3665970828113284,19.07855542713651,0.5384615384615384,1469
80,52,-0.6,4,10,1.341810569557833,1.9979263491689507,0.440084464995778,-0.25153862806018457,13.938404109472021,0.5376712328767124,1460
60,208,-0.6,4,10,1.3411839407924389,1.983704265520426,0.635082435974037,-0.5271201684875277,37.30048994021528,0.5365344467640919,1437
40,156,-0.8,8,10,1.3398645411878003,1.9388033222560508,1.5127928667807211,-0.9217369915938247,925.4067097670853,0.5535117056856187,1196
40,156,-0.8,8,5,1.3294942617546734,1.922611575310508,1.4825105054502257,-0.9217369915938247,845.7633267576988,0.552675585284281,1196
60,156,-0.6,4,5,1.3226523158264956,1.831156612613246,0.6091264714988378,-0.5860040072901,33.015764414185334,0.5399583043780403,1439
60,156,-0.4,4,10,1.3171583802597826,1.951350926207368,0.5650114860622824,-0.4952758556588408,26.680402487621468,0.5403556771545828,1462
80,104,-0.8,13,5,1.31469672699787,8.392783842757778,43.36102502966126,-0.7127576947136913,1625676945873.2031,0.5754110078627591,1399
80,104,-0.8,13,10,1.312321108987215,8.422733492761838,43.62227542173884,-0.7117876040411997,1698013890071.9834,0.5725518227305219,1399
40,52,-0.4,4,5,1.3075889342568776,2.0830574594847895,0.563826062277822,-0.42541492511984835,26.52533094048047,0.5346127484578478,1459
40,208,-0.2,4,10,1.29749925342007,1.9572640511158337,0.6463731206181409,-0.5544767807360589,39.30530478112714,0.5300136425648022,1466
40,208,-0.6,4,10,1.296606756235412,1.9556258418843067,0.7066381337742609,-0.5859931453323964,51.61624787279686,0.5313390313390314,1404
80,52,-0.8,52,3,1.2942099255998305,46.796037601356645,64104242.78968258,-0.945116217319662,7.603941226204637e+57,0.682312925170068,1470
40,104,-0.2,4,10,1.2908919829123282,1.9637211690795207,0.5824094216946671,-0.49728532644521906,29.0448435378441,0.5283276450511946,1465
60,104,-0.2,4,10,1.286641587181142,1.924345841732212,0.5166811215509726,-0.452975177280703,20.936547492979873,0.536734693877551,1470
80,208,-0.4,52,10,1.2845669338754,46.25919587142752,247090096.39981976,-0.935260597230053,1.6806148867012481e+62,0.6882232811436352,1469
20,156,-0.6,8,3,1.2820475845430745,1.7666632009709864,1.1167342863262588,-0.8404016694052441,258.7304225712773,0.5301115241635688,1345
80,208,-0.4,52,5,1.2811646282392295,46.02497015468822,223755796.8575029,-0.9388682876463885,8.054916572473468e+61,0.6889040163376446,1469
80,208,-0.8,4,10,1.280141728034882,2.036865781831854,0.8252651922331984,-0.41483480005284823,85.59580829312146,0.539291217257319,1298
60,52,-0.6,4,10,1.2796386828432864,1.695424957142758,0.471527014999338,-0.3795522699243813,16.53276827688773,0.5412654745529574,1454
60,104,-0.6,4,5,1.2733356115178496,1.752567133130665,0.573927171484826,-0.5254564419221772,27.871128065469513,0.5386740331491713,1448
80,52,-0.8,13,3,1.2729916785049407,8.336191794552663,25.55436063469532,-0.5736408039438288,36198077157.09012,0.5762829403606102,1442
80,208,-0.4,52,3,1.2673001522051504,45.98894765742188,159828781.52913114,-0.936286383375143,6.648411766886299e+60,0.6895847515316542,1469
60,156,-0.2,4,10,1.2622565892066118,1.9631303401562732,0.5151606606130761,-0.4024743516560305,20.77402566248511,0.5333333333333333,1470
20,208,-0.2,4,5,1.2536490775233529,1.912131933559699,0.6022594442498344,-0.46499401019523967,31.95412130858427,0.5301455301455301,1443
40,104,-0.4,4,10,1.252959969205559,1.8069725663958436,0.579341876942685,-0.48090911301583916,28.615701067876717,0.5226960110041265,1454
20,156,-0.6,8,5,1.2501579746681373,1.7139609299826393,1.0516082414659729,-0.8406283252478884,205.01523078131262,0.533085501858736,1345
60,104,-0.8,4,3,1.2454791143960342,1.5792706344151426,0.6268534788270455,-0.49538991929178144,35.89423052509143,0.5323574730354391,1298
20,156,-0.6,8,10,1.2454368131489582,1.708693992843383,1.042621719930132,-0.8406595740758436,198.41803212392895,0.533085501858736,1345
40,208,-0.8,4,10,1.2451230465269691,1.5956956868569971,0.7282146313046005,-0.5434422915867256,56.75278411747804,0.5400921658986175,1085
80,208,-0.8,4,5,1.2435266938922223,1.980868764804777,0.7864810818361867,-0.41051597669763273,72.84846625245413,0.539291217257319,1298
20,208,-0.2,4,10,1.2352865901027184,1.8731621240754754,0.5872835036033224,-0.4692675477857421,29.73778261751197,0.5308385308385308,1443
60,208,-0.6,4,5,1.2322001124642423,1.8469629102110199,0.5649893738947143,-0.5071445202764353,26.67750297539323,0.534446764091858,1437
80,208,-0.2,13,3,1.2320556370234232,9.575193832682354,25.376207627998905,-0.6368127843002154,34435818314.17762,0.5810626702997275,1468
40,104,-0.4,4,5,1.2307186733905897,1.7556168095385516,0.5558770174134848,-0.4516589263868931,25.50475561147307,0.5206327372764786,1454
80,156,-0.2,4,10,1.2296393671393275,1.826274154932929,0.44881083081801854,-0.3586601919812914,14.62272236909932,0.5346938775510204,1470
80,104,-0.8,52,3,1.2287955562693642,47.77846737310561,135422422.5784453,-0.9618606826300924,1.9461064244433364e+60,0.6607387140902873,1462
80,104,-0.8,4,3,1.2284148997463495,1.528558473416312,0.5768379424821104,-0.5541862182547074,28.269347413960045,0.5417590539541759,1353
40,208,-0.6,4,5,1.2279751386510622,1.8458621455382176,0.644364722004233,-0.6232808266717114,38.94219024301243,0.532051282051282,1404
40,208,-0.8,4,5,1.2249166900358663,1.570106614795441,0.7093463771194459,-0.5422720447162612,52.23845570971156,0.5400921658986175,1085
80,104,-0.8,52,5,1.2206769663126962,46.392876642792345,99624173.9146844,-0.9638875579476476,1.9983679396869162e+59,0.6545827633378933,1462
80,104,-0.8,52,10,1.2206225758256952,46.22196396247232,99714115.96685672,-0.9657311389288169,2.0117829068592154e+59,0.6593707250341997,1462
80,156,-0.8,4,3,1.214281668636507,1.654982963472098,0.5946653411853555,-0.5245314986066253,30.813564810497585,0.540785498489426,1324
40,52,-0.8,8,5,1.2088918332117247,1.723484385792935,1.000013685489654,-0.8260563831580051,169.56444409916494,0.5352112676056338,1349
20,52,-0.2,4,5,1.1997103318304008,1.8662120152829518,0.5174590487240949,-0.4097465625478113,21.020105069502737,0.5390410958904109,1460
20,104,-0.4,4,3,1.1931348139763487,1.7291579768813137,0.5515565757871326,-0.48029024742811,24.963914526892705,0.5292479108635098,1436
20,104,-0.4,4,5,1.1903844631403337,1.728526507620295,0.5578586615560812,-0.500229838480936,25.75606403247082,0.5278551532033426,1436
40,208,-0.8,4,3,1.182569304674872,1.509905565500696,0.6636848698213444,-0.5458647587885861,42.55549789563658,0.5391705069124424,1085
20,104,-0.8,8,3,1.181275695902037,1.5204018950912657,0.968338115063738,-0.7665786592124697,150.52510111463602,0.5369369369369369,1110
20,104,-0.8,8,5,1.1778913406068594,1.5135573771083055,0.9604887036820404,-0.7665786592124697,146.10196179257753,0.536036036036036,1110
80,208,-0.6,52,3,1.1752439353680866,66.46044259100391,919850642.8084471,-0.9007139323104599,2.8700928309089654e+66,0.6773315180394827,1469
40,208,-0.4,4,10,1.1747512989376618,1.6728586635759395,0.5586163971198141,-0.5258734140326539,25.852702002753738,0.5397805212620027,1458
80,208,-0.6,52,10,1.173365690002299,65.60098728311894,876440091.9177104,-0.8971984382898102,2.0055630491680316e+66,0.6691626957113683,1469
80,208,-0.6,52,5,1.1723643692466552,66.13616388150734,840965036.1472672,-0.8929436820400539,1.4763710410246078e+66,0.6718856364874064,1469
20,104,-0.8,8,10,1.1718825070903638,1.5063568823663829,0.948334391136451,-0.7665786592124698,139.47340515102243,0.5351351351351351,1110
40,52,-0.8,8,10,1.1717910224367571,1.6732410221527452,0.9344889497489595,-0.8163477924541549,132.23883870671497,0.5356083086053413,1348
20,52,-0.2,4,10,1.1697156485581715,1.804231782081222,0.5010523695435629,-0.42254912627953634,19.314980883537974,0.5404109589041096,1460
20,208,-0.2,4,3,1.1679716599075491,1.778730742566295,0.536311753929936,-0.45664526768796876,23.131068925032036,0.5322245322245323,1443
20,104,-0.4,4,10,1.1601635824833572,1.6695332023115392,0.5316677694058309,-0.49876307269928777,22.595471114600112,0.5271587743732591,1436
60,104,-0.4,4,5,1.1583951422586156,1.747825434494619,0.46530398870145007,-0.4663703105615752,15.990446224330192,0.5324232081911263,1465
80,156,-0.8,52,3,1.14764169330463,47.69937554076688,40089111.09689885,-0.9413933420417467,2.3420587760178663e+56,0.6386206896551724,1450
80,156,-0.8,52,10,1.1470893479573394,48.06151181054256,40351022.197553255,-0.9375994330140317,2.4579085017336897e+56,0.6406896551724138,1450
80,208,-0.6,4,5,1.1464388605866178,1.7457275077803271,0.4605925670104336,-0.35496458135155873,15.58956836730028,0.5320468642315644,1451
20,208,-0.8,8,10,1.1462319585408471,1.5098777229942113,0.9725208868017614,-0.7936004296045938,152.92873593790932,0.5302713987473904,958
80,156,-0.8,52,5,1.1438293189813966,48.180909737762605,36578309.0425447,-0.9377458065697274,1.1871233500585691e+56,0.6386206896551724,1450
20,208,-0.8,8,5,1.1429762936520378,1.5053536584723917,0.9658301645058436,-0.7936004296045938,149.09953256355712,0.5302713987473904,958
40,156,-0.4,4,10,1.1404441710536313,1.5851818996233726,0.5217628994017711,-0.6036296157617344,21.487377955634866,0.532967032967033,1456
80,208,-0.8,4,3,1.1278792975750715,1.8619525941886668,0.7029951899400126,-0.408860340892373,50.78922488793997,0.5300462249614792,1298
80,52,-0.2,4,10,1.1228892716482302,1.690371212178529,0.3583071120019379,-0.3437749706483556,8.684122504180245,0.5197278911564626,1470
20,52,-0.8,13,3,1.1219453459473134,1.5674949992086937,0.6924441317879255,-0.9460491591014161,48.45704482908491,0.5098193244304792,1273
20,208,-0.8,8,3,1.1216820875233766,1.4807973896680457,0.9231461290342382,-0.7936004296045938,126.55440562651378,0.5271398747390397,958
80,208,-0.8,26,3,1.120208392572288,22.08345679231754,6092.590904257288,-0.8617988491358837,1.1519372770273747e+28,0.5988579586009993,1401
